H0,Omega_Q0,Omega_R0,Omega_m0,target,z
0.0715898516,-0.1106442477,0.9499958139,0.1606484338,-3.3278841777,0.1918367347
0.0715898516,-0.1106442477,0.9499958139,0.1606484338,-3.20368207,0.2102040816
0.0715898516,-0.1106442477,0.9499958139,0.1606484338,-3.0859373476,0.2285714286
0.0715898516,-0.1106442477,0.9499958139,0.1606484338,-2.9742005082,0.2469387755
0.0715898516,-0.1106442477,0.9499958139,0.1606484338,-2.8680631932,0.2653061224
0.0715898516,-0.1106442477,0.9499958139,0.1606484338,-2.7671532359,0.2836734694
0.0715898516,-0.1106442477,0.9499958139,0.1606484338,-2.6711304919,0.3020408163
0.0715898516,-0.1106442477,0.9499958139,0.1606484338,-2.579683293,0.3204081633
0.0715898516,-0.1106442477,0.9499958139,0.1606484338,-2.4925254062,0.3387755102
0.0715898516,-0.1106442477,0.9499958139,0.1606484338,-2.4093934052,0.3571428571
0.0715898516,-0.1106442477,0.9499958139,0.1606484338,-2.3300443868,0.3755102041
0.0715898516,-0.1106442477,0.9499958139,0.1606484338,-2.2542539716,0.393877551
0.0715898516,-0.1106442477,0.9499958139,0.1606484338,-2.1818145487,0.412244898
0.0715898516,-0.1106442477,0.9499958139,0.1606484338,-2.1125337249,0.4306122449
0.0715898516,-0.1106442477,0.9499958139,0.1606484338,-2.0462329506,0.4489795918
0.0715898516,-0.1106442477,0.9499958139,0.1606484338,-1.9827462967,0.4673469388
0.0715898516,-0.1106442477,0.9499958139,0.1606484338,-1.9219193635,0.4857142857
0.0715898516,-0.1106442477,0.9499958139,0.1606484338,-1.8636083035,0.5040816327
0.0715898516,-0.1106442477,0.9499958139,0.1606484338,-1.8076789439,0.5224489796
0.0715898516,-0.1106442477,0.9499958139,0.1606484338,-1.7540059968,0.5408163265
0.0715898516,-0.1106442477,0.9499958139,0.1606484338,-1.7024723471,0.5591836735
0.0715898516,-0.1106442477,0.9499958139,0.1606484338,-1.6529684075,0.5775510204
0.0715898516,-0.1106442477,0.9499958139,0.1606484338,-1.6053915352,0.5959183673
0.0715898516,-0.1106442477,0.9499958139,0.1606484338,-1.5596455016,0.6142857143
0.0715898516,-0.1106442477,0.9499958139,0.1606484338,-1.51564001,0.6326530612
0.0715898516,-0.1106442477,0.9499958139,0.1606484338,-1.4732902566,0.6510204082
0.0715898516,-0.1106442477,0.9499958139,0.1606484338,-1.4325165293,0.6693877551
0.0715898516,-0.1106442477,0.9499958139,0.1606484338,-1.3932438417,0.687755102
0.0715898516,-0.1106442477,0.9499958139,0.1606484338,-1.3554015972,0.706122449
0.0715898516,-0.1106442477,0.9499958139,0.1606484338,-1.3189232821,0.7244897959
0.0715898516,-0.1106442477,0.9499958139,0.1606484338,-1.2837461829,0.7428571429
0.0715898516,-0.1106442477,0.9499958139,0.1606484338,-1.2498111274,0.7612244898
0.0715898516,-0.1106442477,0.9499958139,0.1606484338,-1.2170622461,0.7795918367
0.0715898516,-0.1106442477,0.9499958139,0.1606484338,-1.1854467521,0.7979591837
0.0715898516,-0.1106442477,0.9499958139,0.1606484338,-1.1549147386,0.8163265306
0.0715898516,-0.1106442477,0.9499958139,0.1606484338,-1.1254189917,0.8346938776
0.0715898516,-0.1106442477,0.9499958139,0.1606484338,-1.0969148176,0.8530612245
0.0715898516,-0.1106442477,0.9499958139,0.1606484338,-1.0693598823,0.8714285714
0.0715898516,-0.1106442477,0.9499958139,0.1606484338,-1.0427140636,0.8897959184
0.0715898516,-0.1106442477,0.9499958139,0.1606484338,-1.0169393139,0.9081632653
0.0715898516,-0.1106442477,0.9499958139,0.1606484338,-0.9919995324,0.9265306122
0.0715898516,-0.1106442477,0.9499958139,0.1606484338,-0.9678604471,0.9448979592
0.0715898516,-0.1106442477,0.9499958139,0.1606484338,-0.9444895047,0.9632653061
0.0715898516,-0.1106442477,0.9499958139,0.1606484338,-0.9218557684,0.9816326531
0.0715898516,-0.1106442477,0.9499958139,0.1606484338,-0.8999298225,1.0
0.0715898516,-0.1144260807,0.9482735069,0.1661525738,-4.0499951322,0.1
0.0715898516,-0.1144260807,0.9482735069,0.1661525738,-3.884177586,0.1183673469
0.0715898516,-0.1144260807,0.9482735069,0.1661525738,-3.728033973,0.1367346939
0.0715898516,-0.1144260807,0.9482735069,0.1661525738,-3.5807749086,0.1551020408
0.0715898516,-0.1144260807,0.9482735069,0.1661525738,-3.4417020124,0.1734693878
0.0715898516,-0.1144260807,0.9482735069,0.1661525738,-3.3101929598,0.1918367347
0.0715898516,-0.1144260807,0.9482735069,0.1661525738,-3.1856899034,0.2102040816
0.0715898516,-0.1144260807,0.9482735069,0.1661525738,-3.0676902985,0.2285714286
0.0715898516,-0.1144260807,0.9482735069,0.1661525738,-2.9557394931,0.2469387755
0.0715898516,-0.1144260807,0.9482735069,0.1661525738,-2.8494246479,0.2653061224
0.0715898516,-0.1144260807,0.9482735069,0.1661525738,-2.7483696779,0.2836734694
0.0715898516,-0.1144260807,0.9482735069,0.1661525738,-2.6522309974,0.3020408163
0.0715898516,-0.1144260807,0.9482735069,0.1661525738,-2.5606939041,0.3204081633
0.0715898516,-0.1144260807,0.9482735069,0.1661525738,-2.4734694797,0.3387755102
0.0715898516,-0.1144260807,0.9482735069,0.1661525738,-2.3902919151,0.3571428571
0.0715898516,-0.1144260807,0.9482735069,0.1661525738,-2.3109161854,0.3755102041
0.0715898516,-0.1144260807,0.9482735069,0.1661525738,-2.2351160178,0.393877551
0.0715898516,-0.1144260807,0.9482735069,0.1661525738,-2.1626821076,0.412244898
0.0715898516,-0.1144260807,0.9482735069,0.1661525738,-2.0934205428,0.4306122449
0.0715898516,-0.1144260807,0.9482735069,0.1661525738,-2.0271514091,0.4489795918
0.0715898516,-0.1144260807,0.9482735069,0.1661525738,-1.9637075496,0.4673469388
0.0715898516,-0.1144260807,0.9482735069,0.1661525738,-1.9029334573,0.4857142857
0.0715898516,-0.1144260807,0.9482735069,0.1661525738,-1.8446842848,0.5040816327
0.0715898516,-0.1144260807,0.9482735069,0.1661525738,-1.7888249553,0.5224489796
0.0715898516,-0.1144260807,0.9482735069,0.1661525738,-1.7352293622,0.5408163265
0.0715898516,-0.1144260807,0.9482735069,0.1661525738,-1.6837796478,0.5591836735
0.0715898516,-0.1144260807,0.9482735069,0.1661525738,-1.6343655514,0.5775510204
0.0715898516,-0.1144260807,0.9482735069,0.1661525738,-1.5868838178,0.5959183673
0.0715898516,-0.1144260807,0.9482735069,0.1661525738,-1.5412376615,0.6142857143
0.0715898516,-0.1144260807,0.9482735069,0.1661525738,-1.4973362787,0.6326530612
0.0715898516,-0.1144260807,0.9482735069,0.1661525738,-1.4550944039,0.6510204082
0.0715898516,-0.1144260807,0.9482735069,0.1661525738,-1.4144319038,0.6693877551
0.0715898516,-0.1144260807,0.9482735069,0.1661525738,-1.3752734075,0.687755102
0.0715898516,-0.1144260807,0.9482735069,0.1661525738,-1.3375479677,0.706122449
0.0715898516,-0.1144260807,0.9482735069,0.1661525738,-1.3011887499,0.7244897959
0.0715898516,-0.1144260807,0.9482735069,0.1661525738,-1.2661327479,0.7428571429
0.0715898516,-0.1144260807,0.9482735069,0.1661525738,-1.2323205216,0.7612244898
0.0715898516,-0.1144260807,0.9482735069,0.1661525738,-1.1996959562,0.7795918367
0.0715898516,-0.1144260807,0.9482735069,0.1661525738,-1.1682060406,0.7979591837
0.0715898516,-0.1144260807,0.9482735069,0.1661525738,-1.137800663,0.8163265306
0.0715898516,-0.1144260807,0.9482735069,0.1661525738,-1.1084324215,0.8346938776
0.0715898516,-0.1144260807,0.9482735069,0.1661525738,-1.0800564503,0.8530612245
0.0715898516,-0.1144260807,0.9482735069,0.1661525738,-1.052630258,0.8714285714
0.0715898516,-0.1144260807,0.9482735069,0.1661525738,-1.0261135782,0.8897959184
0.0715898516,-0.1144260807,0.9482735069,0.1661525738,-1.0004682312,0.9081632653
0.0715898516,-0.1144260807,0.9482735069,0.1661525738,-0.9756579956,0.9265306122
0.0715898516,-0.1144260807,0.9482735069,0.1661525738,-0.9516484886,0.9448979592
0.0715898516,-0.1144260807,0.9482735069,0.1661525738,-0.928407056,0.9632653061
0.0715898516,-0.1144260807,0.9482735069,0.1661525738,-0.9059026684,0.9816326531
0.0715898516,-0.1144260807,0.9482735069,0.1661525738,-0.8841058256,1.0
0.0715898516,-0.1182408935,0.9465353243,0.1717055693,-4.0346015743,0.1
0.0715898516,-0.1182408935,0.9465353243,0.1717055693,-3.868133648,0.1183673469
0.0715898516,-0.1182408935,0.9465353243,0.1717055693,-3.7114286628,0.1367346939
0.0715898516,-0.1182408935,0.9465353243,0.1717055693,-3.5636856579,0.1551020408
0.0715898516,-0.1182408935,0.9465353243,0.1717055693,-3.4241965663,0.1734693878
0.0715898516,-0.1182408935,0.9465353243,0.1717055693,-3.2923308712,0.1918367347
0.0715898516,-0.1182408935,0.9465353243,0.1717055693,-3.1675237359,0.2102040816
0.0715898516,-0.1182408935,0.9465353243,0.1717055693,-3.0492666068,0.2285714286
0.0715898516,-0.1182408935,0.9465353243,0.1717055693,-2.9370996328,0.2469387755
0.0715898516,-0.1182408935,0.9465353243,0.1717055693,-2.83060545,0.2653061224
0.0715898516,-0.1182408935,0.9465353243,0.1717055693,-2.729404017,0.2836734694
0.0715898516,-0.1182408935,0.9465353243,0.1717055693,-2.6331482727,0.3020408163
0.0715898516,-0.1182408935,0.9465353243,0.1717055693,-2.54152045,0.3204081633
0.0715898516,-0.1182408935,0.9465353243,0.1717055693,-2.4542289186,0.3387755102
0.0715898516,-0.1182408935,0.9465353243,0.1717055693,-2.371005462,0.3571428571
0.0715898516,-0.1182408935,0.9465353243,0.1717055693,-2.2916029118,0.3755102041
0.0715898516,-0.1182408935,0.9465353243,0.1717055693,-2.2157930821,0.393877551
0.0715898516,-0.1182408935,0.9465353243,0.1717055693,-2.1433649564,0.412244898
0.0715898516,-0.1182408935,0.9465353243,0.1717055693,-2.0741230876,0.4306122449
0.0715898516,-0.1182408935,0.9465353243,0.1717055693,-2.0078861826,0.4489795918
0.0715898516,-0.1182408935,0.9465353243,0.1717055693,-1.9444858427,0.4673469388
0.0715898516,-0.1182408935,0.9465353243,0.1717055693,-1.8837654418,0.4857142857
0.0715898516,-0.1182408935,0.9465353243,0.1717055693,-1.8255791216,0.5040816327
0.0715898516,-0.1182408935,0.9465353243,0.1717055693,-1.7697908907,0.5224489796
0.0715898516,-0.1182408935,0.9465353243,0.1717055693,-1.7162738146,0.5408163265
0.0715898516,-0.1182408935,0.9465353243,0.1717055693,-1.664909285,0.5591836735
0.0715898516,-0.1182408935,0.9465353243,0.1717055693,-1.6155863593,0.5775510204
0.0715898516,-0.1182408935,0.9465353243,0.1717055693,-1.568201163,0.5959183673
0.0715898516,-0.1182408935,0.9465353243,0.1717055693,-1.5226563469,0.6142857143
0.0715898516,-0.1182408935,0.9465353243,0.1717055693,-1.4788605945,0.6326530612
0.0715898516,-0.1182408935,0.9465353243,0.1717055693,-1.4367281725,0.6510204082
0.0715898516,-0.1182408935,0.9465353243,0.1717055693,-1.3961785211,0.6693877551
0.0715898516,-0.1182408935,0.9465353243,0.1717055693,-1.3571358806,0.687755102
0.0715898516,-0.1182408935,0.9465353243,0.1717055693,-1.3195289482,0.706122449
0.0715898516,-0.1182408935,0.9465353243,0.1717055693,-1.2832905648,0.7244897959
0.0715898516,-0.1182408935,0.9465353243,0.1717055693,-1.2483574275,0.7428571429
0.0715898516,-0.1182408935,0.9465353243,0.1717055693,-1.2146698245,0.7612244898
0.0715898516,-0.1182408935,0.9465353243,0.1717055693,-1.182171393,0.7795918367
0.0715898516,-0.1182408935,0.9465353243,0.1717055693,-1.1508088947,0.7979591837
0.0715898516,-0.1182408935,0.9465353243,0.1717055693,-1.1205320095,0.8163265306
0.0715898516,-0.1182408935,0.9465353243,0.1717055693,-1.0912931452,0.8346938776
0.0715898516,-0.1182408935,0.9465353243,0.1717055693,-1.0630472615,0.8530612245
0.0715898516,-0.1182408935,0.9465353243,0.1717055693,-1.0357517074,0.8714285714
0.0715898516,-0.1182408935,0.9465353243,0.1717055693,-1.0093660703,0.8897959184
0.0715898516,-0.1182408935,0.9465353243,0.1717055693,-0.9838520364,0.9081632653
0.0715898516,-0.1182408935,0.9465353243,0.1717055693,-0.9591732618,0.9265306122
0.0715898516,-0.1182408935,0.9465353243,0.1717055693,-0.9352952516,0.9448979592
0.0715898516,-0.1182408935,0.9465353243,0.1717055693,-0.9121852487,0.9632653061
0.0715898516,-0.1182408935,0.9465353243,0.1717055693,-0.8898121298,0.9816326531
0.0715898516,-0.1182408935,0.9465353243,0.1717055693,-0.868146309,1.0
0.0715898516,-0.1220891146,0.9447810508,0.1773080638,-4.0190604222,0.1
0.0715898516,-0.1220891146,0.9447810508,0.1773080638,-3.8519353838,0.1183673469
0.0715898516,-0.1220891146,0.9447810508,0.1773080638,-3.6946631896,0.1367346939
0.0715898516,-0.1220891146,0.9447810508,0.1773080638,-3.5464311955,0.1551020408
0.0715898516,-0.1220891146,0.9447810508,0.1773080638,-3.4065215569,0.1734693878
0.0715898516,-0.1220891146,0.9447810508,0.1773080638,-3.2742954882,0.1918367347
0.0715898516,-0.1220891146,0.9447810508,0.1773080638,-3.1491810965,0.2102040816
0.0715898516,-0.1220891146,0.9447810508,0.1773080638,-3.030663762,0.2285714286
0.0715898516,-0.1220891146,0.9447810508,0.1773080638,-2.9182783842,0.2469387755
0.0715898516,-0.1220891146,0.9447810508,0.1773080638,-2.8116030307,0.2653061224
0.0715898516,-0.1220891146,0.9447810508,0.1773080638,-2.7102536644,0.2836734694
0.0715898516,-0.1220891146,0.9447810508,0.1773080638,-2.6138797142,0.3020408163
0.0715898516,-0.1220891146,0.9447810508,0.1773080638,-2.5221603175,0.3204081633
0.0715898516,-0.1220891146,0.9447810508,0.1773080638,-2.4348011046,0.3387755102
0.0715898516,-0.1220891146,0.9447810508,0.1773080638,-2.3515314266,0.3571428571
0.0715898516,-0.1220891146,0.9447810508,0.1773080638,-2.2721019496,0.3755102041
0.0715898516,-0.1220891146,0.9447810508,0.1773080638,-2.1962825545,0.393877551
0.0715898516,-0.1220891146,0.9447810508,0.1773080638,-2.1238604948,0.412244898
0.0715898516,-0.1220891146,0.9447810508,0.1773080638,-2.0546387723,0.4306122449
0.0715898516,-0.1220891146,0.9447810508,0.1773080638,-1.9884346995,0.4489795918
0.0715898516,-0.1220891146,0.9447810508,0.1773080638,-1.9250786229,0.4673469388
0.0715898516,-0.1220891146,0.9447810508,0.1773080638,-1.8644127845,0.4857142857
0.0715898516,-0.1220891146,0.9447810508,0.1773080638,-1.8062903039,0.5040816327
0.0715898516,-0.1220891146,0.9447810508,0.1773080638,-1.750574265,0.5224489796
0.0715898516,-0.1220891146,0.9447810508,0.1773080638,-1.697136896,0.5408163265
0.0715898516,-0.1220891146,0.9447810508,0.1773080638,-1.6458588288,0.5591836735
0.0715898516,-0.1220891146,0.9447810508,0.1773080638,-1.5966284313,0.5775510204
0.0715898516,-0.1220891146,0.9447810508,0.1773080638,-1.5493412022,0.5959183673
0.0715898516,-0.1220891146,0.9447810508,0.1773080638,-1.5038992223,0.6142857143
0.0715898516,-0.1220891146,0.9447810508,0.1773080638,-1.4602106555,0.6326530612
0.0715898516,-0.1220891146,0.9447810508,0.1773080638,-1.4181892952,0.6510204082
0.0715898516,-0.1220891146,0.9447810508,0.1773080638,-1.3777541503,0.6693877551
0.0715898516,-0.1220891146,0.9447810508,0.1773080638,-1.3388290668,0.687755102
0.0715898516,-0.1220891146,0.9447810508,0.1773080638,-1.3013423821,0.706122449
0.0715898516,-0.1220891146,0.9447810508,0.1773080638,-1.2652266084,0.7244897959
0.0715898516,-0.1220891146,0.9447810508,0.1773080638,-1.2304181419,0.7428571429
0.0715898516,-0.1220891146,0.9447810508,0.1773080638,-1.1968569962,0.7612244898
0.0715898516,-0.1220891146,0.9447810508,0.1773080638,-1.1644865565,0.7795918367
0.0715898516,-0.1220891146,0.9447810508,0.1773080638,-1.1332533543,0.7979591837
0.0715898516,-0.1220891146,0.9447810508,0.1773080638,-1.1031068586,0.8163265306
0.0715898516,-0.1220891146,0.9447810508,0.1773080638,-1.0739992842,0.8346938776
0.0715898516,-0.1220891146,0.9447810508,0.1773080638,-1.0458854138,0.8530612245
0.0715898516,-0.1220891146,0.9447810508,0.1773080638,-1.0187224344,0.8714285714
0.0715898516,-0.1220891146,0.9447810508,0.1773080638,-0.9924697851,0.8897959184
0.0715898516,-0.1220891146,0.9447810508,0.1773080638,-0.9670890162,0.9081632653
0.0715898516,-0.1220891146,0.9447810508,0.1773080638,-0.9425436592,0.9265306122
0.0715898516,-0.1220891146,0.9447810508,0.1773080638,-0.9187991055,0.9448979592
0.0715898516,-0.1220891146,0.9447810508,0.1773080638,-0.8958224935,0.9632653061
0.0715898516,-0.1220891146,0.9447810508,0.1773080638,-0.8735826046,0.9816326531
0.0715898516,-0.1220891146,0.9447810508,0.1773080638,-0.8520497657,1.0
0.0715898516,-0.1259711798,0.9430104674,0.1829607124,-4.0033695972,0.1
0.0715898516,-0.1259711798,0.9430104674,0.1829607124,-3.8355806127,0.1183673469
0.0715898516,-0.1259711798,0.9430104674,0.1829607124,-3.6777352842,0.1367346939
0.0715898516,-0.1259711798,0.9430104674,0.1829607124,-3.5290091752,0.1551020408
0.0715898516,-0.1259711798,0.9430104674,0.1829607124,-3.388674572,0.1734693878
0.0715898516,-0.1259711798,0.9430104674,0.1829607124,-3.2560843417,0.1918367347
0.0715898516,-0.1259711798,0.9430104674,0.1829607124,-3.1306594681,0.2102040816
0.0715898516,-0.1259711798,0.9430104674,0.1829607124,-3.011879207,0.2285714286
0.0715898516,-0.1259711798,0.9430104674,0.1829607124,-2.8992731572,0.2469387755
0.0715898516,-0.1259711798,0.9430104674,0.1829607124,-2.7924147733,0.2653061224
0.0715898516,-0.1259711798,0.9430104674,0.1829607124,-2.6909159828,0.2836734694
0.0715898516,-0.1259711798,0.9430104674,0.1829607124,-2.5944226698,0.3020408163
0.0715898516,-0.1259711798,0.9430104674,0.1829607124,-2.5026108447,0.3204081633
0.0715898516,-0.1259711798,0.9430104674,0.1829607124,-2.4151833705,0.3387755102
0.0715898516,-0.1259711798,0.9430104674,0.1829607124,-2.331867141,0.3571428571
0.0715898516,-0.1259711798,0.9430104674,0.1829607124,-2.2524106341,0.3755102041
0.0715898516,-0.1259711798,0.9430104674,0.1829607124,-2.1765817772,0.393877551
0.0715898516,-0.1259711798,0.9430104674,0.1829607124,-2.1041660754,0.412244898
0.0715898516,-0.1259711798,0.9430104674,0.1829607124,-2.0349649624,0.4306122449
0.0715898516,-0.1259711798,0.9430104674,0.1829607124,-1.9687943416,0.4489795918
0.0715898516,-0.1259711798,0.9430104674,0.1829607124,-1.9054832907,0.4673469388
0.0715898516,-0.1259711798,0.9430104674,0.1829607124,-1.8448729073,0.4857142857
0.0715898516,-0.1259711798,0.9430104674,0.1829607124,-1.7868152772,0.5040816327
0.0715898516,-0.1259711798,0.9430104674,0.1829607124,-1.7311725494,0.5224489796
0.0715898516,-0.1259711798,0.9430104674,0.1829607124,-1.6778161047,0.5408163265
0.0715898516,-0.1259711798,0.9430104674,0.1829607124,-1.6266258068,0.5591836735
0.0715898516,-0.1259711798,0.9430104674,0.1829607124,-1.5774893259,0.5775510204
0.0715898516,-0.1259711798,0.9430104674,0.1829607124,-1.5303015264,0.5959183673
0.0715898516,-0.1259711798,0.9430104674,0.1829607124,-1.4849639119,0.6142857143
0.0715898516,-0.1259711798,0.9430104674,0.1829607124,-1.4413841208,0.6326530612
0.0715898516,-0.1259711798,0.9430104674,0.1829607124,-1.3994754675,0.6510204082
0.0715898516,-0.1259711798,0.9430104674,0.1829607124,-1.3591565235,0.6693877551
0.0715898516,-0.1259711798,0.9430104674,0.1829607124,-1.320350736,0.687755102
0.0715898516,-0.1259711798,0.9430104674,0.1829607124,-1.282986078,0.706122449
0.0715898516,-0.1259711798,0.9430104674,0.1829607124,-1.2469947286,0.7244897959
0.0715898516,-0.1259711798,0.9430104674,0.1829607124,-1.2123127793,0.7428571429
0.0715898516,-0.1259711798,0.9430104674,0.1829607124,-1.1788799649,0.7612244898
0.0715898516,-0.1259711798,0.9430104674,0.1829607124,-1.146639416,0.7795918367
0.0715898516,-0.1259711798,0.9430104674,0.1829607124,-1.1155374302,0.7979591837
0.0715898516,-0.1259711798,0.9430104674,0.1829607124,-1.0855232629,0.8163265306
0.0715898516,-0.1259711798,0.9430104674,0.1829607124,-1.0565489329,0.8346938776
0.0715898516,-0.1259711798,0.9430104674,0.1829607124,-1.0285690438,0.8530612245
0.0715898516,-0.1259711798,0.9430104674,0.1829607124,-1.0015406179,0.8714285714
0.0715898516,-0.1259711798,0.9430104674,0.1829607124,-0.9754229439,0.8897959184
0.0715898516,-0.1259711798,0.9430104674,0.1829607124,-0.9501774343,0.9081632653
0.0715898516,-0.1259711798,0.9430104674,0.1829607124,-0.9257674941,0.9265306122
0.0715898516,-0.1259711798,0.9430104674,0.1829607124,-0.9021583989,0.9448979592
0.0715898516,-0.1259711798,0.9430104674,0.1829607124,-0.8793171815,0.9632653061
0.0715898516,-0.1259711798,0.9430104674,0.1829607124,-0.8572125262,0.9816326531
0.0715898516,-0.1259711798,0.9430104674,0.1829607124,-0.8358146711,1.0
0.0715898516,-0.1298875325,0.9412233509,0.1886641816,-3.9875269821,0.1
0.0715898516,-0.1298875325,0.9412233509,0.1886641816,-3.8190671136,0.1183673469
0.0715898516,-0.1298875325,0.9412233509,0.1886641816,-3.6606426351,0.1367346939
0.0715898516,-0.1298875325,0.9412233509,0.1886641816,-3.5114172072,0.1551020408
0.0715898516,-0.1298875325,0.9412233509,0.1886641816,-3.3706531541,0.1734693878
0.0715898516,-0.1298875325,0.9412233509,0.1886641816,-3.2376949163,0.1918367347
0.0715898516,-0.1298875325,0.9412233509,0.1886641816,-3.1119562864,0.2102040816
0.0715898516,-0.1298875325,0.9412233509,0.1886641816,-2.9929103364,0.2285714286
0.0715898516,-0.1298875325,0.9412233509,0.1886641816,-2.880081313,0.2469387755
0.0715898516,-0.1298875325,0.9412233509,0.1886641816,-2.7730380119,0.2653061224
0.0715898516,-0.1298875325,0.9412233509,0.1886641816,-2.6713882858,0.2836734694
0.0715898516,-0.1298875325,0.9412233509,0.1886641816,-2.5747744378,0.3020408163
0.0715898516,-0.1298875325,0.9412233509,0.1886641816,-2.4828693202,0.3204081633
0.0715898516,-0.1298875325,0.9412233509,0.1886641816,-2.3953729998,0.3387755102
0.0715898516,-0.1298875325,0.9412233509,0.1886641816,-2.3120098879,0.3571428571
0.0715898516,-0.1298875325,0.9412233509,0.1886641816,-2.2325262513,0.3755102041
0.0715898516,-0.1298875325,0.9412233509,0.1886641816,-2.1566880432,0.393877551
0.0715898516,-0.1298875325,0.9412233509,0.1886641816,-2.0842790017,0.412244898
0.0715898516,-0.1298875325,0.9412233509,0.1886641816,-2.0150989753,0.4306122449
