target,t
-0.8641174197068775,0.3333333333333333
-0.8600681848010553,0.3363363363363363
-0.853523230519421,0.33933933933933935
-0.8445124490406664,0.34234234234234234
-0.8330727466686251,0.34534534534534533
-0.8192478774041148,0.3483483483483483
-0.8030882579989701,0.35135135135135137
-0.7846507652675064,0.35435435435435436
-0.7639985164731193,0.35735735735735735
-0.7412006336470367,0.36036036036036034
-0.7163319927323367,0.36336336336336333
-0.6894729584791544,0.3663663663663664
-0.6607091060465016,0.36936936936936937
-0.63013093029226,0.37237237237237236
-0.597833543755693,0.37537537537537535
-0.5639163643562093,0.3783783783783784
-0.528482793848127,0.3813813813813814
-0.4916398880838023,0.3843843843843844
-0.45349802014684815,0.38738738738738737
-0.4141705374230596,0.39039039039039036
-0.3737734136794369,0.3933933933933934
-0.33242489722115054,0.3963963963963964
-0.2902451561925613,0.3993993993993994
-0.2473559220817205,0.4024024024024024
-0.203880132477832,0.40540540540540543
-0.15994157411853507,0.4084084084084084
-0.1156645272481493,0.4114114114114114
-0.0711734122897582,0.4144144144144144
-0.026592439812955056,0.4174174174174174
0.01795473524446797,0.42042042042042044
0.062345354168522826,0.42342342342342343
0.10645788897069985,0.4264264264264264
0.15017236992567032,0.4294294294294294
0.1933707053038906,0.43243243243243246
0.2359369924924234,0.43543543543543545
0.2777578197334174,0.43843843843843844
0.31872255774758274,0.44144144144144143
0.3587236405493023,0.4444444444444444
0.39765683480069813,0.44744744744744747
0.4354214970939412,0.45045045045045046
0.47192081859398255,0.45345345345345345
0.5070620565178933,0.45645645645645644
0.5407567519716131,0.45945945945945943
0.5729209337102708,0.4624624624624625
0.6034753074340887,0.46546546546546547
0.6323454302779978,0.46846846846846846
0.6594618701995784,0.47147147147147145
0.6847603500163243,0.4744744744744745
0.7081818758897209,0.4774774774774775
0.7296728500997971,0.4804804804804805
0.749185167999767,0.48348348348348347
0.7666762990858015,0.48648648648648646
0.7821093521619074,0.4894894894894895
0.7954531246240729,0.4924924924924925
0.8066821359312805,0.4954954954954955
0.8157766453735059,0.4984984984984985
0.8227226542883006,0.5015015015015015
0.8275118929179922,0.5045045045045045
0.8301417921386932,0.5075075075075075
0.830615440330252,0.5105105105105106
0.8289415256927859,0.5135135135135135
0.8251342643505336,0.5165165165165165
0.8192133146173234,0.5195195195195195
0.811203677829926,0.5225225225225225
0.8011355861858894,0.5255255255255256
0.7890443780510774,0.5285285285285285
0.774970361229004,0.5315315315315315
0.7589586647091477,0.5345345345345345
0.7410590794346787,0.5375375375375375
0.7213258886514159,0.5405405405405406
0.699817688419375,0.5435435435435435
0.6765971988858304,0.5465465465465466
0.6517310669345554,0.5495495495495496
0.6252896608396404,0.5525525525525525
0.597346857564146,0.5555555555555556
0.5679798233537905,0.5585585585585585
0.5372687882838377,0.5615615615615616
0.5052968154235147,0.5645645645645646
0.47214956528648966,0.5675675675675675
0.4379150562383002,0.5705705705705706
0.4026834215322418,0.5735735735735735
0.3665466636438739,0.5765765765765766
0.3295984065713846,0.5795795795795796
0.29193364676429046,0.5825825825825826
0.2536485033365315,0.5855855855855856
0.21483996821207021,0.5885885885885885
0.17560565684143567,0.5915915915915916
0.13604356011658578,0.5945945945945946
0.0962517980989134,0.5975975975975976
0.056328376161182414,0.6006006006006006
0.01637094412900744,0.6036036036036035
-0.023523441009200348,0.6066066066066066
-0.06325854827259787,0.6096096096096096
-0.10273920120622126,0.6126126126126126
-0.14187150123493622,0.6156156156156156
-0.18056304536153567,0.6186186186186187
-0.21872313773943142,0.6216216216216216
-0.2562629946730545,0.6246246246246246
-0.29309594262246763,0.6276276276276276
-0.3291376088129369,0.6306306306306306
-0.36430610407483055,0.6336336336336337
-0.39852219756459556,0.6366366366366366
-0.4317094830432403,0.6396396396396397
-0.4637945364148475,0.6426426426426426
-0.49470706425416316,0.6456456456456456
-0.5243800430788165,0.6486486486486487
-0.5527498491486801,0.6516516516516516
-0.5797563786016963,0.6546546546546547
-0.6053431577624142,0.6576576576576576
-0.6294574434864123,0.6606606606606606
-0.6520503134304225,0.6636636636636637
-0.6730767461646117,0.6666666666666666
-0.6924956910697349,0.6696696696696697
-0.7102701279878456,0.6726726726726726
-0.7263671166209236,0.6756756756756757
-0.7407578356968781,0.6786786786786787
-0.7534176119471343,0.6816816816816816
-0.7643259389641531,0.6846846846846847
-0.7734664860307455,0.6876876876876877
-0.7808270970360427,0.6906906906906907
-0.7863997796151299,0.6936936936936937
-0.7901806846709188,0.6966966966966966
-0.7921700764575493,0.6996996996996997
-0.792372293424534,0.7027027027027027
-0.7907957000399737,0.7057057057057057
-0.7874526298293842,0.7087087087087087
-0.7823593198840002,0.7117117117117117
-0.7755358371088295,0.7147147147147147
-0.7670059964961817,0.7177177177177178
-0.7567972717248809,0.7207207207207207
-0.744940698398881,0.7237237237237237
-0.7314707702515184,0.7267267267267267
-0.7164253286531002,0.7297297297297297
-0.6998454457700642,0.7327327327327328
-0.681775301733342,0.7357357357357357
-0.6622620561820375,0.7387387387387387
-0.6413557145559186,0.7417417417417418
-0.6191089895165959,0.7447447447447447
-0.5955771578826231,0.7477477477477478
-0.5708179134681332,0.7507507507507507
-0.544891216217916,0.7537537537537538
-0.5178591380342564,0.7567567567567568
-0.48978570569216506,0.7597597597597597
-0.4607367412401058,0.7627627627627628
-0.4307797002827748,0.7657657657657657
-0.39998350854099934,0.7687687687687688
-0.3684183970815486,0.7717717717717718
-0.33615573660632614,0.7747747747747747
-0.3032678711863858,0.7777777777777778
-0.26982795182131925,0.7807807807807807
-0.23590977019877066,0.7837837837837838
-0.20158759302245835,0.7867867867867868
-0.1669359972697879,0.7897897897897898
-0.13202970673225112,0.7927927927927928
-0.09694343018324938,0.7957957957957957
-0.06175170150864939,0.7987987987987988
-0.0265287221256508,0.8018018018018018
0.008651793994947565,0.8048048048048048
0.04371677239890911,0.8078078078078078
0.07859392701835359,0.8108108108108109
0.11321190556043902,0.8138138138138138
0.14750043114633396,0.8168168168168168
0.1813904399447107,0.8198198198198198
0.21481421455702737,0.8228228228228228
0.2477055129251614,0.8258258258258259
0.2799996925457637,0.8288288288288288
0.3116338297893775,0.8318318318318318
0.34254683413662695,0.8348348348348348
0.37267955715793477,0.8378378378378378
0.4019748960775938,0.8408408408408409
0.4303778917775762,0.8438438438438438
0.4578358211108673,0.8468468468468469
0.4842982834087467,0.8498498498498498
0.5097172810809395,0.8528528528528528
0.5340472942220477,0.8558558558558559
0.5572453491521328,0.8588588588588588
0.579271080833566,0.8618618618618619
0.6000867891204883,0.8648648648648649
0.6196574888112112,0.8678678678678678
0.637950953487699,0.8708708708708709
0.6549377531398755,0.8738738738738738
0.670591285585827,0.8768768768768769
0.6848878017120725,0.8798798798798799
0.6978064245708122,0.8828828828828829
0.7093291623835506,0.8858858858858859
0.719440915512604,0.8888888888888888
0.7281294774737483,0.8918918918918919
0.7353855300746546,0.8948948948948949
0.7412026327747403,0.8978978978978979
0.7455772063726385,0.9009009009009009
0.7485085111376296,0.9039039039039038
0.7499986195110876,0.9069069069069069
0.7500523835132471,0.9099099099099099
0.7486773969993826,0.9129129129129129
0.7458839529178153,0.9159159159159159
0.7416849957299866,0.9189189189189189
0.7360960691601972,0.9219219219219219
0.7291352594494508,0.924924924924925
0.7208231342941984,0.9279279279279279
0.7111826776566378,0.9309309309309309
0.7002392206385515,0.933933933933934
0.6880203686155222,0.9369369369369369
0.6745559248326922,0.93993993993994
0.6598778106670681,0.9429429429429429
0.6440199827646902,0.9459459459459459
0.6270183472638277,0.948948948948949
0.6089106713176972,0.9519519519519519
0.5897364921320274,0.954954954954955
0.5695370237341894,0.9579579579579579
0.5483550616914719,0.960960960960961
0.5262348859965272,0.963963963963964
0.5032221623379458,0.9669669669669669
0.4793638419734757,0.96996996996997
0.4547080604224296,0.9729729729729729
0.4293040351925182,0.975975975975976
0.40320196275456344,0.978978978978979
0.3764529149763487,0.9819819819819819
0.3491087352244002,0.984984984984985
0.3212219343394106,0.9879879879879879
0.29284558668789645,0.990990990990991
0.2640332264888862,0.993993993993994
0.23483874461056292,0.996996996996997
0.20531628602745916,1.0
0.17552014812419142,1.003003003003003
0.14550468002688588,1.006006006006006
0.11532418313828217,1.009009009009009
0.08503281304707683,1.012012012012012
0.05468448297649828,1.015015015015015
0.024332768931158127,1.018018018018018
-0.00596918330471527,1.021021021021021
-0.03616874917093122,1.024024024024024
-0.0662139141964417,1.027027027027027
-0.09605336059212129,1.03003003003003
-0.12563655144407834,1.033033033033033
-0.15491381238721924,1.0360360360360361
-0.18383641064568418,1.039039039039039
-0.21235663133380833,1.042042042042042
-0.2404278509183484,1.045045045045045
-0.26800460774978885,1.048048048048048
-0.29504266957782915,1.0510510510510511
-0.321499097973257,1.054054054054054
-0.34733230958566746,1.057057057057057
-0.3725021341736977,1.06006006006006
-0.3969698693516316,1.063063063063063
-0.4206983320033456,1.0660660660660661
-0.4436519063217246,1.069069069069069
-0.46579658843869787,1.072072072072072
-0.487100027618024,1.075075075075075
-0.5075315639898307,1.078078078078078
-0.5270622628127258,1.0810810810810811
-0.5456649452559659,1.084084084084084
-0.5633142157007545,1.087087087087087
-0.5799864855661542,1.09009009009009
-0.5956599936714073,1.093093093093093
-0.6103148231526307,1.0960960960960962
-0.6239329149577886,1.0990990990990992
-0.6364980779497561,1.102102102102102
-0.6479959956528735,1.105105105105105
-0.6584142296838925,1.1081081081081081
-0.667742219913526,1.1111111111111112
-0.6759712814098853,1.1141141141141142
-0.6830945982199915,1.117117117117117
-0.6891072140502701,1.12012012012012
-0.6940060199113771,1.1231231231231231
-0.6977897387970492,1.1261261261261262
-0.7004589074706713,1.1291291291291292
-0.7020158554371383,1.132132132132132
-0.7024646811811963,1.135135135135135
-0.7018112257568518,1.1381381381381381
-0.7000630438156145,1.1411411411411412
-0.6972293721642959,1.1441441441441442
-0.6933210959458039,1.147147147147147
-0.6883507125388793,1.15015015015015
-0.6823322932749957,1.1531531531531531
-0.6752814430726888,1.1561561561561562
-0.6672152580914146,1.1591591591591592
-0.6581522815086327,1.162162162162162
-0.6481124575252011,1.165165165165165
-0.6371170837053337,1.1681681681681682
-0.6251887617583246,1.1711711711711712
-0.6123513468699714,1.1741741741741742
-0.598629895692192,1.177177177177177
-0.5840506130995954,1.1801801801801801
-0.5686407978219805,1.1831831831831832
-0.5524287870615778,1.1861861861861862
-0.535443900203625,1.1891891891891893
-0.5177163817284518,1.192192192192192
-0.4992773434325212,1.1951951951951951
-0.48015870606518307,1.1981981981981982
-0.4603931404868097,1.2012012012012012
-0.4400140084529028,1.2042042042042043
-0.41905530312744715,1.207207207207207
-0.3975515894272544,1.2102102102102101
-0.37553794429757237,1.2132132132132132
-0.35304989701733547,1.2162162162162162
-0.3301233696306341,1.2192192192192193
-0.3067946175989624,1.2222222222222223
-0.2831001707666247,1.2252252252252251
-0.2590767747294655,1.2282282282282282
-0.2347613326947402,1.2312312312312312
-0.2101908479174256,1.2342342342342343
-0.18540236679575628,1.2372372372372373
-0.16043292270613807,1.2402402402402402
-0.13531948065477806,1.2432432432432432
-0.11009888282072339,1.2462462462462462
-0.08480779506192065,1.2492492492492493
-0.059482654453186394,1.2522522522522523
-0.034159617921785214,1.2552552552552552
-0.008874512043488445,1.2582582582582582
0.016337215941305213,1.2612612612612613
0.04144054583476186,1.2642642642642643
0.06640093085872971,1.2672672672672673
0.09118434265153069,1.2702702702702702
0.1157573148373666,1.2732732732732732
0.14008698512447093,1.2762762762762763
0.1641411358913484,1.2792792792792793
0.18788823322368672,1.2822822822822824
0.21129746436764357,1.2852852852852852
0.2343387735684718,1.2882882882882882
0.25698289626657417,1.2912912912912913
0.2792013916262719,1.2942942942942943
0.30096667337563515,1.2972972972972974
0.32225203893889576,1.3003003003003002
0.34303169684593615,1.3033033033033032
0.3632807924064201,1.3063063063063063
0.382975431639131,1.3093093093093093
0.40209270344989734,1.3123123123123124
0.42061070005451784,1.3153153153153152
0.43850853564576503,1.3183183183183182
0.45576636330640796,1.3213213213213213
0.4723653901728603,1.3243243243243243
0.4882878908566688,1.3273273273273274
0.5035172191336685,1.3303303303303302
0.5180378179130759,1.3333333333333333
0.5318352275012426,1.3363363363363363
0.5448960921771299,1.3393393393393394
0.5572081650987991,1.3423423423423424
0.5687603115624807,1.3453453453453452
0.57954251063777,1.3483483483483483
0.5895458552046198,1.3513513513513513
0.5987625504197007,1.3543543543543544
0.6071859106415256,1.3573573573573574
0.6148103548455621,1.3603603603603605
0.6216314005621459,1.3633633633633633
0.6276456563716963,1.3663663663663663
0.6328508129931454,1.3693693693693694
0.6372456330029632,1.3723723723723724
0.6408299392234595,1.3753753753753755
0.6436046018202677,1.3783783783783783
0.6455715241500797,1.3813813813813813
0.6467336274007405,1.3843843843843844
0.6470948340667775,1.3873873873873874
0.6466600503043282,1.3903903903903905
0.6454351472102029,1.3933933933933933
0.643426941070544,1.3963963963963963
0.6406431726251416,1.3993993993993994
0.6370924853940186,1.4024024024024024
0.6327844031133315,1.4054054054054055
0.6277293063280174,1.4084084084084083
0.6219384081888942,1.4114114114114114
0.6154237295021459,1.4144144144144144
0.6081980730792336,1.4174174174174174
0.6002749974353487,1.4204204204204205
0.5916687898845057,1.4234234234234233
0.5823944390792599,1.4264264264264264
0.5724676070429146,1.4294294294294294
0.5619046007418,1.4324324324324325
0.5507223432449629,1.4354354354354355
0.5389383445182102,1.4384384384384383
0.5265706718990405,1.4414414414414414
0.5136379202985201,1.4444444444444444
0.500159182175607,1.4474474474474475
0.48615401732882746,1.4504504504504505
0.47164242254960015,1.4534534534534533
0.45664480118073514,1.4564564564564564
0.44118193262294336,1.4594594594594594
0.4252749418313861,1.4624624624624625
0.4089452688434042,1.4654654654654655
0.39221463837777315,1.4684684684684683
0.37510502954483677,1.4714714714714714
0.35763864570593645,1.4744744744744744
0.3398378845195857,1.4774774774774775
0.3217253082107714,1.4804804804804805
0.3033236140987382,1.4834834834834836
0.2846556054175682,1.4864864864864864
0.2657441624626104,1.4894894894894894
0.2466122140949476,1.4924924924924925
0.22728270963462674,1.4954954954954955
0.20777859117248637,1.4984984984984986
0.1881227663290525,1.5015015015015014
0.16833808148780982,1.5045045045045045
0.14844729552908273,1.5075075075075075
0.12847305408926113,1.5105105105105106
0.10843786436917797,1.5135135135135136
0.08836407051402065,1.5165165165165164
0.068273829585958,1.5195195195195195
0.04818908814950946,1.5225225225225225
0.028131559488288795,1.5255255255255256
0.00812270147069406,1.5285285285285286
-0.011816304919257167,1.5315315315315314
-0.03166457637093774,1.5345345345345345
-0.05140154734207652,1.5375375375375375
-0.07100698944721873,1.5405405405405406
-0.09046103012818624,1.5435435435435436
-0.1097441705963709,1.5465465465465464
-0.1288373030379075,1.5495495495495495
-0.14772172707371478,1.5525525525525525
-0.16637916546788856,1.5555555555555556
-0.18479177907869265,1.5585585585585586
-0.20294218104776096,1.5615615615615615
-0.22081345022416976,1.5645645645645645
-0.23838914382091853,1.5675675675675675
-0.2556533093027551,1.5705705705705706
-0.2725904955049546,1.5735735735735736
-0.2891857629838965,1.5765765765765765
-0.3054246936012035,1.5795795795795795
-0.3212933993440413,1.5825825825825826
-0.3367785303853566,1.5855855855855856
-0.3518672823884621,1.5885885885885886
-0.36654740306142175,1.5915915915915915
-0.3808071979675041,1.5945945945945945
-0.39463553559871667,1.5975975975975976
-0.40802185172035427,1.6006006006006006
-0.4209561529950996,1.6036036036036037
-0.4334290198961035,1.6066066066066067
-0.44543160891903694,1.6096096096096095
-0.4569556541038702,1.6126126126126126
-0.46799346787773954,1.6156156156156156
-0.4785379412308537,1.6186186186186187
-0.48858254323805916,1.6216216216216217
-0.4981213199390978,1.6246246246246245
-0.5071488925912513,1.6276276276276276
-0.5156604553084253,1.6306306306306306
-0.5236517721013476,1.6336336336336337
-0.5311191733337978,1.6366366366366367
-0.5380595516103374,1.6396396396396395
-0.5444703571113068,1.6426426426426426
-0.5503495923912135,1.6456456456456456
-0.5556958066569443,1.6486486486486487
-0.5605080895425486,1.6516516516516517
-0.5647860643975258,1.6546546546546546
-0.568529881105868,1.6576576576576576
-0.5717402084532172,1.6606606606606606
-0.5744182260597634,1.6636636636636637
-0.576565615896556,1.6666666666666667
-0.5781845534031109,1.6696696696696696
-0.579277698224229,1.6726726726726726
-0.5798481845840365,1.6756756756756757
-0.5798996113153035,1.6786786786786787
-0.5794360315621038,1.6816816816816818
-0.5784619421738874,1.6846846846846846
-0.5769822728090062,1.6876876876876876
-0.5750023747656904,1.6906906906906907
-0.5725280095583931,1.6936936936936937
-0.5695653372573435,1.6966966966966968
-0.5661209046090286,1.6996996996996996
-0.5622016329551979,1.7027027027027026
-0.5578148059678302,1.7057057057057057
-0.5529680572173504,1.7087087087087087
-0.5476693575911729,1.7117117117117118
-0.5419270025794743,1.7147147147147146
-0.5357495994448562,1.7177177177177176
-0.5291460542923627,1.7207207207207207
-0.5221255590559989,1.7237237237237237
-0.5146975784177363,1.7267267267267268
-0.5068718366746072,1.7297297297297298
-0.49865830456930493,1.7327327327327327
-0.4900671860993063,1.7357357357357357
-0.4811089053193387,1.7387387387387387
-0.4717940931515515,1.7417417417417418
-0.46213357421757095,1.7447447447447448
-0.4521383537061551,1.7477477477477477
-0.44181960428989414,1.7507507507507507
-0.43118865310400234,1.7537537537537538
-0.42025696879991054,1.7567567567567568
-0.40903614868598553,1.7597597597597598
-0.3975379059673305,1.7627627627627627
-0.38577405709623425,1.7657657657657657
-0.37375650924449255,1.7687687687687688
-0.3614972479083208,1.7717717717717718
-0.34900832465637177,1.7747747747747749
-0.3363018450307853,1.7777777777777777
-0.3233899566109335,1.7807807807807807
-0.31028483724905165,1.7837837837837838
-0.29699868348658653,1.7867867867867868
-0.28354369915967775,1.7897897897897899
-0.2699320842017783,1.7927927927927927
-0.2561760236510195,1.7957957957957957
-0.2422876768695993,1.7987987987987988
-0.2282791669819138,1.8018018018018018
-0.21416257053791937,1.8048048048048049
-0.19994990740776922,1.8078078078078077
-0.18565313091330113,1.8108108108108107
-0.17128411820167733,1.8138138138138138
-0.15685466086602254,1.8168168168168168
-0.1423764558175581,1.8198198198198199
-0.12786109641332644,1.8228228228228227
-0.11332006384324717,1.8258258258258258
-0.09876471877992815,1.8288288288288288
-0.08420629329413293,1.8318318318318318
-0.06965588303868263,1.834834834834835
-0.055124439703018994,1.8378378378378377
-0.04062276374043796,1.8408408408408408
-0.02616149736956762,1.8438438438438438
-0.011751117851453946,1.8468468468468469
0.002598068956842453,1.84984984984985
0.01687593477142239,1.8528528528528527
0.03107253477320497,1.8558558558558558
0.04517811322197235,1.8588588588588588
0.059183108793102984,1.8618618618618619
0.0730781596374897,1.864864864864865
0.08685410816548965,1.867867867867868
0.10050200555596443,1.8708708708708708
0.11401311599178932,1.8738738738738738
0.12737892062342868,1.8768768768768769
0.14059112126242204,1.87987987987988
0.15364164380687953,1.882882882882883
0.16652264140131073,1.8858858858858858
0.1792264973332994,1.8888888888888888
0.1917458276698503,1.8918918918918919
0.20407348363628353,1.894894894894895
0.21620255374087263,1.897897897897898
0.228126365648607,1.9009009009009008
0.23983848780750594,1.9039039039039038
0.25133273083129354,1.906906906906907
0.2626031486422014,1.90990990990991
0.2736440393779471,1.912912912912913
0.2844499460670599,1.9159159159159158
0.2950156570768,1.9189189189189189
0.3053362063381527,1.921921921921922
0.3154068733524002,1.924924924924925
0.3252231829839467,1.927927927927928
0.334780905044161,1.9309309309309308
0.34407605367108285,1.9339339339339339
0.3531048865099774,1.936936936936937
0.3618639036997333,1.93993993993994
0.3703498466702315,1.942942942942943
0.37855969675586687,1.9459459459459458
0.3864906736304384,1.9489489489489489
0.39414023356871664,1.951951951951952
0.4015060675400163,1.954954954954955
0.4085860991391297,1.957957957957958
0.415378482360065,1.9609609609609608
0.4218815992179864,1.9639639639639639
0.4280940572248289,1.966966966966967
0.43401468672403953,1.96996996996997
0.4396425380899319,1.972972972972973
0.44497687879711734,1.9759759759759759
0.4500171903654776,1.978978978978979
0.454763165186161,1.981981981981982
0.4592147032340179,1.984984984984985
0.4633719086719181,1.987987987987988
0.4672350863523412,1.990990990990991
0.470804738221603,1.993993993993994
0.47408155963206133,1.996996996996997
0.47706643556758066,2.0
0.47976043678750946,2.003003003003003
0.48216481589436794,2.006006006006006
0.4842810033303857,2.009009009009009
0.48611060330799244,2.012012012012012
0.48765538967928096,2.015015015015015
0.4889173017494054,2.018018018018018
0.4898984400388229,2.021021021021021
0.49060106199920006,2.024024024024024
0.49102757768773586,2.027027027027027
0.4911805454045908,2.03003003003003
0.4910626672980087,2.033033033033033
0.4906767849416549,2.036036036036036
0.4900258748886054,2.039039039039039
0.48911304420633184,2.042042042042042
0.4879415259969436,2.045045045045045
0.4865146749068549,2.048048048048048
0.4848359626299543,2.051051051051051
0.4829089734082601,2.054054054054054
0.48073739953395206,2.057057057057057
0.4783250368565676,2.06006006006006
0.4756757802990597,2.063063063063063
0.47279361938631315,2.066066066066066
0.4696826337896142,2.069069069069069
0.4663469888904661,2.0720720720720722
0.46279093136705085,2.075075075075075
0.45901878480653013,2.078078078078078
0.4550349453462696,2.081081081081081
0.45084387734697906,2.084084084084084
0.4464501091006673,2.0870870870870872
0.4418582285761682,2.09009009009009
0.437072879204943,2.093093093093093
0.4320987557097243,2.096096096096096
0.4269405999784973,2.099099099099099
0.4216031969861578,2.1021021021021022
0.41609137076615055,2.105105105105105
0.4104099804342573,2.108108108108108
0.404563916266591,2.111111111111111
0.398558095833773,2.114114114114114
0.39239746019319344,2.1171171171171173
0.38608697014108667,2.12012012012012
0.3796316025261226,2.123123123123123
0.3730363466261129,2.126126126126126
0.3663062005892999,2.129129129129129
0.35944616794160916,2.1321321321321323
0.35246125416120233,2.135135135135135
0.3453564633215181,2.138138138138138
0.3381367948039222,2.141141141141141
0.3308072400809986,2.144144144144144
0.3233727795714477,2.1471471471471473
0.31583837956741273,2.15015015015015
0.30820898923502477,2.153153153153153
0.30048953768888753,2.156156156156156
0.2926849311410692,2.159159159159159
0.28480005012515014,2.1621621621621623
0.27683974679577755,2.165165165165165
0.2688088423041266,2.168168168168168
0.2607121242495368,2.171171171171171
0.2525543442075601,2.174174174174174
0.24434021533462214,2.1771771771771773
0.23607441004932475,2.18018018018018
0.227761557790444,2.1831831831831834
0.21940624285161547,2.186186186186186
0.21101300229250733,2.189189189189189
0.20258632392643594,2.1921921921921923
0.19413064438407623,2.195195195195195
0.18565034725307783,2.1981981981981984
0.17714976129317828,2.201201201201201
0.16863315872643891,2.204204204204204
0.16010475360218734,2.2072072072072073
0.1515687002360988,2.21021021021021
0.1430290917229144,2.2132132132132134
0.13448995852220927,2.2162162162162162
0.12595526711650015,2.219219219219219
0.11742891874112316,2.2222222222222223
0.10891474818500722,2.225225225225225
0.10041652266172817,2.2282282282282284
0.09193794074991607,2.2312312312312312
0.08348263140223654,2.234234234234234
0.07505415302207369,2.2372372372372373
0.06665599260696715,2.24024024024024
0.058291564957879544,2.2432432432432434
0.04996421195337511,2.2462462462462462
0.041677201887586085,2.249249249249249
0.03343372887111433,2.2522522522522523
0.02523691229364476,2.255255255255255
0.017089796347341753,2.2582582582582584
0.008995349609848893,2.2612612612612613
0.0009564646857888493,2.264264264264264
-0.007024042094304284,2.2672672672672673
-0.014943430918854762,2.27027027027027
-0.02279903868504284,2.2732732732732734
-0.030588279134673838,2.2762762762762763
-0.03830864293739102,2.279279279279279
-0.04595769772233241,2.2822822822822824
-0.05353308805955501,2.285285285285285
-0.06103253539234055,2.2882882882882885
-0.0684538379216758,2.2912912912912913
-0.07579487044416591,2.294294294294294
-0.08305358414448744,2.2972972972972974
-0.09022800634381055,2.3003003003003
-0.09731624020529653,2.3033033033033035
-0.10431646439793754,2.3063063063063063
-0.11122693272007562,2.309309309309309
