R0,r,target,x
0.51010101010101,0.1383838383838384,0.7326814220127797,-1.0
0.51010101010101,0.1575757575757576,0.6974400747857572,-1.0
0.51010101010101,0.17676767676767677,0.6630266626167358,-1.0
0.51010101010101,0.19595959595959594,0.6295527225274664,-1.0
0.51010101010101,0.21515151515151515,0.5971156256565774,-1.0
0.51010101010101,0.23434343434343433,0.5657967480457368,-1.0
0.51010101010101,0.2535353535353535,0.5356606105247727,-1.0
0.51010101010101,0.2727272727272727,0.5067548392015288,-1.0
0.51010101010101,0.2919191919191919,0.47911078270846846,-1.0
0.51010101010101,0.3111111111111111,0.45274462144745486,-1.0
0.51010101010101,0.3303030303030303,0.427658814406293,-1.0
0.51010101010101,0.3494949494949495,0.40384374710993104,-1.0
0.51010101010101,0.3686868686868686,0.38127946651271927,-1.0
0.51010101010101,0.3878787878787878,0.35993741227237164,-1.0
0.51010101010101,0.407070707070707,0.33978207671078936,-1.0
0.51010101010101,0.42626262626262623,0.3207725464188091,-1.0
0.51010101010101,0.44545454545454544,0.30286389609438197,-1.0
0.51010101010101,0.46464646464646464,0.28600841951562106,-1.0
0.51010101010101,0.48383838383838385,0.27015669360404493,-1.0
0.51010101010101,0.503030303030303,0.2552584796239574,-1.0
0.51010101010101,0.5222222222222221,0.24126347111068527,-1.0
0.51010101010101,0.5414141414141413,0.2281219015870416,-1.0
0.51010101010101,0.5606060606060606,0.21578502696734264,-1.0
0.51010101010101,0.5797979797979798,0.2042054981718292,-1.0
0.51010101010101,0.598989898989899,0.19333763923216374,-1.0
0.51010101010101,0.6181818181818182,0.1831376453470698,-1.0
0.51010101010101,0.6373737373737373,0.17356371417058142,-1.0
0.51010101010101,0.6565656565656565,0.1645761222529608,-1.0
0.51010101010101,0.6757575757575757,0.15613725712861862,-1.0
0.51010101010101,0.6949494949494949,0.14821161414093398,-1.0
0.51010101010101,0.7141414141414141,0.14076576576576574,-1.0
0.51010101010101,0.7333333333333333,0.13376830997634878,-1.0
0.51010101010101,0.7525252525252525,0.12718980309857414,-1.0
0.51010101010101,0.7717171717171717,0.12100268164231513,-1.0
0.51010101010101,0.7909090909090909,0.1151811767587498,-1.0
0.51010101010101,0.81010101010101,0.1097012242580008,-1.0
0.51010101010101,0.8292929292929292,0.10454037251554076,-1.0
0.51010101010101,0.8484848484848484,0.09967769008811159,-1.0
0.51010101010101,0.8676767676767676,0.0950936744384901,-1.0
0.51010101010101,0.8868686868686868,0.09077016282180415,-1.0
0.51010101010101,0.906060606060606,0.08669024610352029,-1.0
0.51010101010101,0.9252525252525252,0.08283818605093571,-1.0
0.51010101010101,0.9444444444444443,0.07919933645733404,-1.0
0.51010101010101,0.9636363636363635,0.07576006831329982,-1.0
0.51010101010101,0.9828282828282827,0.07250769912646153,-1.0
0.51010101010101,1.002020202020202,0.06943042640351942,-1.0
0.51010101010101,1.0212121212121212,0.06651726524205415,-1.0
0.51010101010101,1.0404040404040404,0.06375798993029448,-1.0
0.51010101010101,1.0595959595959596,0.06114307941740792,-1.0
0.51010101010101,1.0787878787878789,0.05866366649219121,-1.0
0.51010101010101,1.097979797979798,0.056311490491996526,-1.0
0.51010101010101,1.1171717171717173,0.05407885335445467,-1.0
0.51010101010101,1.1363636363636365,0.05195857882052777,-1.0
0.51010101010101,1.1555555555555557,0.04994397459739705,-1.0
0.51010101010101,1.1747474747474747,0.0480287972926722,-1.0
0.51010101010101,1.1939393939393939,0.046207219936595,-1.0
0.51010101010101,1.213131313131313,0.04447380191566767,-1.0
0.51010101010101,1.2323232323232323,0.04282346114895862,-1.0
0.51010101010101,1.2515151515151515,0.04125144834683516,-1.0
0.51010101010101,1.2707070707070707,0.03975332320073361,-1.0
0.51010101010101,1.2898989898989899,0.03832493236157057,-1.0
0.51010101010101,1.309090909090909,0.0369623890733448,-1.0
0.51010101010101,1.3282828282828283,0.035662054337246465,-1.0
0.51010101010101,1.3474747474747475,0.034420519490084046,-1.0
0.51010101010101,1.3666666666666667,0.03323459008899068,-1.0
0.51010101010101,1.385858585858586,0.032101271002139414,-1.0
0.51010101010101,1.405050505050505,0.031017752612551686,-1.0
0.51010101010101,1.4242424242424243,0.029981398049013987,-1.0
0.51010101010101,1.4434343434343435,0.028989731364621015,-1.0
0.51010101010101,1.4626262626262627,0.02804042658954348,-1.0
0.51010101010101,1.481818181818182,0.02713129759028798,-1.0
0.51010101010101,1.501010101010101,0.02626028867298717,-1.0
0.51010101010101,1.52020202020202,0.02542546587315007,-1.0
0.51010101010101,1.5393939393939393,0.024625008878833145,-1.0
0.51010101010101,1.5585858585858585,0.023857203538382808,-1.0
0.51010101010101,1.5777777777777777,0.02312043490777022,-1.0
0.51010101010101,1.596969696969697,0.02241318079610996,-1.0
0.51010101010101,1.6161616161616161,0.021734005771245197,-1.0
0.51010101010101,1.6353535353535353,0.021081555590313338,-1.0
0.51010101010101,1.6545454545454545,0.02045455202299633,-1.0
0.51010101010101,1.6737373737373737,0.01985178803772631,-1.0
0.51010101010101,1.692929292929293,0.019272123323477712,-1.0
0.51010101010101,1.7121212121212122,0.018714480121946427,-1.0
0.51010101010101,1.7313131313131314,0.01817783934691048,-1.0
0.51010101010101,1.7505050505050506,0.017661236969398756,-1.0
0.51010101010101,1.7696969696969698,0.017163760648977327,-1.0
0.51010101010101,1.7888888888888888,0.016684546593009136,-1.0
0.51010101010101,1.808080808080808,0.01622277662716315,-1.0
0.51010101010101,1.8272727272727272,0.015777675461753942,-1.0
0.51010101010101,1.8464646464646464,0.015348508139691415,-1.0
0.51010101010101,1.8656565656565656,0.014934577652921863,-1.0
0.51010101010101,1.8848484848484848,0.014535222715253801,-1.0
0.51010101010101,1.904040404040404,0.01414981568039219,-1.0
0.51010101010101,1.9232323232323232,0.013777760594860038,-1.0
0.51010101010101,1.9424242424242424,0.013418491376272604,-1.0
0.51010101010101,1.9616161616161616,0.013071470108152648,-1.0
0.51010101010101,1.9808080808080808,0.01273618544314053,-1.0
0.51010101010101,2.0,0.012412151107065098,-1.0
0.5202020202020202,0.1,0.8088715556676654,-1.0
0.5202020202020202,0.1191919191919192,0.7730042838333796,-1.0
0.5202020202020202,0.1383838383838384,0.737674764450005,-1.0
0.5202020202020202,0.1575757575757576,0.703006109289312,-1.0
0.5202020202020202,0.17676767676767677,0.6691153958258321,-1.0
0.5202020202020202,0.19595959595959594,0.6361098198031504,-1.0
0.5202020202020202,0.21515151515151515,0.6040838789439051,-1.0
0.5202020202020202,0.23434343434343433,0.5731175367249699,-1.0
0.5202020202020202,0.2535353535353535,0.5432752712783281,-1.0
0.5202020202020202,0.2727272727272727,0.5146058843613501,-1.0
0.5202020202020202,0.2919191919191919,0.4871429292664295,-1.0
0.5202020202020202,0.3111111111111111,0.46090561309085304,-1.0
0.5202020202020202,0.3303030303030303,0.43590003548322903,-1.0
0.5202020202020202,0.3494949494949495,0.4121206398973894,-1.0
0.5202020202020202,0.3686868686868686,0.3895517716378239,-1.0
0.5202020202020202,0.3878787878787878,0.3681692570645087,-1.0
0.5202020202020202,0.407070707070707,0.34794193827488934,-1.0
0.5202020202020202,0.42626262626262623,0.3288331160189445,-1.0
0.5202020202020202,0.44545454545454544,0.31080186969415985,-1.0
0.5202020202020202,0.46464646464646464,0.29380423662392935,-1.0
0.5202020202020202,0.48383838383838385,0.27779424339497616,-1.0
0.5202020202020202,0.503030303030303,0.2627247899939992,-1.0
0.5202020202020202,0.5222222222222221,0.24854839315211946,-1.0
0.5202020202020202,0.5414141414141413,0.2352177990501736,-1.0
0.5202020202020202,0.5606060606060606,0.22268647774005407,-1.0
0.5202020202020202,0.5797979797979798,0.21090901265445816,-1.0
0.5202020202020202,0.598989898989899,0.19984139872387213,-1.0
0.5202020202020202,0.6181818181818182,0.18944126215875476,-1.0
0.5202020202020202,0.6373737373737373,0.17966801409842553,-1.0
0.5202020202020202,0.6565656565656565,0.17048294924002247,-1.0
0.5202020202020202,0.6757575757575757,0.16184929936326747,-1.0
0.5202020202020202,0.6949494949494949,0.15373225044710181,-1.0
0.5202020202020202,0.7141414141414141,0.14609893089211654,-1.0
0.5202020202020202,0.7333333333333333,0.1389183772560836,-1.0
0.5202020202020202,0.7525252525252525,0.13216148290058685,-1.0
0.5202020202020202,0.7717171717171717,0.12580093404481457,-1.0
0.5202020202020202,0.7909090909090909,0.11981113692986514,-1.0
0.5202020202020202,0.81010101010101,0.11416813910986118,-1.0
0.5202020202020202,0.8292929292929292,0.1088495472978002,-1.0
0.5202020202020202,0.8484848484848484,0.10383444369555589,-1.0
0.5202020202020202,0.8676767676767676,0.09910330231912491,-1.0
0.5202020202020202,0.8868686868686868,0.0946379064823521,-1.0
0.5202020202020202,0.906060606060606,0.09042126831558804,-1.0
0.5202020202020202,0.9252525252525252,0.08643755096133836,-1.0
0.5202020202020202,0.9444444444444443,0.08267199389905296,-1.0
0.5202020202020202,0.9636363636363635,0.0791108416987551,-1.0
0.5202020202020202,0.9828282828282827,0.0757412763820608,-1.0
0.5202020202020202,1.002020202020202,0.07255135347395686,-1.0
0.5202020202020202,1.0212121212121212,0.06952994175491846,-1.0
0.5202020202020202,1.0404040404040404,0.06666666666666667,-1.0
0.5202020202020202,1.0595959595959596,0.06395185728282007,-1.0
0.5202020202020202,1.0787878787878789,0.06137649672513598,-1.0
0.5202020202020202,1.097979797979798,0.058932175884682865,-1.0
0.5202020202020202,1.1171717171717173,0.056611050293246985,-1.0
0.5202020202020202,1.1363636363636365,0.05440579998199628,-1.0
0.5202020202020202,1.1555555555555557,0.052309592160631045,-1.0
0.5202020202020202,1.1747474747474747,0.05031604654990521,-1.0
0.5202020202020202,1.1939393939393939,0.04841920320266657,-1.0
0.5202020202020202,1.213131313131313,0.04661349265276004,-1.0
0.5202020202020202,1.2323232323232323,0.04489370823672578,-1.0
0.5202020202020202,1.2515151515151515,0.043254980439772835,-1.0
0.5202020202020202,1.2707070707070707,0.04169275312467868,-1.0
0.5202020202020202,1.2898989898989899,0.040202761509791754,-1.0
0.5202020202020202,1.309090909090909,0.0387810117699912,-1.0
0.5202020202020202,1.3282828282828283,0.0374237621421302,-1.0
0.5202020202020202,1.3474747474747475,0.0361275054240378,-1.0
0.5202020202020202,1.3666666666666667,0.03488895276349377,-1.0
0.5202020202020202,1.385858585858586,0.033705018640659654,-1.0
0.5202020202020202,1.405050505050505,0.03257280695420542,-1.0
0.5202020202020202,1.4242424242424243,0.03148959812778836,-1.0
0.5202020202020202,1.4434343434343435,0.030452837159604913,-1.0
0.5202020202020202,1.4626262626262627,0.029460122543442168,-1.0
0.5202020202020202,1.481818181818182,0.028509195995004042,-1.0
0.5202020202020202,1.501010101010101,0.027597932922287276,-1.0
0.5202020202020202,1.52020202020202,0.026724333583442332,-1.0
0.5202020202020202,1.5393939393939393,0.025886514879889334,-1.0
0.5202020202020202,1.5585858585858585,0.025082702736483786,-1.0
0.5202020202020202,1.5777777777777777,0.02431122502425707,-1.0
0.5202020202020202,1.596969696969697,0.02357050498471003,-1.0
0.5202020202020202,1.6161616161616161,0.022859055117830214,-1.0
0.5202020202020202,1.6353535353535353,0.022175471498952545,-1.0
0.5202020202020202,1.6545454545454545,0.0215184284923044,-1.0
0.5202020202020202,1.6737373737373737,0.020886673831586336,-1.0
0.5202020202020202,1.692929292929293,0.020279024040252783,-1.0
0.5202020202020202,1.7121212121212122,0.019694360166288602,-1.0
0.5202020202020202,1.7313131313131314,0.019131623808240166,-1.0
0.5202020202020202,1.7505050505050506,0.01858981341106664,-1.0
0.5202020202020202,1.7696969696969698,0.018067980812040526,-1.0
0.5202020202020202,1.7888888888888888,0.017565228018457255,-1.0
0.5202020202020202,1.808080808080808,0.017080704200322278,-1.0
0.5202020202020202,1.8272727272727272,0.016613602882480146,-1.0
0.5202020202020202,1.8464646464646464,0.016163159321842847,-1.0
0.5202020202020202,1.8656565656565656,0.015728648056472016,-1.0
0.5202020202020202,1.8848484848484848,0.015309380614279592,-1.0
0.5202020202020202,1.904040404040404,0.014904703370041076,-1.0
0.5202020202020202,1.9232323232323232,0.014513995540271005,-1.0
0.5202020202020202,1.9424242424242424,0.014136667306298036,-1.0
0.5202020202020202,1.9616161616161616,0.013772158056602177,-1.0
0.5202020202020202,1.9808080808080808,0.013419934740144928,-1.0
0.5202020202020202,2.0,0.013079490323038193,-1.0
0.5303030303030303,0.1,0.8124558857772108,-1.0
0.5303030303030303,0.1191919191919192,0.777221611126054,-1.0
0.5303030303030303,0.1383838383838384,0.7424906111088113,-1.0
0.5303030303030303,0.1575757575757576,0.7083795342733762,-1.0
0.5303030303030303,0.17676767676767677,0.6750000000000002,-1.0
0.5303030303030303,0.19595959595959594,0.6424549651570277,-1.0
0.5303030303030303,0.21515151515151515,0.6108360128910548,-1.0
0.5303030303030303,0.23434343434343433,0.580221526200428,-1.0
0.5303030303030303,0.2535353535353535,0.550675669401653,-1.0
0.5303030303030303,0.2727272727272727,0.5222480724021584,-1.0
0.5303030303030303,0.2919191919191919,0.494974096413344,-1.0
0.5303030303030303,0.3111111111111111,0.46887555445402607,-1.0
0.5303030303030303,0.3303030303030303,0.4439617638073299,-1.0
0.5303030303030303,0.3494949494949495,0.4202308181327314,-1.0
0.5303030303030303,0.3686868686868686,0.39767098177541016,-1.0
0.5303030303030303,0.3878787878787878,0.37626212577649104,-1.0
0.5303030303030303,0.407070707070707,0.35597714240179446,-1.0
0.5303030303030303,0.42626262626262623,0.3367832913794279,-1.0
0.5303030303030303,0.44545454545454544,0.3186434456317807,-1.0
0.5303030303030303,0.46464646464646464,0.3015172166623734,-1.0
0.5303030303030303,0.48383838383838385,0.2853619497766558,-1.0
0.5303030303030303,0.503030303030303,0.27013358706001966,-1.0
0.5303030303030303,0.5222222222222221,0.25578740172540315,-1.0
0.5303030303030303,0.5414141414141413,0.2422786113688892,-1.0
0.5303030303030303,0.5606060606060606,0.2295628801507753,-1.0
0.5303030303030303,0.5797979797979798,0.2175967212590514,-1.0
0.5303030303030303,0.598989898989899,0.20633781149057254,-1.0
0.5303030303030303,0.6181818181818182,0.1957452296419574,-1.0
0.5303030303030303,0.6373737373737373,0.1857796298347251,-1.0
0.5303030303030303,0.6565656565656565,0.17640336006400123,-1.0
0.5303030303030303,0.6757575757575757,0.16758053527712738,-1.0
0.5303030303030303,0.6949494949494949,0.15927707324609267,-1.0
0.5303030303030303,0.7141414141414141,0.15146070045839413,-1.0
0.5303030303030303,0.7333333333333333,0.1441009342566871,-1.0
0.5303030303030303,0.7525252525252525,0.13716904653456571,-1.0
0.5303030303030303,0.7717171717171717,0.1306380134583842,-1.0
0.5303030303030303,0.7909090909090909,0.12448245493906429,-1.0
0.5303030303030303,0.81010101010101,0.1186785669233297,-1.0
0.5303030303030303,0.8292929292929292,0.1132040490068724,-1.0
0.5303030303030303,0.8484848484848484,0.108038029386344,-1.0
0.5303030303030303,0.8676767676767676,0.10316098875523597,-1.0
0.5303030303030303,0.8868686868686868,0.09855468440264689,-1.0
0.5303030303030303,0.906060606060606,0.09420207548561385,-1.0
0.5303030303030303,0.9252525252525252,0.09008725020746561,-1.0
0.5303030303030303,0.9444444444444443,0.08619535543945281,-1.0
0.5303030303030303,0.9636363636363635,0.08251252916430604,-1.0
0.5303030303030303,0.9828282828282827,0.07902583599266005,-1.0
0.5303030303030303,1.002020202020202,0.07572320590144636,-1.0
0.5303030303030303,1.0212121212121212,0.07259337626305531,-1.0
0.5303030303030303,1.0404040404040404,0.06962583717156316,-1.0
0.5303030303030303,1.0595959595959596,0.0668107800244333,-1.0
0.5303030303030303,1.0787878787878789,0.06413904928213869,-1.0
0.5303030303030303,1.097979797979798,0.061602097301857096,-1.0
0.5303030303030303,1.1171717171717173,0.059191942122873126,-1.0
0.5303030303030303,1.1363636363636365,0.05690112806901126,-1.0
0.5303030303030303,1.1555555555555557,0.05472268902602931,-1.0
0.5303030303030303,1.1747474747474747,0.052650114248353336,-1.0
0.5303030303030303,1.1939393939393939,0.05067731654896512,-1.0
0.5303030303030303,1.213131313131313,0.048798602727950384,-1.0
0.5303030303030303,1.2323232323232323,0.047008646098608255,-1.0
0.5303030303030303,1.2515151515151515,0.04530246097464802,-1.0
0.5303030303030303,1.2707070707070707,0.04367537898748953,-1.0
0.5303030303030303,1.2898989898989899,0.042123027108745645,-1.0
0.5303030303030303,1.309090909090909,0.04064130725936954,-1.0
0.5303030303030303,1.3282828282828283,0.03922637739351637,-1.0
0.5303030303030303,1.3474747474747475,0.0378746339517603,-1.0
0.5303030303030303,1.3666666666666667,0.03658269558481923,-1.0
0.5303030303030303,1.385858585858586,0.035347388055293326,-1.0
0.5303030303030303,1.405050505050505,0.03416573023106299,-1.0
0.5303030303030303,1.4242424242424243,0.03303492108987887,-1.0
0.5303030303030303,1.4434343434343435,0.03195232766028378,-1.0
0.5303030303030303,1.4626262626262627,0.03091547382932111,-1.0
0.5303030303030303,1.481818181818182,0.02992202995249703,-1.0
0.5303030303030303,1.501010101010101,0.028969803206176484,-1.0
0.5303030303030303,1.52020202020202,0.028056728627007622,-1.0
0.5303030303030303,1.5393939393939393,0.02718086078709525,-1.0
0.5303030303030303,1.5585858585858585,0.026340366057490135,-1.0
0.5303030303030303,1.5777777777777777,0.025533515416140108,-1.0
0.5303030303030303,1.596969696969697,0.024758677759773907,-1.0
0.5303030303030303,1.6161616161616161,0.02401431368227256,-1.0
0.5303030303030303,1.6353535353535353,0.0232989696849409,-1.0
0.5303030303030303,1.6545454545454545,0.022611272786736268,-1.0
0.5303030303030303,1.6737373737373737,0.021949925504957234,-1.0
0.5303030303030303,1.692929292929293,0.021313701179154876,-1.0
0.5303030303030303,1.7121212121212122,0.020701439613116046,-1.0
0.5303030303030303,1.7313131313131314,0.02011204301169425,-1.0
0.5303030303030303,1.7505050505050506,0.01954447219104069,-1.0
0.5303030303030303,1.7696969696969698,0.01899774304242699,-1.0
0.5303030303030303,1.7888888888888888,0.018470923231362308,-1.0
0.5303030303030303,1.808080808080808,0.017963129115100535,-1.0
0.5303030303030303,1.8272727272727272,0.017473522862917285,-1.0
0.5303030303030303,1.8464646464646464,0.017001309764719894,-1.0
0.5303030303030303,1.8656565656565656,0.01654573571464414,-1.0
0.5303030303030303,1.8848484848484848,0.016106084857296657,-1.0
0.5303030303030303,1.904040404040404,0.015681677385228344,-1.0
0.5303030303030303,1.9232323232323232,0.015271867477078082,-1.0
0.5303030303030303,1.9424242424242424,0.014876041366613009,-1.0
0.5303030303030303,1.9616161616161616,0.014493615533617481,-1.0
0.5303030303030303,1.9808080808080808,0.01412403500825194,-1.0
0.5303030303030303,2.0,0.013766771781120046,-1.0
0.5404040404040404,0.1,0.8159099536422765,-1.0
0.5404040404040404,0.1191919191919192,0.7812881980714255,-1.0
0.5404040404040404,0.1383838383838384,0.7471379169598029,-1.0
0.5404040404040404,0.1575757575757576,0.7135696699681022,-1.0
0.5404040404040404,0.17676767676767677,0.6806898674673892,-1.0
0.5404040404040404,0.19595959595959594,0.6485973429582184,-1.0
0.5404040404040404,0.21515151515151515,0.617380750778955,-1.0
0.5404040404040404,0.23434343434343433,0.5871167627529161,-1.0
0.5404040404040404,0.2535353535353535,0.55786900188099,-1.0
0.5404040404040404,0.2727272727272727,0.5296876249856773,-1.0
0.5404040404040404,0.2919191919191919,0.5026094501032171,-1.0
0.5404040404040404,0.3111111111111111,0.47665851785860597,-1.0
0.5404040404040404,0.3303030303030303,0.45184697761114184,-1.0
0.5404040404040404,0.3494949494949495,0.42817619691723907,-1.0
0.5404040404040404,0.3686868686868686,0.40563800479463863,-1.0
0.5404040404040404,0.3878787878787878,0.38421599350343616,-1.0
0.5404040404040404,0.407070707070707,0.3638868185066267,-1.0
0.5404040404040404,0.42626262626262623,0.3446214507371685,-1.0
0.5404040404040404,0.44545454545454544,0.3263863484636975,-1.0
0.5404040404040404,0.46464646464646464,0.3091445274380742,-1.0
0.5404040404040404,0.48383838383838385,0.2928565174263717,-1.0
0.5404040404040404,0.503030303030303,0.2774812006765712,-1.0
0.5404040404040404,0.5222222222222221,0.26297653350372263,-1.0
0.5404040404040404,0.5414141414141413,0.2493001561987908,-1.0
0.5404040404040404,0.5606060606060606,0.23640989914818236,-1.0
0.5404040404040404,0.5797979797979798,0.224264194647933,-1.0
0.5404040404040404,0.598989898989899,0.21282240465373936,-1.0
0.5404040404040404,0.6181818181818182,0.20204507484089212,-1.0
0.5404040404040404,0.6373737373737373,0.19189412503859246,-1.0
0.5404040404040404,0.6565656565656565,0.18233298549885976,-1.0
0.5404040404040404,0.6757575757575757,0.1733266876771346,-1.0
0.5404040404040404,0.6949494949494949,0.1648419173275039,-1.0
0.5404040404040404,0.7141414141414141,0.15684703681427858,-1.0
0.5404040404040404,0.7333333333333333,0.14931208265818652,-1.0
0.5404040404040404,0.7525252525252525,0.14220874349925713,-1.0
0.5404040404040404,0.7717171717171717,0.13551032288749534,-1.0
0.5404040404040404,0.7909090909090909,0.1291916906159898,-1.0
0.5404040404040404,0.81010101010101,0.12322922569231602,-1.0
0.5404040404040404,0.8292929292929292,0.11760075350188587,-1.0
0.5404040404040404,0.8484848484848484,0.11228547924739292,-1.0
0.5404040404040404,0.8676767676767676,0.10726391934618074,-1.0
0.5404040404040404,0.8868686868686868,0.10251783212583353,-1.0
0.5404040404040404,0.906060606060606,0.09803014887087114,-1.0
0.5404040404040404,0.9252525252525252,0.09378490603352664,-1.0
0.5404040404040404,0.9444444444444443,0.08976717922293226,-1.0
0.5404040404040404,0.9636363636363635,0.08596301942385216,-1.0
0.5404040404040404,0.9828282828282827,0.08235939176314475,-1.0
0.5404040404040404,1.002020202020202,0.07894411703474996,-1.0
0.5404040404040404,1.0212121212121212,0.07570581610809327,-1.0
0.5404040404040404,1.0404040404040404,0.07263385727681214,-1.0
0.5404040404040404,1.0595959595959596,0.06971830655158928,-1.0
0.5404040404040404,1.0787878787878789,0.06694988085999919,-1.0
0.5404040404040404,1.097979797979798,0.06431990408542615,-1.0
0.5404040404040404,1.1171717171717173,0.061820265854420846,-1.0
0.5404040404040404,1.1363636363636365,0.05944338296576452,-1.0
0.5404040404040404,1.1555555555555557,0.05718216334369723,-1.0
0.5404040404040404,1.1747474747474747,0.055029972391157096,-1.0
0.5404040404040404,1.1939393939393939,0.05298060161557752,-1.0
0.5404040404040404,1.213131313131313,0.051028239399064354,-1.0
0.5404040404040404,1.2323232323232323,0.04916744378602519,-1.0
