target,t,m1
0.008268985254271836,1.8484848484848486,0.1
0.10545434681218831,1.878787878787879,0.1
0.04299817169564998,1.9090909090909092,0.1
-0.07868213555255718,1.9393939393939394,0.1
-0.08758085760125187,1.9696969696969697,0.1
0.019808625672200056,2.0,0.1
0.09771704302872065,2.0303030303030303,0.1
0.05310137390278812,2.0606060606060606,0.1
-0.05173800478395755,2.090909090909091,0.1
-0.09394049862250586,2.121212121212121,0.1
-0.03358060480365251,2.1515151515151514,0.1
0.05821296467078606,2.1818181818181817,0.1
0.08869416559407374,2.2121212121212124,0.1
0.03532451423872876,2.2424242424242427,0.1
-0.04631299643974428,2.272727272727273,0.1
-0.08467186999369256,2.303030303030303,0.1
-0.05377327162623597,2.3333333333333335,0.1
0.015496356482095543,2.3636363636363638,0.1
0.06949020803818685,2.393939393939394,0.1
0.07381255906326152,2.4242424242424243,0.1
0.031809036279092394,2.4545454545454546,0.1
-0.025806344018412388,2.484848484848485,0.1
-0.06508556865295713,2.515151515151515,0.1
-0.06823719935496973,2.5454545454545454,0.1
-0.038892402509774215,2.5757575757575757,0.1
0.004999074479359344,2.606060606060606,0.1
0.042995190152216325,2.6363636363636362,0.1
0.061499530544602755,2.666666666666667,0.1
0.057278794211610785,2.6969696969696972,0.1
0.03572527848718763,2.7272727272727275,0.1
0.006462242559035312,2.757575757575758,0.1
-0.021056855308568982,2.787878787878788,0.1
-0.040370349648423426,2.8181818181818183,0.1
-0.048897178603601744,2.8484848484848486,0.1
-0.04736242449547597,2.878787878787879,0.1
-0.03851863045940028,2.909090909090909,0.1
-0.02582064944349272,2.9393939393939394,0.1
-0.012441588558743036,2.9696969696969697,0.1
-0.0007517520370886974,3.0,0.1
-0.21191679658349283,0.0,0.11414141414141414
0.18495653991661892,0.030303030303030304,0.11414141414141414
-0.10923463876457237,0.06060606060606061,0.11414141414141414
0.00039501374963880204,0.09090909090909091,0.11414141414141414
0.11144618908147953,0.12121212121212122,0.11414141414141414
-0.18873124006160877,0.15151515151515152,0.11414141414141414
0.19951145097443837,0.18181818181818182,0.11414141414141414
-0.13280460265490063,0.21212121212121213,0.11414141414141414
0.009292489626622751,0.24242424242424243,0.11414141414141414
0.12047548478897087,0.2727272727272727,0.11414141414141414
-0.19454043377874128,0.30303030303030304,0.11414141414141414
0.17032871757186394,0.33333333333333337,0.11414141414141414
-0.053355065425997814,0.36363636363636365,0.11414141414141414
-0.09564526503998222,0.3939393939393939,0.11414141414141414
0.18774012278462,0.42424242424242425,0.11414141414141414
-0.15953560576498033,0.4545454545454546,0.11414141414141414
0.022560879853111525,0.48484848484848486,0.11414141414141414
0.13141868107835314,0.5151515151515151,0.11414141414141414
-0.187083978926139,0.5454545454545454,0.11414141414141414
0.0948595976156334,0.5757575757575758,0.11414141414141414
0.07636160038725572,0.6060606060606061,0.11414141414141414
-0.18151177826193085,0.6363636363636364,0.11414141414141414
0.12176975073632064,0.6666666666666667,0.11414141414141414
0.053538635730462775,0.696969696969697,0.11414141414141414
-0.17562573850437266,0.7272727272727273,0.11414141414141414
0.11628428726583173,0.7575757575757576,0.11414141414141414
0.06770696625969382,0.7878787878787878,0.11414141414141414
-0.1753978259544986,0.8181818181818182,0.11414141414141414
0.07927537387632397,0.8484848484848485,0.11414141414141414
0.11161093725708089,0.8787878787878788,0.11414141414141414
-0.1621234439839704,0.9090909090909092,0.11414141414141414
0.003029283229545946,0.9393939393939394,0.11414141414141414
0.15876977358984856,0.9696969696969697,0.11414141414141414
-0.09994340055382044,1.0,0.11414141414141414
-0.10075003190885372,1.0303030303030303,0.11414141414141414
0.1510341959508065,1.0606060606060606,0.11414141414141414
0.028377036286779293,1.0909090909090908,0.11414141414141414
-0.16116303678303068,1.1212121212121213,0.11414141414141414
0.03280044246944192,1.1515151515151516,0.11414141414141414
0.14802862716301726,1.1818181818181819,0.11414141414141414
-0.07410935669219976,1.2121212121212122,0.11414141414141414
-0.12824969973933584,1.2424242424242424,0.11414141414141414
0.0968575213821657,1.2727272727272727,0.11414141414141414
0.11247246357734553,1.303030303030303,0.11414141414141414
-0.10535431848380779,1.3333333333333335,0.11414141414141414
-0.10566956996987079,1.3636363636363638,0.11414141414141414
0.10278333914386369,1.393939393939394,0.11414141414141414
0.1087459621429927,1.4242424242424243,0.11414141414141414
-0.08969219717984711,1.4545454545454546,0.11414141414141414
-0.11942631086959947,1.4848484848484849,0.11414141414141414
0.06431772198966754,1.5151515151515151,0.11414141414141414
0.13200121063493445,1.5454545454545454,0.11414141414141414
-0.02452731809201265,1.5757575757575757,0.11414141414141414
-0.13669640636518962,1.6060606060606062,0.11414141414141414
-0.028420845261977384,1.6363636363636365,0.11414141414141414
0.12057637981212553,1.6666666666666667,0.11414141414141414
0.08481948808365514,1.696969696969697,0.11414141414141414
-0.07270835574567464,1.7272727272727273,0.11414141414141414
-0.12325498936992921,1.7575757575757576,0.11414141414141414
-0.004980295837979149,1.7878787878787878,0.11414141414141414
0.11578479044211401,1.8181818181818183,0.11414141414141414
0.08579808193636931,1.8484848484848486,0.11414141414141414
-0.04780233391539302,1.878787878787879,0.11414141414141414
-0.12015396133341764,1.9090909090909092,0.11414141414141414
-0.053656483624546246,1.9393939393939394,0.11414141414141414
0.06858952449453957,1.9696969696969697,0.11414141414141414
0.11401342437071915,2.0,0.11414141414141414
0.04304569578268505,2.0303030303030303,0.11414141414141414
-0.06619067617127995,2.0606060606060606,0.11414141414141414
-0.10945597257745031,2.090909090909091,0.11414141414141414
-0.054276883843356834,2.121212121212121,0.11414141414141414
0.04384560133488983,2.1515151515151514,0.11414141414141414
0.10184279169792981,2.1818181818181817,0.11414141414141414
0.07904173443799985,2.2121212121212124,0.11414141414141414
9.589668585309928e-05,2.2424242424242427,0.11414141414141414
-0.07449037272334427,2.272727272727273,0.11414141414141414
-0.09610516429529453,2.303030303030303,0.11414141414141414
-0.05705631985632702,2.3333333333333335,0.11414141414141414
0.012833017076822951,2.3636363636363638,0.11414141414141414
0.0711477670575817,2.393939393939394,0.11414141414141414
0.0887782453064009,2.4242424242424243,0.11414141414141414
0.06213441947840374,2.4545454545454546,0.11414141414141414
0.009227913940020205,2.484848484848485,0.11414141414141414
-0.04358819618208242,2.515151515151515,0.11414141414141414
-0.07504578086104968,2.5454545454545454,0.11414141414141414
-0.07642952906293163,2.5757575757575757,0.11414141414141414
-0.051787811305475745,2.606060606060606,0.11414141414141414
-0.01317560515672032,2.6363636363636362,0.11414141414141414
0.025569452200635445,2.666666666666667,0.11414141414141414
0.05373168950127006,2.6969696969696972,0.11414141414141414
0.06605199028017361,2.7272727272727275,0.11414141414141414
0.06263147583120385,2.757575757575758,0.11414141414141414
0.047313468360972374,2.787878787878788,0.11414141414141414
0.025587502803922284,2.8181818181818183,0.11414141414141414
0.0027901614304703414,2.8484848484848486,0.11414141414141414
-0.017023546701645038,2.878787878787879,0.11414141414141414
-0.03150672137213151,2.909090909090909,0.11414141414141414
-0.03991578043733121,2.9393939393939394,0.11414141414141414
-0.04271053988653538,2.9696969696969697,0.11414141414141414
-0.04106845527192123,3.0,0.11414141414141414
-0.23817132170941355,0.0,0.12828282828282828
0.16657435234102527,0.030303030303030304,0.12828282828282828
0.007308314440351319,0.06060606060606061,0.12828282828282828
-0.17783022504787188,0.09090909090909091,0.12828282828282828
0.22982456014954772,0.12121212121212122,0.12828282828282828
-0.12006963156797394,0.15151515151515152,0.12828282828282828
-0.07880799226399625,0.18181818181818182,0.12828282828282828
0.2176947799063409,0.21212121212121213,0.12828282828282828
-0.18175561701638066,0.24242424242424243,0.12828282828282828
-0.006838938988137202,0.2727272727272727,0.12828282828282828
0.18972372159419756,0.30303030303030304,0.12828282828282828
-0.20011641950387457,0.33333333333333337,0.12828282828282828
0.021260598835129277,0.36363636363636365,0.12828282828282828
0.17831016404576783,0.3939393939393939,0.12828282828282828
-0.19587448679810573,0.42424242424242425,0.12828282828282828
0.006533303151322381,0.4545454545454546,0.12828282828282828
0.18935860669158644,0.48484848484848486,0.12828282828282828
-0.17017753708186167,0.5151515151515151,0.12828282828282828
-0.0480614787383536,0.5454545454545454,0.12828282828282828
0.20704201364842476,0.5757575757575758,0.12828282828282828
-0.10665886938014221,0.6060606060606061,0.12828282828282828
-0.13038503364930037,0.6363636363636364,0.12828282828282828
0.1926263499672685,0.6666666666666667,0.12828282828282828
0.009014762949173733,0.696969696969697,0.12828282828282828
-0.19621088760444988,0.7272727272727273,0.12828282828282828
0.09751067202108527,0.7575757575757576,0.12828282828282828
0.14538002137371547,0.7878787878787878,0.12828282828282828
-0.16325745184783766,0.8181818181818182,0.12828282828282828
-0.07554406748302968,0.8484848484848485,0.12828282828282828
0.18966672974321883,0.8787878787878788,0.12828282828282828
0.011323030672544702,0.9090909090909092,0.12828282828282828
-0.19042375584430768,0.9393939393939394,0.12828282828282828
0.03623949114201137,0.9696969696969697,0.12828282828282828
0.18013265199826073,1.0,0.12828282828282828
-0.06522169784208162,1.0303030303030303,0.12828282828282828
-0.1693110626177031,1.0606060606060606,0.12828282828282828
0.07748044556347791,1.0909090909090908,0.12828282828282828
0.16354019177303922,1.1212121212121213,0.12828282828282828
-0.07504495198471284,1.1515151515151516,0.12828282828282828
-0.1641166745903158,1.1818181818181819,0.12828282828282828
0.05859101352476074,1.2121212121212122,0.12828282828282828
0.16861888056506427,1.2424242424242424,0.12828282828282828
-0.027677322989685966,1.2727272727272727,0.12828282828282828
-0.17098918064254665,1.303030303030303,0.12828282828282828
-0.017454061386805077,1.3333333333333335,0.12828282828282828
0.16173642964595553,1.3636363636363638,0.12828282828282828
0.07266489807779575,1.393939393939394,0.12828282828282828
-0.1297110087254868,1.4242424242424243,0.12828282828282828
-0.12616991087982435,1.4545454545454546,0.12828282828282828
0.06724556381895105,1.4848484848484849,0.12828282828282828
0.15694714576251395,1.5151515151515151,0.12828282828282828
0.020861904342997048,1.5454545454545454,0.12828282828282828
-0.14010574858818195,1.5757575757575757,0.12828282828282828
-0.10845029656923445,1.6060606060606062,0.12828282828282828
0.06322631440411287,1.6363636363636365,0.12828282828282828
0.1498175995628815,1.6666666666666667,0.12828282828282828
0.05080760879970336,1.696969696969697,0.12828282828282828
-0.10486468696903209,1.7272727272727273,0.12828282828282828
-0.13546549861580165,1.7575757575757576,0.12828282828282828
-0.01559078492770366,1.7878787878787878,0.12828282828282828
0.11649648709393146,1.8181818181818183,0.12828282828282828
0.12400526678371947,1.8484848484848486,0.12828282828282828
0.008542284073870508,1.878787878787879,0.12828282828282828
-0.11044894497285215,1.9090909090909092,0.12828282828282828
-0.12337773109483174,1.9393939393939394,0.12828282828282828
-0.027172483760664393,1.9696969696969697,0.12828282828282828
0.08779346878002178,2.0,0.12828282828282828
0.12649297390441255,2.0303030303030303,0.12828282828282828
0.06529091154326869,2.0606060606060606,0.12828282828282828
-0.04143278315061175,2.090909090909091,0.12828282828282828
-0.11354187564690107,2.121212121212121,0.12828282828282828
-0.10520939865979148,2.1515151515151514,0.12828282828282828
-0.029519898459794344,2.1818181818181817,0.12828282828282828
0.0601798573761888,2.2121212121212124,0.12828282828282828
0.10982400392362096,2.2424242424242427,0.12828282828282828
0.09593033929208812,2.272727272727273,0.12828282828282828
0.032674469631074225,2.303030303030303,0.12828282828282828
-0.04284219497858245,2.3333333333333335,0.12828282828282828
-0.09354596494171995,2.3636363636363638,0.12828282828282828
-0.09978561273373773,2.393939393939394,0.12828282828282828
-0.06438535085876664,2.4242424242424243,0.12828282828282828
-0.006570213059549011,2.4545454545454546,0.12828282828282828
0.04934889536156831,2.484848484848485,0.12828282828282828
0.08428163274446165,2.515151515151515,0.12828282828282828
0.08989736356758257,2.5454545454545454,0.12828282828282828
0.06879767371610736,2.5757575757575757,0.12828282828282828
0.030961953377235483,2.606060606060606,0.12828282828282828
-0.01111872732820949,2.6363636363636362,0.12828282828282828
-0.04660953897462295,2.666666666666667,0.12828282828282828
-0.06874914776411159,2.6969696969696972,0.12828282828282828
-0.0754037688939006,2.7272727272727275,0.12828282828282828
-0.06825080936829662,2.757575757575758,0.12828282828282828
-0.051295000546905396,2.787878787878788,0.12828282828282828
-0.02933527663261511,2.8181818181818183,0.12828282828282828
-0.006773579764758989,2.8484848484848486,0.12828282828282828
0.013083865851081884,2.878787878787879,0.12828282828282828
0.028261908454736254,2.909090909090909,0.12828282828282828
0.03801366514275017,2.9393939393939394,0.12828282828282828
0.042528880584756214,2.9696969696969697,0.12828282828282828
0.042580571121717196,3.0,0.12828282828282828
-0.26442561821118415,0.0,0.14242424242424243
0.13670576531417292,0.030303030303030304,0.14242424242424243
0.12429598073970127,0.06060606060606061,0.14242424242424243
-0.25957473895168365,0.09090909090909091,0.14242424242424243
0.12407280429485842,0.12121212121212122,0.14242424242424243
0.14458573768452707,0.15151515151515152,0.14242424242424243
-0.2519059956575696,0.18181818181818182,0.14242424242424243
0.0705160929602715,0.21212121212121213,0.14242424242424243
0.19325775950677265,0.24242424242424243,0.14242424242424243
-0.22108244395283086,0.2727272727272727,0.14242424242424243
-0.02750985959030968,0.30303030303030304,0.14242424242424243
0.23926527063607797,0.33333333333333337,0.14242424242424243
-0.13357334871513052,0.36363636363636365,0.14242424242424243
-0.15263545589318878,0.3939393939393939,0.14242424242424243
0.2239952035291811,0.42424242424242425,0.14242424242424243
0.025491560010412005,0.4545454545454546,0.14242424242424243
-0.23542221026950225,0.48484848484848486,0.14242424242424243
0.08950267980287524,0.5151515151515151,0.14242424242424243
0.19284626933841148,0.5454545454545454,0.14242424242424243
-0.16807086676330935,0.5757575757575758,0.14242424242424243
-0.1278228413922699,0.6060606060606061,0.14242424242424243
0.20915408581970651,0.6363636363636364,0.14242424242424243
0.06388318041715742,0.6666666666666667,0.14242424242424243
-0.22316025979511547,0.696969696969697,0.14242424242424243
-0.013501559277054744,0.7272727272727273,0.14242424242424243
0.22260205167612737,0.7575757575757576,0.14242424242424243
-0.019058605732194936,0.7878787878787878,0.14242424242424243
-0.21728420946472807,0.8181818181818182,0.14242424242424243
0.03368761046395674,0.8484848484848485,0.14242424242424243
0.21282144994674276,0.8787878787878788,0.14242424242424243
-0.03141238961003879,0.9090909090909092,0.14242424242424243
-0.2106664763432326,0.9393939393939394,0.14242424242424243
0.013006377360614064,0.9696969696969697,0.14242424242424243
0.20844529165044148,1.0,0.14242424242424243
0.020837263937186053,1.0303030303030303,0.14242424242424243
-0.20026540220563668,1.0606060606060606,0.14242424242424243
-0.06794508240050166,1.0909090909090908,0.14242424242424243
0.17745616845794157,1.1212121212121213,0.14242424242424243
0.12204368186096547,1.1515151515151516,0.14242424242424243
-0.13080726367484716,1.1818181818181819,0.14242424242424243
-0.1700669524621591,1.2121212121212122,0.14242424242424243
0.05545764570231931,1.2424242424242424,0.14242424242424243
0.19168049089057954,1.2727272727272727,0.14242424242424243
0.04160734305037795,1.303030303030303,0.14242424242424243
-0.16457573185504715,1.3333333333333335,0.14242424242424243
-0.13475350105833223,1.3636363636363638,0.14242424242424243
0.07819844508078927,1.393939393939394,0.14242424242424243
0.18150393746007765,1.4242424242424243,0.14242424242424243
0.047467816665756946,1.4545454545454546,0.14242424242424243
-0.14232955474146292,1.4848484848484849,0.14242424242424243
-0.15293704049003368,1.5151515151515151,0.14242424242424243
0.017882507103721315,1.5454545454545454,0.14242424242424243
0.16286046831717135,1.5757575757575757,0.14242424242424243
0.12179593168786806,1.6060606060606062,0.14242424242424243
-0.049396513485242544,1.6363636363636365,0.14242424242424243
-0.16321977188205303,1.6666666666666667,0.14242424242424243
-0.1080595317903221,1.696969696969697,0.14242424242424243
0.05081255353485657,1.7272727272727273,0.14242424242424243
0.15591845869341076,1.7575757575757576,0.14242424242424243
0.11491504955974795,1.7878787878787878,0.14242424242424243
-0.025607699901731364,1.8181818181818183,0.14242424242424243
-0.13889988128700417,1.8484848484848486,0.14242424242424243
-0.13422901827411496,1.878787878787879,0.14242424242424243
-0.024333879761040532,1.9090909090909092,0.14242424242424243
0.09924749240057851,1.9393939393939394,0.14242424242424243
0.14548751098670115,1.9696969696969697,0.14242424242424243
0.08850702991702096,2.0,0.14242424242424243
-0.024788532780567335,2.0303030303030303,0.14242424242424243
-0.11688608156480045,2.0606060606060606,0.14242424242424243
-0.13323745199316497,2.090909090909091,0.14242424242424243
-0.07123705025484527,2.121212121212121,0.14242424242424243
0.027067732904301266,2.1515151515151514,0.14242424242424243
0.10580670828179656,2.1818181818181817,0.14242424242424243
0.12703476873092426,2.2121212121212124,0.14242424242424243
0.08644374159546533,2.2424242424242427,0.14242424242424243
0.0091363784841291,2.272727272727273,0.14242424242424243
-0.06739030284181183,2.303030303030303,0.14242424242424243
-0.11185398958539541,2.3333333333333335,0.14242424242424243
-0.11075572751333095,2.3636363636363638,0.14242424242424243
-0.06995374790793633,2.393939393939394,0.14242424242424243
-0.008391952227965032,2.4242424242424243,0.14242424242424243
0.05137744877534377,2.4545454545454546,0.14242424242424243
0.0914706699289806,2.484848484848485,0.14242424242424243
0.10320510903768734,2.515151515151515,0.14242424242424243
0.08750206672423139,2.5454545454545454,0.14242424242424243
0.05230032981001639,2.5757575757575757,0.14242424242424243
0.008704300352362415,2.606060606060606,0.14242424242424243
-0.03260980055236383,2.6363636363636362,0.14242424242424243
-0.06381541175622993,2.666666666666667,0.14242424242424243
-0.0809293148137952,2.6969696969696972,0.14242424242424243
-0.08360456565828185,2.7272727272727275,0.14242424242424243
-0.07418201785914418,2.757575757575758,0.14242424242424243
-0.05647679337980048,2.787878787878788,0.14242424242424243
-0.03466203424396083,2.8181818181818183,0.14242424242424243
-0.012452753942428466,2.8484848484848486,0.14242424242424243
0.007351561108841106,2.878787878787879,0.14242424242424243
0.023005852740231043,2.909090909090909,0.14242424242424243
0.03372885076384697,2.9393939393939394,0.14242424242424243
0.03948000596644297,2.9696969696969697,0.14242424242424243
0.040683225322587384,3.0,0.14242424242424243
-0.29067966088614255,0.0,0.15656565656565657
0.10061054526528963,0.030303030303030304,0.15656565656565657
0.22073079306715968,0.06060606060606061,0.15656565656565657
-0.2423663349761878,0.09090909090909091,0.15656565656565657
-0.07099256411359083,0.12121212121212122,0.15656565656565657
0.28165336664604046,0.15151515151515152,0.15656565656565657
-0.08285050712038576,0.18181818181818182,0.15656565656565657
-0.2370813813111619,0.21212121212121213,0.15656565656565657
0.1950603653072585,0.24242424242424243,0.15656565656565657
0.14870571018252585,0.2727272727272727,0.15656565656565657
-0.25385126313597584,0.30303030303030304,0.15656565656565657
-0.05245375277489457,0.33333333333333337,0.15656565656565657
0.2689899847599152,0.36363636363636365,0.15656565656565657
-0.029942759533964226,0.3939393939393939,0.15656565656565657
-0.2578864285925026,0.42424242424242425,0.15656565656565657
0.09012971419052541,0.4545454545454546,0.15656565656565657
0.2367247356353837,0.48484848484848486,0.15656565656565657
-0.12806430074805775,0.5151515151515151,0.15656565656565657
-0.21695517073688902,0.5454545454545454,0.15656565656565657
0.14698911183801885,0.5757575757575758,0.15656565656565657
0.20505036166836593,0.6060606060606061,0.15656565656565657
-0.15005797222319645,0.6363636363636364,0.15656565656565657
-0.2034208283796972,0.6666666666666667,0.15656565656565657
0.13869158332244047,0.696969696969697,0.15656565656565657
0.2111936251317972,0.7272727272727273,0.15656565656565657
-0.1122968708763134,0.7575757575757576,0.15656565656565657
-0.22436262219209926,0.7878787878787878,0.15656565656565657
0.06912513529645375,0.8181818181818182,0.15656565656565657
0.23545087048616287,0.8484848484848485,0.15656565656565657
-0.008300711999763484,0.8787878787878788,0.15656565656565657
-0.2333940073840173,0.9090909090909092,0.15656565656565657
-0.06695857036571766,0.9393939393939394,0.15656565656565657
0.20491138014067284,0.9696969696969697,0.15656565656565657
0.14553006999479406,1.0,0.15656565656565657
-0.13889842994983298,1.0303030303030303,0.15656565656565657
-0.20600245748693896,1.0606060606060606,0.15656565656565657
0.03457237694772192,1.0909090909090908,0.15656565656565657
0.2194952798109036,1.1212121212121213,0.15656565656565657
0.08878172786065981,1.1515151515151516,0.15656565656565657
-0.1617700103532603,1.1818181818181819,0.15656565656565657
-0.18761830697701673,1.2121212121212122,0.15656565656565657
0.03446523013697353,1.2424242424242424,0.15656565656565657
0.20658426579174888,1.2727272727272727,0.15656565656565657
0.11552487412844448,1.303030303030303,0.15656565656565657
-0.11397786863520312,1.3333333333333335,0.15656565656565657
-0.20186278889546216,1.3636363636363638,0.15656565656565657
-0.05410718481463255,1.393939393939394,0.15656565656565657
0.15016575663853057,1.4242424242424243,0.15656565656565657
0.18447508237219307,1.4545454545454546,0.15656565656565657
0.022126491650433164,1.4848484848484849,0.15656565656565657
-0.15797434897062293,1.5151515151515151,0.15656565656565657
-0.17458503454232738,1.5454545454545454,0.15656565656565657
-0.021585830852992646,1.5757575757575757,0.15656565656565657
0.14658042640409094,1.6060606060606062,0.15656565656565657
0.17582313835775096,1.6363636363636365,0.15656565656565657
0.04944100135181289,1.6666666666666667,0.15656565656565657
-0.1144618360521424,1.696969696969697,0.15656565656565657
-0.1783105828860322,1.7272727272727273,0.15656565656565657
-0.09829457954152762,1.7575757575757576,0.15656565656565657
0.053882861720066566,1.7878787878787878,0.15656565656565657
0.16029202023246486,1.8181818181818183,0.15656565656565657
0.1484556882921335,1.8484848484848486,0.15656565656565657
0.0355519642455103,1.878787878787879,0.15656565656565657
-0.09592979672801173,1.9090909090909092,0.15656565656565657
-0.1610486355127734,1.9393939393939394,0.15656565656565657
-0.1255822506428776,1.9696969696969697,0.15656565656565657
-0.01873663898665785,2.0,0.15656565656565657
0.09348642190765084,2.0303030303030303,0.15656565656565657
0.15045661445052028,2.0606060606060606,0.15656565656565657
0.12800008712567493,2.090909090909091,0.15656565656565657
0.04452052974607184,2.121212121212121,0.15656565656565657
-0.055157183484942134,2.1515151515151514,0.15656565656565657
-0.1250969655526277,2.1818181818181817,0.15656565656565657
-0.13870301241585764,2.2121212121212124,0.15656565656565657
-0.09636437407580835,2.2424242424242427,0.15656565656565657
-0.02023263442691643,2.272727272727273,0.15656565656565657
0.0584284755589866,2.303030303030303,0.15656565656565657
0.1124093366525774,2.3333333333333335,0.15656565656565657
0.1271458707710972,2.3636363636363638,0.15656565656565657
0.10288578730944728,2.393939393939394,0.15656565656565657
0.05146295173816845,2.4242424242424243,0.15656565656565657
-0.009734994872300994,2.4545454545454546,0.15656565656565657
-0.06389662627085273,2.484848484848485,0.15656565656565657
-0.09913696016640142,2.515151515151515,0.15656565656565657
-0.11034362953196683,2.5454545454545454,0.15656565656565657
-0.09876945823826755,2.5757575757575757,0.15656565656565657
-0.07017489451973087,2.606060606060606,0.15656565656565657
-0.03244514705424801,2.6363636363636362,0.15656565656565657
0.00657371386181217,2.666666666666667,0.15656565656565657
0.04058917214869038,2.6969696969696972,0.15656565656565657
0.06560470181532951,2.7272727272727275,0.15656565656565657
0.0799900917189366,2.757575757575758,0.15656565656565657
0.08409316273876176,2.787878787878788,0.15656565656565657
0.07962687766329177,2.8181818181818183,0.15656565656565657
0.06902625975113631,2.8484848484848486,0.15656565656565657
0.054903920264617004,2.878787878787879,0.15656565656565657
0.039667234512987114,2.909090909090909,0.15656565656565657
0.02530936155049786,2.9393939393939394,0.15656565656565657
0.013356223595811264,2.9696969696969697,0.15656565656565657
0.0049426499921860585,3.0,0.15656565656565657
-0.31693342453162643,0.0,0.1707070707070707
0.06136062346679633,0.030303030303030304,0.1707070707070707
0.29118719953725725,0.06060606060606061,0.1707070707070707
-0.16001866639010334,0.09090909090909091,0.1707070707070707
-0.23885507047321433,0.12121212121212122,0.1707070707070707
0.2245987220611466,0.15151515151515152,0.1707070707070707
0.18120519269446694,0.18181818181818182,0.1707070707070707
-0.260799208792984,0.21212121212121213,0.1707070707070707
-0.13181390652731062,0.24242424242424243,0.1707070707070707
0.2774247213681511,0.2727272727272727,0.1707070707070707
0.0976349036604985,0.30303030303030304,0.1707070707070707
-0.28227377470895443,0.33333333333333337,0.1707070707070707
-0.08132523227520377,0.36363636363636365,0.1707070707070707
0.28023328649767776,0.3939393939393939,0.1707070707070707
0.08324063273093552,0.42424242424242425,0.1707070707070707
-0.2727026298813131,0.4545454545454546,0.1707070707070707
-0.10245077128320075,0.48484848484848486,0.1707070707070707
0.25767822158192133,0.5151515151515151,0.1707070707070707
0.13664621683002232,0.5454545454545454,0.1707070707070707
-0.2302896813685884,0.5757575757575758,0.1707070707070707
-0.18107803261490552,0.6060606060606061,0.1707070707070707
0.18403846940910748,0.6363636363636364,0.1707070707070707
0.22694994577571856,0.6666666666666667,0.1707070707070707
-0.11328305261992369,0.696969696969697,0.1707070707070707
-0.26017530727580773,0.7272727272727273,0.1707070707070707
0.01740118234587673,0.7575757575757576,0.1707070707070707
0.26211025407040495,0.7878787878787878,0.1707070707070707
0.0938183689765423,0.8181818181818182,0.1707070707070707
-0.21434831617172695,0.8484848484848485,0.1707070707070707
-0.19589688198988145,0.8787878787878788,0.1707070707070707
0.1088807717360986,0.9090909090909092,0.1707070707070707
0.25126564916126604,0.9393939393939394,0.1707070707070707
0.03843440252889647,0.9696969696969697,0.1707070707070707
-0.22238220566872985,1.0,0.1707070707070707
