R0,r,target,x
0.51010101010101,1.1747474747474747,0.039801764618356605,1.0
0.51010101010101,1.1939393939393939,0.03828480969282645,1.0
0.51010101010101,1.213131313131313,0.03684453444448116,1.0
0.51010101010101,1.2323232323232323,0.03547611915116331,1.0
0.51010101010101,1.2515151515151515,0.034175105725010174,1.0
0.51010101010101,1.2707070707070707,0.03293736622298531,1.0
0.51010101010101,1.2898989898989899,0.03175907447421275,1.0
0.51010101010101,1.309090909090909,0.030636680478971244,1.0
0.51010101010101,1.3282828282828283,0.02956688727643058,1.0
0.51010101010101,1.3474747474747475,0.02854663001478653,1.0
0.51010101010101,1.3666666666666667,0.027573056989197545,1.0
0.51010101010101,1.385858585858586,0.026643512440534495,1.0
0.51010101010101,1.405050505050505,0.02575552093200965,1.0
0.51010101010101,1.4242424242424243,0.02490677314174935,1.0
0.51010101010101,1.4434343434343435,0.024095112927736556,1.0
0.51010101010101,1.4626262626262627,0.023318525537634586,1.0
0.51010101010101,1.481818181818182,0.0225751268501172,1.0
0.51010101010101,1.501010101010101,0.021863153546735594,1.0
0.51010101010101,1.52020202020202,0.021180954124272934,1.0
0.51010101010101,1.5393939393939393,0.02052698066716638,1.0
0.51010101010101,1.5585858585858585,0.019899781308078332,1.0
0.51010101010101,1.5777777777777777,0.019297993312218598,1.0
0.51010101010101,1.596969696969697,0.018720336727678016,1.0
0.51010101010101,1.6161616161616161,0.018165608549940475,1.0
0.51010101010101,1.6353535353535353,0.01763267735398527,1.0
0.51010101010101,1.6545454545454545,0.017120478352056535,1.0
0.51010101010101,1.6737373737373737,0.016628008839330008,1.0
0.51010101010101,1.692929292929293,0.01615432399341105,1.0
0.51010101010101,1.7121212121212122,0.01569853299690387,1.0
0.51010101010101,1.7313131313131314,0.015259795455247293,1.0
0.51010101010101,1.7505050505050506,0.01483731808465681,1.0
0.51010101010101,1.7696969696969698,0.014430351647382154,1.0
0.51010101010101,1.7888888888888888,0.014038188113614857,1.0
0.51010101010101,1.808080808080808,0.013660158031288748,1.0
0.51010101010101,1.8272727272727272,0.013295628086731853,1.0
0.51010101010101,1.8464646464646464,0.012943998840672316,1.0
0.51010101010101,1.8656565656565656,0.012604702625491446,1.0
0.51010101010101,1.8848484848484848,0.01227720159087181,1.0
0.51010101010101,1.904040404040404,0.011960985886120002,1.0
0.51010101010101,1.9232323232323232,0.011655571968467407,1.0
0.51010101010101,1.9424242424242424,0.011360501027577012,1.0
0.51010101010101,1.9616161616161616,0.011075337517322889,1.0
0.51010101010101,1.9808080808080808,0.010799667786667286,1.0
0.51010101010101,2.0,0.010533098802149726,1.0
0.5202020202020202,0.1,3.6597359337521036,1.0
0.5202020202020202,0.1191919191919192,2.8888983429432633,1.0
0.5202020202020202,0.1383838383838384,2.345340636953279,1.0
0.5202020202020202,0.1575757575757576,1.9446974665818575,1.0
0.5202020202020202,0.17676767676767677,1.6394019863774116,1.0
0.5202020202020202,0.19595959595959594,1.40064310220146,1.0
0.5202020202020202,0.21515151515151515,1.2099831572557351,1.0
0.5202020202020202,0.23434343434343433,1.055097268237115,1.0
0.5202020202020202,0.2535353535353535,0.9274498309144653,1.0
0.5202020202020202,0.2727272727272727,0.8209535958937558,1.0
0.5202020202020202,0.2919191919191919,0.7311588597236578,1.0
0.5202020202020202,0.3111111111111111,0.6547436576362696,1.0
0.5202020202020202,0.3303030303030303,0.5891823814175716,1.0
0.5202020202020202,0.3494949494949495,0.5325241225176431,1.0
0.5202020202020202,0.3686868686868686,0.483240670638515,1.0
0.5202020202020202,0.3878787878787878,0.4401199746669868,1.0
0.5202020202020202,0.407070707070707,0.4021900096559141,1.0
0.5202020202020202,0.42626262626262623,0.3686634257493217,1.0
0.5202020202020202,0.44545454545454544,0.3388966790710145,1.0
0.5202020202020202,0.46464646464646464,0.31235943172398023,1.0
0.5202020202020202,0.48383838383838385,0.2886113491034292,1.0
0.5202020202020202,0.503030303030303,0.2672843025484569,1.0
0.5202020202020202,0.5222222222222221,0.248068573596569,1.0
0.5202020202020202,0.5414141414141413,0.2307020562310965,1.0
0.5202020202020202,0.5606060606060606,0.2149617300067121,1.0
0.5202020202020202,0.5797979797979798,0.20065687078996963,1.0
0.5202020202020202,0.598989898989899,0.1876236035887854,1.0
0.5202020202020202,0.6181818181818182,0.17572050102656195,1.0
0.5202020202020202,0.6373737373737373,0.16482500311245643,1.0
0.5202020202020202,0.6565656565656565,0.15483048698064644,1.0
0.5202020202020202,0.6757575757575757,0.14564385465391314,1.0
0.5202020202020202,0.6949494949494949,0.13718353641147316,1.0
0.5202020202020202,0.7141414141414141,0.12937782966842584,1.0
0.5202020202020202,0.7333333333333333,0.12216351029713918,1.0
0.5202020202020202,0.7525252525252525,0.11548466639949545,1.0
0.5202020202020202,0.7717171717171717,0.10929171465994995,1.0
0.5202020202020202,0.7909090909090909,0.10354056729521753,1.0
0.5202020202020202,0.81010101010101,0.09819192380043827,1.0
0.5202020202020202,0.8292929292929292,0.09321066657083117,1.0
0.5202020202020202,0.8484848484848484,0.08856534334979621,1.0
0.5202020202020202,0.8676767676767676,0.08422772254400965,1.0
0.5202020202020202,0.8868686868686868,0.08017240992427428,1.0
0.5202020202020202,0.906060606060606,0.07637651722861129,1.0
0.5202020202020202,0.9252525252525252,0.07281937480213373,1.0
0.5202020202020202,0.9444444444444443,0.06948228172471024,1.0
0.5202020202020202,0.9636363636363635,0.06634828795316809,1.0
0.5202020202020202,0.9828282828282827,0.0634020038874505,1.0
0.5202020202020202,1.002020202020202,0.06062943349725881,1.0
0.5202020202020202,1.0212121212121212,0.058017827746963783,1.0
0.5202020202020202,1.0404040404040404,0.05555555555555555,1.0
0.5202020202020202,1.0595959595959596,0.053231989943965906,1.0
0.5202020202020202,1.0787878787878789,0.051037407369343084,1.0
0.5202020202020202,1.097979797979798,0.048962898536962104,1.0
0.5202020202020202,1.1171717171717173,0.04700028922524367,1.0
0.5202020202020202,1.1363636363636365,0.04514206986582062,1.0
0.5202020202020202,1.1555555555555557,0.04338133279523165,1.0
0.5202020202020202,1.1747474747474747,0.04171171624295668,1.0
0.5202020202020202,1.1939393939393939,0.04012735424649531,1.0
0.5202020202020202,1.213131313131313,0.038622831791621785,1.0
0.5202020202020202,1.2323232323232323,0.037193144567783935,1.0
0.5202020202020202,1.2515151515151515,0.03583366280731016,1.0
0.5202020202020202,1.2707070707070707,0.03454009874468239,1.0
0.5202020202020202,1.2898989898989899,0.033308477290321784,1.0
0.5202020202020202,1.309090909090909,0.03213510956353895,1.0
0.5202020202020202,1.3282828282828283,0.031016568972707353,1.0
0.5202020202020202,1.3474747474747475,0.02994966956832675,1.0
0.5202020202020202,1.3666666666666667,0.02893144642729227,1.0
0.5202020202020202,1.385858585858586,0.027959137855083513,1.0
0.5202020202020202,1.405050505050505,0.027030169217337464,1.0
0.5202020202020202,1.4242424242424243,0.02614213823387628,1.0
0.5202020202020202,1.4434343434343435,0.025292801587160223,1.0
0.5202020202020202,1.4626262626262627,0.02448006271369431,1.0
0.5202020202020202,1.481818181818182,0.0237019606614497,1.0
0.5202020202020202,1.501010101010101,0.02295665990913585,1.0
0.5202020202020202,1.52020202020202,0.02224244105440774,1.0
0.5202020202020202,1.5393939393939393,0.02155769228801253,1.0
0.5202020202020202,1.5585858585858585,0.020900901579640394,1.0
0.5202020202020202,1.5777777777777777,0.020270649508994015,1.0
0.5202020202020202,1.596969696969697,0.019665602682455454,1.0
0.5202020202020202,1.6161616161616161,0.019084507681817926,1.0
0.5202020202020202,1.6353535353535353,0.018526185496958752,1.0
0.5202020202020202,1.6545454545454545,0.017989526399140306,1.0
0.5202020202020202,1.6737373737373737,0.017473485215910755,1.0
0.5202020202020202,1.692929292929293,0.01697707697239661,1.0
0.5202020202020202,1.7121212121212122,0.016499372867191293,1.0
0.5202020202020202,1.7313131313131314,0.01603949655409342,1.0
0.5202020202020202,1.7505050505050506,0.015596620703678402,1.0
0.5202020202020202,1.7696969696969698,0.015169963821133049,1.0
0.5202020202020202,1.7888888888888888,0.014758787298977312,1.0
0.5202020202020202,1.808080808080808,0.014362392685268387,1.0
0.5202020202020202,1.8272727272727272,0.013980119149654125,1.0
0.5202020202020202,1.8464646464646464,0.013611341131237959,1.0
0.5202020202020202,1.8656565656565656,0.013255466153654421,1.0
0.5202020202020202,1.8848484848484848,0.012911932794050798,1.0
0.5202020202020202,1.904040404040404,0.012580208793840263,1.0
0.5202020202020202,1.9232323232323232,0.012259789300149962,1.0
0.5202020202020202,1.9424242424242424,0.01195019522784383,1.0
0.5202020202020202,1.9616161616161616,0.011650971732866418,1.0
0.5202020202020202,1.9808080808080808,0.011361686788439147,1.0
0.5202020202020202,2.0,0.011081929856352448,1.0
0.5303030303030303,0.1,3.7538207985924323,1.0
0.5303030303030303,0.1191919191919192,2.966019193398764,1.0
0.5303030303030303,0.1383838383838384,2.4101349699733974,1.0
0.5303030303030303,0.1575757575757576,2.0001339798201756,1.0
0.5303030303030303,0.17676767676767677,1.6874999999999996,1.0
0.5303030303030303,0.19595959595959594,1.4428407498964455,1.0
0.5303030303030303,0.21515151515151515,1.247342106708597,1.0
0.5303030303030303,0.23434343434343433,1.0884241424019765,1.0
0.5303030303030303,0.2535353535353535,0.957372054189449,1.0
0.5303030303030303,0.2727272727272727,0.8479688303469008,1.0
0.5303030303030303,0.2919191919191919,0.7556683932158966,1.0
0.5303030303030303,0.3111111111111111,0.6770756430914612,1.0
0.5303030303030303,0.3303030303030303,0.6096084355987326,1.0
0.5303030303030303,0.3494949494949495,0.5512714502346387,1.0
0.5303030303030303,0.3686868686868686,0.500501095579118,1.0
0.5303030303030303,0.3878787878787878,0.45605678296790086,1.0
0.5303030303030303,0.407070707070707,0.416943215738715,1.0
0.5303030303030303,0.42626262626262623,0.3823538796710712,1.0
0.5303030303030303,0.44545454545454544,0.35162930956881816,1.0
0.5303030303030303,0.46464646464646464,0.3242258351099644,1.0
0.5303030303030303,0.48383838383838385,0.29969187659777674,1.0
0.5303030303030303,0.503030303030303,0.2776497584838887,1.0
0.5303030303030303,0.5222222222222221,0.25778160846078907,1.0
0.5303030303030303,0.5414141414141413,0.2398183180299957,1.0
0.5303030303030303,0.5606060606060606,0.22353082248915584,1.0
0.5303030303030303,0.5797979797979798,0.20872315603759714,1.0
0.5303030303030303,0.598989898989899,0.19522687822589932,1.0
0.5303030303030303,0.6181818181818182,0.18289656907450783,1.0
0.5303030303030303,0.6373737373737373,0.17160616375915103,1.0
0.5303030303030303,0.6565656565656565,0.1612459518751959,1.0
0.5303030303030303,0.6757575757575757,0.15172010649275858,1.0
0.5303030303030303,0.6949494949494949,0.14294463835585997,1.0
0.5303030303030303,0.7141414141414141,0.1348456933761558,1.0
0.5303030303030303,0.7333333333333333,0.12735812895554302,1.0
0.5303030303030303,0.7525252525252525,0.12042431802984407,1.0
0.5303030303030303,0.7717171717171717,0.11399314006461456,1.0
0.5303030303030303,0.7909090909090909,0.10801912629101938,1.0
0.5303030303030303,0.81010101010101,0.10246173278897341,1.0
0.5303030303030303,0.8292929292929292,0.09728472001143867,1.0
0.5303030303030303,0.8484848484848484,0.09245562130177519,1.0
0.5303030303030303,0.8676767676767676,0.08794528611485676,1.0
0.5303030303030303,0.8868686868686868,0.08372748618688036,1.0
0.5303030303030303,0.906060606060606,0.07977857494204511,1.0
0.5303030303030303,0.9252525252525252,0.07607719207951474,1.0
0.5303030303030303,0.9444444444444443,0.07260400663105619,1.0
0.5303030303030303,0.9636363636363635,0.06934149288063172,1.0
0.5303030303030303,0.9828282828282827,0.06627373444069444,1.0
0.5303030303030303,1.002020202020202,0.06338625252433913,1.0
0.5303030303030303,1.0212121212121212,0.06066585506812753,1.0
0.5303030303030303,1.0404040404040404,0.058100503871459715,1.0
0.5303030303030303,1.0595959595959596,0.05567919734405543,1.0
0.5303030303030303,1.0787878787878789,0.05339186680889684,1.0
0.5303030303030303,1.097979797979798,0.051229284606300475,1.0
0.5303030303030303,1.1171717171717173,0.04918298249569636,1.0
0.5303030303030303,1.1363636363636365,0.047245179063360856,1.0
0.5303030303030303,1.1555555555555557,0.04540871502342636,1.0
0.5303030303030303,1.1747474747474747,0.04366699545142049,1.0
0.5303030303030303,1.1939393939393939,0.04201393811882636,1.0
0.5303030303030303,1.213131313131313,0.04044392720738207,1.0
0.5303030303030303,1.2323232323232323,0.03895177177608033,1.0
0.5303030303030303,1.2515151515151515,0.03753266843460549,1.0
0.5303030303030303,1.2707070707070707,0.03618216774633782,1.0
0.5303030303030303,1.2898989898989899,0.03489614394380632,1.0
0.5303030303030303,1.309090909090909,0.033670767591031985,1.0
0.5303030303030303,1.3282828282828283,0.0325024808717934,1.0
0.5303030303030303,1.3474747474747475,0.03138797522148529,1.0
0.5303030303030303,1.3666666666666667,0.03032417105379209,1.0
0.5303030303030303,1.385858585858586,0.029308199362587037,1.0
0.5303030303030303,1.405050505050505,0.02833738500491008,1.0
0.5303030303030303,1.4242424242424243,0.02740923149309511,1.0
0.5303030303030303,1.4434343434343435,0.02652140714355268,1.0
0.5303030303030303,1.4626262626262627,0.02567173244674637,1.0
0.5303030303030303,1.481818181818182,0.024858168537851603,1.0
0.5303030303030303,1.501010101010101,0.02407880666073088,1.0
0.5303030303030303,1.52020202020202,0.023331858529436166,1.0
0.5303030303030303,1.5393939393939393,0.02261564750165936,1.0
0.5303030303030303,1.5585858585858585,0.021928600487571948,1.0
0.5303030303030303,1.5777777777777777,0.02126924052547431,1.0
0.5303030303030303,1.596969696969697,0.02063617996274488,1.0
0.5303030303030303,1.6161616161616161,0.02002811418685121,1.0
0.5303030303030303,1.6353535353535353,0.01944381585675732,1.0
0.5303030303030303,1.6545454545454545,0.018882129590019118,1.0
0.5303030303030303,1.6737373737373737,0.018341967065274883,1.0
0.5303030303030303,1.692929292929293,0.017822302503776834,1.0
0.5303030303030303,1.7121212121212122,0.017322168497126637,1.0
0.5303030303030303,1.7313131313131314,0.01684065215152246,1.0
0.5303030303030303,1.7505050505050506,0.016376891521640815,1.0
0.5303030303030303,1.7696969696969698,0.015930072309799082,1.0
0.5303030303030303,1.7888888888888888,0.015499424808308626,1.0
0.5303030303030303,1.808080808080808,0.015084221064962098,1.0
0.5303030303030303,1.8272727272727272,0.014683772253427232,1.0
0.5303030303030303,1.8464646464646464,0.014297426231965312,1.0
0.5303030303030303,1.8656565656565656,0.013924565275376425,1.0
0.5303030303030303,1.8848484848484848,0.013564603966411562,1.0
0.5303030303030303,1.904040404040404,0.013216987234100077,1.0
0.5303030303030303,1.9232323232323232,0.01288118852753336,1.0
0.5303030303030303,1.9424242424242424,0.0125567081146337,1.0
0.5303030303030303,1.9616161616161616,0.012243071496332244,1.0
0.5303030303030303,1.9808080808080808,0.011939827927391341,1.0
0.5303030303030303,2.0,0.0116465490358423,1.0
0.5404040404040404,0.1,3.8481113968853924,1.0
0.5404040404040404,0.1191919191919192,3.0433575331967226,1.0
0.5404040404040404,0.1383838383838384,2.4751540433311408,1.0
0.5404040404040404,0.1575757575757576,2.0557990117904543,1.0
0.5404040404040404,0.17676767676767677,1.735827641907785,1.0
0.5404040404040404,0.19595959595959594,1.4852670943658985,1.0
0.5404040404040404,0.21515151515151515,1.2849272719351563,1.0
0.5404040404040404,0.23434343434343433,1.1219735875183565,1.0
0.5404040404040404,0.2535353535353535,0.9875123427455099,1.0
0.5404040404040404,0.2727272727272727,0.8751970017160405,1.0
0.5404040404040404,0.2919191919191919,0.7803852997357147,1.0
0.5404040404040404,0.3111111111111111,0.6996091491127014,1.0
0.5404040404040404,0.3303030303030303,0.6302299844459966,1.0
0.5404040404040404,0.3494949494949495,0.5702081631907414,1.0
0.5404040404040404,0.3686868686868686,0.5179447826822259,1.0
0.5404040404040404,0.3878787878787878,0.47217077064790686,1.0
0.5404040404040404,0.407070707070707,0.43186759996693785,1.0
0.5404040404040404,0.42626262626262623,0.396209623206218,1.0
0.5404040404040404,0.44545454545454544,0.36452147695390086,1.0
0.5404040404040404,0.46464646464646464,0.3362461751624629,1.0
0.5404040404040404,0.48383838383838385,0.31092090465258276,1.0
0.5404040404040404,0.503030303030303,0.2881584505616735,1.0
0.5404040404040404,0.5222222222222221,0.26763279112049543,1.0
0.5404040404040404,0.5414141414141413,0.2490678172221643,1.0
0.5404040404040404,0.5606060606060606,0.23222841981784847,1.0
0.5404040404040404,0.5797979797979798,0.21691338982749164,1.0
0.5404040404040404,0.598989898989899,0.20294971856364932,1.0
0.5404040404040404,0.6181818181818182,0.19018798977944942,1.0
0.5404040404040404,0.6373737373737373,0.17849862949803627,1.0
0.5404040404040404,0.6565656565656565,0.16776883498562728,1.0
0.5404040404040404,0.6757575757575757,0.15790004524511458,1.0
0.5404040404040404,0.6949494949494949,0.14880584616380657,1.0
0.5404040404040404,0.7141414141414141,0.14041022671461964,1.0
0.5404040404040404,0.7333333333333333,0.13264612035354525,1.0
0.5404040404040404,0.7525252525252525,0.12545417939256504,1.0
0.5404040404040404,0.7717171717171717,0.1187817406831401,1.0
0.5404040404040404,0.7909090909090909,0.11258194917279389,1.0
0.5404040404040404,0.81010101010101,0.10681301235130536,1.0
0.5404040404040404,0.8292929292929292,0.10143756369691068,1.0
0.5404040404040404,0.8484848484848484,0.09642211727666278,1.0
0.5404040404040404,0.8676767676767676,0.0917365988829056,1.0
0.5404040404040404,0.8868686868686868,0.08735394167783675,1.0
0.5404040404040404,0.906060606060606,0.08324973640674362,1.0
0.5404040404040404,0.9252525252525252,0.07940192793278607,1.0
0.5404040404040404,0.9444444444444443,0.07579055122358161,1.0
0.5404040404040404,0.9636363636363635,0.07239750104578985,1.0
0.5404040404040404,0.9828282828282827,0.06920633054809866,1.0
0.5404040404040404,1.002020202020202,0.0662020746746437,1.0
0.5404040404040404,1.0212121212121212,0.06337109498092737,1.0
0.5404040404040404,1.0404040404040404,0.06070094294737775,1.0
0.5404040404040404,1.0595959595959596,0.05818023932148224,1.0
0.5404040404040404,1.0787878787878789,0.055798567383726315,1.0
0.5404040404040404,1.097979797979798,0.053546378338079105,1.0
0.5404040404040404,1.1171717171717173,0.051414907284778696,1.0
0.5404040404040404,1.1363636363636365,0.049396098450025,1.0
0.5404040404040404,1.1555555555555557,0.04748253853069108,1.0
0.5404040404040404,1.1747474747474747,0.04566739716787536,1.0
0.5404040404040404,1.1939393939393939,0.04394437369560136,1.0
0.5404040404040404,1.213131313131313,0.04230764942398568,1.0
0.5404040404040404,1.2323232323232323,0.0407518448128415,1.0
0.5404040404040404,1.2515151515151515,0.039271980974535506,1.0
0.5404040404040404,1.2707070707070707,0.03786344501610554,1.0
0.5404040404040404,1.2898989898989899,0.036521958791955765,1.0
0.5404040404040404,1.309090909090909,0.03524355069136184,1.0
0.5404040404040404,1.3282828282828283,0.03402453013078849,1.0
0.5404040404040404,1.3474747474747475,0.03286146446069092,1.0
0.5404040404040404,1.3666666666666667,0.03175115803092356,1.0
0.5404040404040404,1.385858585858586,0.030690633188857876,1.0
0.5404040404040404,1.405050505050505,0.02967711301044634,1.0
0.5404040404040404,1.4242424242424243,0.028708005587295735,1.0
0.5404040404040404,1.4434343434343435,0.02778088971278593,1.0
0.5404040404040404,1.4626262626262627,0.026893501827775064,1.0
0.5404040404040404,1.481818181818182,0.026043724101800995,1.0
0.5404040404040404,1.501010101010101,0.02522957353920478,1.0
0.5404040404040404,1.52020202020202,0.024449192011505937,1.0
