target,x1,x2,x3
6.78,4.482758620689656,2.413793103448276,0.0
6.78,4.827586206896552,2.413793103448276,0.0
6.78,5.172413793103448,2.413793103448276,0.0
6.78,5.517241379310345,2.413793103448276,0.0
6.78,5.862068965517242,2.413793103448276,0.0
6.78,6.206896551724139,2.413793103448276,0.0
6.78,6.551724137931035,2.413793103448276,0.0
6.78,6.8965517241379315,2.413793103448276,0.0
6.78,7.241379310344828,2.413793103448276,0.0
6.78,7.586206896551724,2.413793103448276,0.0
6.78,7.931034482758621,2.413793103448276,0.0
6.78,8.275862068965518,2.413793103448276,0.0
6.78,8.620689655172415,2.413793103448276,0.0
6.78,8.965517241379311,2.413793103448276,0.0
6.78,9.310344827586208,2.413793103448276,0.0
6.78,9.655172413793103,2.413793103448276,0.0
6.78,10.0,2.413793103448276,0.0
6.78,0.0,2.7586206896551726,0.0
6.78,0.3448275862068966,2.7586206896551726,0.0
6.78,0.6896551724137931,2.7586206896551726,0.0
6.78,1.0344827586206897,2.7586206896551726,0.0
6.78,1.3793103448275863,2.7586206896551726,0.0
6.78,1.7241379310344829,2.7586206896551726,0.0
6.78,2.0689655172413794,2.7586206896551726,0.0
6.78,2.413793103448276,2.7586206896551726,0.0
6.78,2.7586206896551726,2.7586206896551726,0.0
6.78,3.1034482758620694,2.7586206896551726,0.0
6.78,3.4482758620689657,2.7586206896551726,0.0
6.78,3.793103448275862,2.7586206896551726,0.0
6.78,4.137931034482759,2.7586206896551726,0.0
6.78,4.482758620689656,2.7586206896551726,0.0
6.78,4.827586206896552,2.7586206896551726,0.0
6.78,5.172413793103448,2.7586206896551726,0.0
6.78,5.517241379310345,2.7586206896551726,0.0
6.78,5.862068965517242,2.7586206896551726,0.0
6.78,6.206896551724139,2.7586206896551726,0.0
6.78,6.551724137931035,2.7586206896551726,0.0
6.78,6.8965517241379315,2.7586206896551726,0.0
6.78,7.241379310344828,2.7586206896551726,0.0
6.78,7.586206896551724,2.7586206896551726,0.0
6.78,7.931034482758621,2.7586206896551726,0.0
6.78,8.275862068965518,2.7586206896551726,0.0
6.78,8.620689655172415,2.7586206896551726,0.0
6.78,8.965517241379311,2.7586206896551726,0.0
6.78,9.310344827586208,2.7586206896551726,0.0
6.78,9.655172413793103,2.7586206896551726,0.0
6.78,10.0,2.7586206896551726,0.0
6.78,0.0,3.1034482758620694,0.0
6.78,0.3448275862068966,3.1034482758620694,0.0
6.78,0.6896551724137931,3.1034482758620694,0.0
6.78,1.0344827586206897,3.1034482758620694,0.0
6.78,1.3793103448275863,3.1034482758620694,0.0
6.78,1.7241379310344829,3.1034482758620694,0.0
6.78,2.0689655172413794,3.1034482758620694,0.0
6.78,2.413793103448276,3.1034482758620694,0.0
6.78,2.7586206896551726,3.1034482758620694,0.0
6.78,3.1034482758620694,3.1034482758620694,0.0
6.78,3.4482758620689657,3.1034482758620694,0.0
6.78,3.793103448275862,3.1034482758620694,0.0
6.78,4.137931034482759,3.1034482758620694,0.0
6.78,4.482758620689656,3.1034482758620694,0.0
6.78,4.827586206896552,3.1034482758620694,0.0
6.78,5.172413793103448,3.1034482758620694,0.0
6.78,5.517241379310345,3.1034482758620694,0.0
6.78,5.862068965517242,3.1034482758620694,0.0
6.78,6.206896551724139,3.1034482758620694,0.0
6.78,6.551724137931035,3.1034482758620694,0.0
6.78,6.8965517241379315,3.1034482758620694,0.0
6.78,7.241379310344828,3.1034482758620694,0.0
6.78,7.586206896551724,3.1034482758620694,0.0
6.78,7.931034482758621,3.1034482758620694,0.0
6.78,8.275862068965518,3.1034482758620694,0.0
6.78,8.620689655172415,3.1034482758620694,0.0
6.78,8.965517241379311,3.1034482758620694,0.0
6.78,9.310344827586208,3.1034482758620694,0.0
6.78,9.655172413793103,3.1034482758620694,0.0
6.78,10.0,3.1034482758620694,0.0
6.78,0.0,3.4482758620689657,0.0
6.78,0.3448275862068966,3.4482758620689657,0.0
6.78,0.6896551724137931,3.4482758620689657,0.0
6.78,1.0344827586206897,3.4482758620689657,0.0
6.78,1.3793103448275863,3.4482758620689657,0.0
6.78,1.7241379310344829,3.4482758620689657,0.0
6.78,2.0689655172413794,3.4482758620689657,0.0
6.78,2.413793103448276,3.4482758620689657,0.0
6.78,2.7586206896551726,3.4482758620689657,0.0
6.78,3.1034482758620694,3.4482758620689657,0.0
6.78,3.4482758620689657,3.4482758620689657,0.0
6.78,3.793103448275862,3.4482758620689657,0.0
6.78,4.137931034482759,3.4482758620689657,0.0
6.78,4.482758620689656,3.4482758620689657,0.0
6.78,4.827586206896552,3.4482758620689657,0.0
6.78,5.172413793103448,3.4482758620689657,0.0
6.78,5.517241379310345,3.4482758620689657,0.0
6.78,5.862068965517242,3.4482758620689657,0.0
6.78,6.206896551724139,3.4482758620689657,0.0
6.78,6.551724137931035,3.4482758620689657,0.0
6.78,6.8965517241379315,3.4482758620689657,0.0
6.78,7.241379310344828,3.4482758620689657,0.0
6.78,7.586206896551724,3.4482758620689657,0.0
6.78,7.931034482758621,3.4482758620689657,0.0
6.78,8.275862068965518,3.4482758620689657,0.0
6.78,8.620689655172415,3.4482758620689657,0.0
6.78,8.965517241379311,3.4482758620689657,0.0
6.78,9.310344827586208,3.4482758620689657,0.0
6.78,9.655172413793103,3.4482758620689657,0.0
6.78,10.0,3.4482758620689657,0.0
6.78,0.0,3.793103448275862,0.0
6.78,0.3448275862068966,3.793103448275862,0.0
6.78,0.6896551724137931,3.793103448275862,0.0
6.78,1.0344827586206897,3.793103448275862,0.0
6.78,1.3793103448275863,3.793103448275862,0.0
6.78,1.7241379310344829,3.793103448275862,0.0
6.78,2.0689655172413794,3.793103448275862,0.0
6.78,2.413793103448276,3.793103448275862,0.0
6.78,2.7586206896551726,3.793103448275862,0.0
6.78,3.1034482758620694,3.793103448275862,0.0
6.78,3.4482758620689657,3.793103448275862,0.0
6.78,3.793103448275862,3.793103448275862,0.0
6.78,4.137931034482759,3.793103448275862,0.0
6.78,4.482758620689656,3.793103448275862,0.0
6.78,4.827586206896552,3.793103448275862,0.0
6.78,5.172413793103448,3.793103448275862,0.0
6.78,5.517241379310345,3.793103448275862,0.0
6.78,5.862068965517242,3.793103448275862,0.0
6.78,6.206896551724139,3.793103448275862,0.0
6.78,6.551724137931035,3.793103448275862,0.0
6.78,6.8965517241379315,3.793103448275862,0.0
6.78,7.241379310344828,3.793103448275862,0.0
6.78,7.586206896551724,3.793103448275862,0.0
6.78,7.931034482758621,3.793103448275862,0.0
6.78,8.275862068965518,3.793103448275862,0.0
6.78,8.620689655172415,3.793103448275862,0.0
6.78,8.965517241379311,3.793103448275862,0.0
6.78,9.310344827586208,3.793103448275862,0.0
6.78,9.655172413793103,3.793103448275862,0.0
6.78,10.0,3.793103448275862,0.0
6.78,0.0,4.137931034482759,0.0
6.78,0.3448275862068966,4.137931034482759,0.0
6.78,0.6896551724137931,4.137931034482759,0.0
6.78,1.0344827586206897,4.137931034482759,0.0
6.78,1.3793103448275863,4.137931034482759,0.0
6.78,1.7241379310344829,4.137931034482759,0.0
6.78,2.0689655172413794,4.137931034482759,0.0
6.78,2.413793103448276,4.137931034482759,0.0
6.78,2.7586206896551726,4.137931034482759,0.0
6.78,3.1034482758620694,4.137931034482759,0.0
6.78,3.4482758620689657,4.137931034482759,0.0
6.78,3.793103448275862,4.137931034482759,0.0
6.78,4.137931034482759,4.137931034482759,0.0
6.78,4.482758620689656,4.137931034482759,0.0
6.78,4.827586206896552,4.137931034482759,0.0
6.78,5.172413793103448,4.137931034482759,0.0
6.78,5.517241379310345,4.137931034482759,0.0
6.78,5.862068965517242,4.137931034482759,0.0
6.78,6.206896551724139,4.137931034482759,0.0
6.78,6.551724137931035,4.137931034482759,0.0
6.78,6.8965517241379315,4.137931034482759,0.0
6.78,7.241379310344828,4.137931034482759,0.0
6.78,7.586206896551724,4.137931034482759,0.0
6.78,7.931034482758621,4.137931034482759,0.0
6.78,8.275862068965518,4.137931034482759,0.0
6.78,8.620689655172415,4.137931034482759,0.0
6.78,8.965517241379311,4.137931034482759,0.0
6.78,9.310344827586208,4.137931034482759,0.0
6.78,9.655172413793103,4.137931034482759,0.0
6.78,10.0,4.137931034482759,0.0
6.78,0.0,4.482758620689656,0.0
6.78,0.3448275862068966,4.482758620689656,0.0
6.78,0.6896551724137931,4.482758620689656,0.0
6.78,1.0344827586206897,4.482758620689656,0.0
6.78,1.3793103448275863,4.482758620689656,0.0
6.78,1.7241379310344829,4.482758620689656,0.0
6.78,2.0689655172413794,4.482758620689656,0.0
6.78,2.413793103448276,4.482758620689656,0.0
6.78,2.7586206896551726,4.482758620689656,0.0
6.78,3.1034482758620694,4.482758620689656,0.0
6.78,3.4482758620689657,4.482758620689656,0.0
6.78,3.793103448275862,4.482758620689656,0.0
6.78,4.137931034482759,4.482758620689656,0.0
6.78,4.482758620689656,4.482758620689656,0.0
6.78,4.827586206896552,4.482758620689656,0.0
6.78,5.172413793103448,4.482758620689656,0.0
6.78,5.517241379310345,4.482758620689656,0.0
6.78,5.862068965517242,4.482758620689656,0.0
6.78,6.206896551724139,4.482758620689656,0.0
6.78,6.551724137931035,4.482758620689656,0.0
6.78,6.8965517241379315,4.482758620689656,0.0
6.78,7.241379310344828,4.482758620689656,0.0
6.78,7.586206896551724,4.482758620689656,0.0
6.78,7.931034482758621,4.482758620689656,0.0
6.78,8.275862068965518,4.482758620689656,0.0
6.78,8.620689655172415,4.482758620689656,0.0
6.78,8.965517241379311,4.482758620689656,0.0
6.78,9.310344827586208,4.482758620689656,0.0
6.78,9.655172413793103,4.482758620689656,0.0
6.78,10.0,4.482758620689656,0.0
6.78,0.0,4.827586206896552,0.0
6.78,0.3448275862068966,4.827586206896552,0.0
6.78,0.6896551724137931,4.827586206896552,0.0
6.78,1.0344827586206897,4.827586206896552,0.0
6.78,1.3793103448275863,4.827586206896552,0.0
6.78,1.7241379310344829,4.827586206896552,0.0
6.78,2.0689655172413794,4.827586206896552,0.0
6.78,2.413793103448276,4.827586206896552,0.0
6.78,2.7586206896551726,4.827586206896552,0.0
6.78,3.1034482758620694,4.827586206896552,0.0
6.78,3.4482758620689657,4.827586206896552,0.0
6.78,3.793103448275862,4.827586206896552,0.0
6.78,4.137931034482759,4.827586206896552,0.0
6.78,4.482758620689656,4.827586206896552,0.0
6.78,4.827586206896552,4.827586206896552,0.0
6.78,5.172413793103448,4.827586206896552,0.0
6.78,5.517241379310345,4.827586206896552,0.0
6.78,5.862068965517242,4.827586206896552,0.0
6.78,6.206896551724139,4.827586206896552,0.0
6.78,6.551724137931035,4.827586206896552,0.0
6.78,6.8965517241379315,4.827586206896552,0.0
6.78,7.241379310344828,4.827586206896552,0.0
6.78,7.586206896551724,4.827586206896552,0.0
6.78,7.931034482758621,4.827586206896552,0.0
6.78,8.275862068965518,4.827586206896552,0.0
6.78,8.620689655172415,4.827586206896552,0.0
6.78,8.965517241379311,4.827586206896552,0.0
6.78,9.310344827586208,4.827586206896552,0.0
6.78,9.655172413793103,4.827586206896552,0.0
6.78,10.0,4.827586206896552,0.0
6.78,0.0,5.172413793103448,0.0
6.78,0.3448275862068966,5.172413793103448,0.0
6.78,0.6896551724137931,5.172413793103448,0.0
6.78,1.0344827586206897,5.172413793103448,0.0
6.78,1.3793103448275863,5.172413793103448,0.0
6.78,1.7241379310344829,5.172413793103448,0.0
6.78,2.0689655172413794,5.172413793103448,0.0
6.78,2.413793103448276,5.172413793103448,0.0
6.78,2.7586206896551726,5.172413793103448,0.0
6.78,3.1034482758620694,5.172413793103448,0.0
6.78,3.4482758620689657,5.172413793103448,0.0
6.78,3.793103448275862,5.172413793103448,0.0
6.78,4.137931034482759,5.172413793103448,0.0
6.78,4.482758620689656,5.172413793103448,0.0
6.78,4.827586206896552,5.172413793103448,0.0
6.78,5.172413793103448,5.172413793103448,0.0
6.78,5.517241379310345,5.172413793103448,0.0
6.78,5.862068965517242,5.172413793103448,0.0
6.78,6.206896551724139,5.172413793103448,0.0
6.78,6.551724137931035,5.172413793103448,0.0
6.78,6.8965517241379315,5.172413793103448,0.0
6.78,7.241379310344828,5.172413793103448,0.0
6.78,7.586206896551724,5.172413793103448,0.0
6.78,7.931034482758621,5.172413793103448,0.0
6.78,8.275862068965518,5.172413793103448,0.0
6.78,8.620689655172415,5.172413793103448,0.0
6.78,8.965517241379311,5.172413793103448,0.0
6.78,9.310344827586208,5.172413793103448,0.0
6.78,9.655172413793103,5.172413793103448,0.0
6.78,10.0,5.172413793103448,0.0
6.78,0.0,5.517241379310345,0.0
6.78,0.3448275862068966,5.517241379310345,0.0
6.78,0.6896551724137931,5.517241379310345,0.0
6.78,1.0344827586206897,5.517241379310345,0.0
6.78,1.3793103448275863,5.517241379310345,0.0
6.78,1.7241379310344829,5.517241379310345,0.0
6.78,2.0689655172413794,5.517241379310345,0.0
6.78,2.413793103448276,5.517241379310345,0.0
6.78,2.7586206896551726,5.517241379310345,0.0
6.78,3.1034482758620694,5.517241379310345,0.0
6.78,3.4482758620689657,5.517241379310345,0.0
6.78,3.793103448275862,5.517241379310345,0.0
6.78,4.137931034482759,5.517241379310345,0.0
6.78,4.482758620689656,5.517241379310345,0.0
6.78,4.827586206896552,5.517241379310345,0.0
6.78,5.172413793103448,5.517241379310345,0.0
6.78,5.517241379310345,5.517241379310345,0.0
6.78,5.862068965517242,5.517241379310345,0.0
6.78,6.206896551724139,5.517241379310345,0.0
6.78,6.551724137931035,5.517241379310345,0.0
6.78,6.8965517241379315,5.517241379310345,0.0
6.78,7.241379310344828,5.517241379310345,0.0
6.78,7.586206896551724,5.517241379310345,0.0
6.78,7.931034482758621,5.517241379310345,0.0
6.78,8.275862068965518,5.517241379310345,0.0
6.78,8.620689655172415,5.517241379310345,0.0
6.78,8.965517241379311,5.517241379310345,0.0
6.78,9.310344827586208,5.517241379310345,0.0
6.78,9.655172413793103,5.517241379310345,0.0
6.78,10.0,5.517241379310345,0.0
6.78,0.0,5.862068965517242,0.0
6.78,0.3448275862068966,5.862068965517242,0.0
6.78,0.6896551724137931,5.862068965517242,0.0
6.78,1.0344827586206897,5.862068965517242,0.0
6.78,1.3793103448275863,5.862068965517242,0.0
6.78,1.7241379310344829,5.862068965517242,0.0
6.78,2.0689655172413794,5.862068965517242,0.0
6.78,2.413793103448276,5.862068965517242,0.0
6.78,2.7586206896551726,5.862068965517242,0.0
6.78,3.1034482758620694,5.862068965517242,0.0
6.78,3.4482758620689657,5.862068965517242,0.0
6.78,3.793103448275862,5.862068965517242,0.0
6.78,4.137931034482759,5.862068965517242,0.0
6.78,4.482758620689656,5.862068965517242,0.0
6.78,4.827586206896552,5.862068965517242,0.0
6.78,5.172413793103448,5.862068965517242,0.0
6.78,5.517241379310345,5.862068965517242,0.0
6.78,5.862068965517242,5.862068965517242,0.0
6.78,6.206896551724139,5.862068965517242,0.0
6.78,6.551724137931035,5.862068965517242,0.0
6.78,6.8965517241379315,5.862068965517242,0.0
6.78,7.241379310344828,5.862068965517242,0.0
6.78,7.586206896551724,5.862068965517242,0.0
6.78,7.931034482758621,5.862068965517242,0.0
6.78,8.275862068965518,5.862068965517242,0.0
6.78,8.620689655172415,5.862068965517242,0.0
6.78,8.965517241379311,5.862068965517242,0.0
6.78,9.310344827586208,5.862068965517242,0.0
6.78,9.655172413793103,5.862068965517242,0.0
6.78,10.0,5.862068965517242,0.0
6.78,0.0,6.206896551724139,0.0
6.78,0.3448275862068966,6.206896551724139,0.0
6.78,0.6896551724137931,6.206896551724139,0.0
6.78,1.0344827586206897,6.206896551724139,0.0
6.78,1.3793103448275863,6.206896551724139,0.0
6.78,1.7241379310344829,6.206896551724139,0.0
6.78,2.0689655172413794,6.206896551724139,0.0
6.78,2.413793103448276,6.206896551724139,0.0
6.78,2.7586206896551726,6.206896551724139,0.0
6.78,3.1034482758620694,6.206896551724139,0.0
6.78,3.4482758620689657,6.206896551724139,0.0
6.78,3.793103448275862,6.206896551724139,0.0
6.78,4.137931034482759,6.206896551724139,0.0
6.78,4.482758620689656,6.206896551724139,0.0
6.78,4.827586206896552,6.206896551724139,0.0
6.78,5.172413793103448,6.206896551724139,0.0
6.78,5.517241379310345,6.206896551724139,0.0
6.78,5.862068965517242,6.206896551724139,0.0
6.78,6.206896551724139,6.206896551724139,0.0
6.78,6.551724137931035,6.206896551724139,0.0
6.78,6.8965517241379315,6.206896551724139,0.0
6.78,7.241379310344828,6.206896551724139,0.0
6.78,7.586206896551724,6.206896551724139,0.0
6.78,7.931034482758621,6.206896551724139,0.0
6.78,8.275862068965518,6.206896551724139,0.0
6.78,8.620689655172415,6.206896551724139,0.0
6.78,8.965517241379311,6.206896551724139,0.0
6.78,9.310344827586208,6.206896551724139,0.0
6.78,9.655172413793103,6.206896551724139,0.0
6.78,10.0,6.206896551724139,0.0
6.78,0.0,6.551724137931035,0.0
6.78,0.3448275862068966,6.551724137931035,0.0
6.78,0.6896551724137931,6.551724137931035,0.0
6.78,1.0344827586206897,6.551724137931035,0.0
