eos,target,z
-0.9697959183673469,0.06288856304425908,0.9081632653061225
-0.9697959183673469,0.06417147753170127,0.926530612244898
-0.9697959183673469,0.06545468197681725,0.9448979591836735
-0.9697959183673469,0.06673817105092826,0.963265306122449
-0.9697959183673469,0.06802193957200399,0.9816326530612246
-0.9697959183673469,0.06930598249931051,1.0
-0.9495918367346938,0.006641200899721795,0.1
-0.9495918367346938,0.007865772746824748,0.11836734693877551
-0.9495918367346938,0.009091705882484709,0.13673469387755102
-0.9495918367346938,0.01031895828936442,0.15510204081632656
-0.9495918367346938,0.011547489889888527,0.17346938775510207
-0.9495918367346938,0.012777262427936016,0.19183673469387758
-0.9495918367346938,0.014008239359448754,0.21020408163265308
-0.9495918367346938,0.015240385751159647,0.2285714285714286
-0.9495918367346938,0.016473668186726274,0.2469387755102041
-0.9495918367346938,0.01770805467962796,0.2653061224489796
-0.9495918367346938,0.018943514592248408,0.2836734693877551
-0.9495918367346938,0.020180018560623007,0.3020408163265306
-0.9495918367346938,0.02141753842438036,0.3204081632653062
-0.9495918367346938,0.022656047161452603,0.3387755102040817
-0.9495918367346938,0.023895518827169473,0.3571428571428572
-0.9495918367346938,0.02513592849738651,0.3755102040816327
-0.9495918367346938,0.026377252215330483,0.3938775510204082
-0.9495918367346938,0.02761946694187342,0.41224489795918373
-0.9495918367346938,0.028862550508972486,0.43061224489795924
-0.9495918367346938,0.0301064815760366,0.44897959183673475
-0.9495918367346938,0.031351239589001,0.46734693877551026
-0.9495918367346938,0.03259680474191022,0.48571428571428577
-0.9495918367346938,0.03384315794082675,0.5040816326530613
-0.9495918367346938,0.03509028076989792,0.5224489795918368
-0.9495918367346938,0.036338155459427944,0.5408163265306123
-0.9495918367346938,0.03758676485581382,0.5591836734693878
-0.9495918367346938,0.038836092393216046,0.5775510204081633
-0.9495918367346938,0.040086122066845,0.5959183673469388
-0.9495918367346938,0.04133683840775334,0.6142857142857143
-0.9495918367346938,0.04258822645903361,0.6326530612244898
-0.9495918367346938,0.04384027175332752,0.6510204081632653
-0.9495918367346938,0.045092960291561464,0.6693877551020408
-0.9495918367346938,0.04634627852282807,0.6877551020408164
-0.9495918367346938,0.04760021332534068,0.7061224489795919
-0.9495918367346938,0.04885475198839276,0.7244897959183674
-0.9495918367346938,0.050109882195258644,0.7428571428571429
-0.9495918367346938,0.051365592006977615,0.7612244897959184
-0.9495918367346938,0.05262186984696682,0.7795918367346939
-0.9495918367346938,0.053878704486412354,0.7979591836734694
-0.9495918367346938,0.055136085030392225,0.8163265306122449
-0.9495918367346938,0.05639400090468668,0.8346938775510204
-0.9495918367346938,0.057652441843236334,0.8530612244897959
-0.9495918367346938,0.058911397876209276,0.8714285714285714
-0.9495918367346938,0.060170859318642606,0.889795918367347
-0.9495918367346938,0.06143081675962501,0.9081632653061225
-0.9495918367346938,0.06269126105199002,0.926530612244898
-0.9495918367346938,0.06395218330249088,0.9448979591836735
-0.9495918367346938,0.06521357486243055,0.963265306122449
-0.9495918367346938,0.06647542731872144,0.9816326530612246
-0.9495918367346938,0.06773773248535135,1.0
-0.9293877551020409,0.006432618199355431,0.1
-0.9293877551020409,0.0076205814487430214,0.11836734693877551
-0.9293877551020409,0.008810395343948054,0.13673469387755102
-0.9293877551020409,0.01000200364904623,0.15510204081632656
-0.9293877551020409,0.011195352698001499,0.17346938775510207
-0.9293877551020409,0.012390391239100166,0.19183673469387758
-0.9293877551020409,0.013587070291039274,0.21020408163265308
-0.9293877551020409,0.014785343009633977,0.2285714285714286
-0.9293877551020409,0.015985164564213762,0.2469387755102041
-0.9293877551020409,0.017186492022872292,0.2653061224489796
-0.9293877551020409,0.018389284245817577,0.2836734693877551
-0.9293877551020409,0.019593501786144024,0.3020408163265306
-0.9293877551020409,0.020799106797412793,0.3204081632653062
-0.9293877551020409,0.022006062947485822,0.3387755102040817
-0.9293877551020409,0.023214335338110608,0.3571428571428572
-0.9293877551020409,0.024423890429799967,0.3755102040816327
-0.9293877551020409,0.02563469597159232,0.3938775510204082
-0.9293877551020409,0.026846720935315645,0.41224489795918373
-0.9293877551020409,0.028059935454011756,0.43061224489795924
-0.9293877551020409,0.029274310764208066,0.44897959183673475
-0.9293877551020409,0.030489819151750634,0.46734693877551026
-0.9293877551020409,0.031706433900937525,0.48571428571428577
-0.9293877551020409,0.03292412924671298,0.5040816326530613
-0.9293877551020409,0.03414288032970356,0.5224489795918368
-0.9293877551020409,0.03536266315389499,0.5408163265306123
-0.9293877551020409,0.036583454546765336,0.5591836734693878
-0.9293877551020409,0.03780523212170464,0.5775510204081633
-0.9293877551020409,0.03902797424256518,0.5959183673469388
-0.9293877551020409,0.040251659990198176,0.6142857142857143
-0.9293877551020409,0.04147626913084484,0.6326530612244898
-0.9293877551020409,0.04270178208625884,0.6510204081632653
-0.9293877551020409,0.043928179905448034,0.6693877551020408
-0.9293877551020409,0.04515544423792994,0.6877551020408164
-0.9293877551020409,0.04638355730840519,0.7061224489795919
-0.9293877551020409,0.047612501892758924,0.7244897959183674
-0.9293877551020409,0.04884226129530737,0.7428571428571429
-0.9293877551020409,0.05007281932721249,0.7612244897959184
-0.9293877551020409,0.05130416028599329,0.7795918367346939
-0.9293877551020409,0.05253626893606737,0.7979591836734694
-0.9293877551020409,0.053769130490261025,0.8163265306122449
-0.9293877551020409,0.05500273059223016,0.8346938775510204
-0.9293877551020409,0.05623705529973894,0.8530612244897959
-0.9293877551020409,0.05747209106874596,0.8714285714285714
-0.9293877551020409,0.058707824738251424,0.889795918367347
-0.9293877551020409,0.05994424351586217,0.9081632653061225
-0.9293877551020409,0.061181334964033725,0.926530612244898
-0.9293877551020409,0.062419086986951616,0.9448979591836735
-0.9293877551020409,0.06365748781801656,0.963265306122449
-0.9293877551020409,0.06489652600790027,0.9816326530612246
-0.9293877551020409,0.06613619041314076,1.0
-0.9091836734693878,0.006223432140642406,0.1
-0.9091836734693878,0.00737455745735835,0.11836734693877551
-0.9091836734693878,0.00852799006275356,0.13673469387755102
-0.9091836734693878,0.009683660949777314,0.15510204081632656
-0.9091836734693878,0.010841504232615984,0.17346938775510207
-0.9091836734693878,0.012001456959177524,0.19183673469387758
-0.9091836734693878,0.013163458937540251,0.21020408163265308
-0.9091836734693878,0.014327452575130906,0.2285714285714286
-0.9091836734693878,0.015493382729523403,0.2469387755102041
-0.9091836734693878,0.01666119656986049,0.2653061224489796
-0.9091836734693878,0.0178308434479996,0.2836734693877551
-0.9091836734693878,0.019002274778572154,0.3020408163265306
-0.9091836734693878,0.020175443927223154,0.3204081632653062
-0.9091836734693878,0.021350306106367813,0.3387755102040817
-0.9091836734693878,0.022526818277864017,0.3571428571428572
-0.9091836734693878,0.023704939062054762,0.3755102040816327
-0.9091836734693878,0.024884628652684777,0.3938775510204082
-0.9091836734693878,0.026065848737239855,0.41224489795918373
-0.9091836734693878,0.027248562422297628,0.43061224489795924
-0.9091836734693878,0.028432734163514516,0.44897959183673475
-0.9091836734693878,0.02961832969990617,0.46734693877551026
-0.9091836734693878,0.030805315992107812,0.48571428571428577
-0.9091836734693878,0.03199366116432759,0.5040816326530613
-0.9091836734693878,0.033183334449729776,0.5224489795918368
-0.9091836734693878,0.0343743061390064,0.5408163265306123
-0.9091836734693878,0.03556654753191568,0.5591836734693878
-0.9091836734693878,0.03676003089158319,0.5775510204081633
-0.9091836734693878,0.037954729401378166,0.5959183673469388
-0.9091836734693878,0.039150617124191996,0.6142857142857143
-0.9091836734693878,0.040347668963959415,0.6326530612244898
-0.9091836734693878,0.041545860629274976,0.6510204081632653
-0.9091836734693878,0.04274516859896917,0.6693877551020408
-0.9091836734693878,0.04394557008951794,0.6877551020408164
-0.9091836734693878,0.04514704302416914,0.7061224489795919
-0.9091836734693878,0.04634956600367858,0.7244897959183674
-0.9091836734693878,0.04755311827855489,0.7428571428571429
-0.9091836734693878,0.04875767972272075,0.7612244897959184
-0.9091836734693878,0.04996323080850429,0.7795918367346939
-0.9091836734693878,0.051169752582880264,0.7979591836734694
-0.9091836734693878,0.05237722664488686,0.8163265306122449
-0.9091836734693878,0.053585635124148066,0.8346938775510204
-0.9091836734693878,0.054794960660437854,0.8530612244897959
-0.9091836734693878,0.056005186384225025,0.8714285714285714
-0.9091836734693878,0.057216295898143144,0.889795918367347
-0.9091836734693878,0.05842827325933272,0.9081632653061225
-0.9091836734693878,0.05964110296260667,0.926530612244898
-0.9091836734693878,0.06085476992439325,0.9448979591836735
-0.9091836734693878,0.06206925946741372,0.963265306122449
-0.9091836734693878,0.06328455730605428,0.9816326530612246
-0.9091836734693878,0.06450064953239483,1.0
-0.8889795918367347,0.0060136409782735835,0.1
-0.8889795918367347,0.007127697944763935,0.11836734693877551
-0.8889795918367347,0.008244485778621852,0.13673469387755102
-0.8889795918367347,0.009363924112745756,0.15510204081632656
-0.8889795918367347,0.010485936177493155,0.17346938775510207
-0.8889795918367347,0.011610448586199123,0.19183673469387758
-0.8889795918367347,0.01273739113657149,0.21020408163265308
-0.8889795918367347,0.01386669662656561,0.2285714285714286
-0.8889795918367347,0.014998300683483472,0.2469387755102041
-0.8889795918367347,0.01613214160516785,0.2653061224489796
-0.8889795918367347,0.017268160212273002,0.2836734693877551
-0.8889795918367347,0.018406299710693012,0.3020408163265306
-0.8889795918367347,0.01954650556331639,0.3204081632653062
-0.8889795918367347,0.0206887253703547,0.3387755102040817
-0.8889795918367347,0.021832908757562573,0.3571428571428572
-0.8889795918367347,0.02297900727172968,0.3755102040816327
-0.8889795918367347,0.02412697428288118,0.3938775510204082
-0.8889795918367347,0.02527676489267377,0.41224489795918373
-0.8889795918367347,0.026428335848519776,0.43061224489795924
-0.8889795918367347,0.027581645463012464,0.44897959183673475
-0.8889795918367347,0.028736653538262664,0.46734693877551026
-0.8889795918367347,0.029893321294789846,0.48571428571428577
-0.8889795918367347,0.031051611304640847,0.5040816326530613
-0.8889795918367347,0.03221148742843666,0.5224489795918368
-0.8889795918367347,0.03337291475607201,0.5408163265306123
-0.8889795918367347,0.034535859550815264,0.5591836734693878
-0.8889795918367347,0.035700289196575676,0.5775510204081633
-0.8889795918367347,0.03686617214812436,0.5959183673469388
-0.8889795918367347,0.03803347788407118,0.6142857142857143
-0.8889795918367347,0.03920217686241583,0.6326530612244898
-0.8889795918367347,0.04037224047850456,0.6510204081632653
-0.8889795918367347,0.04154364102523777,0.6693877551020408
-0.8889795918367347,0.0427163516553838,0.6877551020408164
-0.8889795918367347,0.04389034634586645,0.7061224489795919
-0.8889795918367347,0.04506559986390276,0.7244897959183674
-0.8889795918367347,0.04624208773487615,0.7428571428571429
-0.8889795918367347,0.04741978621183926,0.7612244897959184
-0.8889795918367347,0.04859867224654736,0.7795918367346939
-0.8889795918367347,0.04977872346193075,0.7979591836734694
-0.8889795918367347,0.050959918125920704,0.8163265306122449
-0.8889795918367347,0.05214223512654945,0.8346938775510204
-0.8889795918367347,0.05332565394825009,0.8530612244897959
-0.8889795918367347,0.05451015464928738,0.8714285714285714
-0.8889795918367347,0.05569571784025481,0.889795918367347
-0.8889795918367347,0.05688232466357785,0.9081632653061225
-0.8889795918367347,0.05806995677396709,0.926530612244898
-0.8889795918367347,0.0592585963197685,0.9448979591836735
-0.8889795918367347,0.060448225925161886,0.963265306122449
-0.8889795918367347,0.06163882867316103,0.9816326530612246
-0.8889795918367347,0.06283038808937264,1.0
-0.8687755102040816,0.005803242961891215,0.1
-0.8687755102040816,0.006880000073449134,0.11836734693877551
-0.8687755102040816,0.007959878214694328,0.13673469387755102
-0.8687755102040816,0.009042787032518308,0.15510204081632656
-0.8687755102040816,0.010128640175979923,0.17346938775510207
-0.8687755102040816,0.01121735505952503,0.19183673469387758
-0.8687755102040816,0.012308852643627721,0.21020408163265308
-0.8687755102040816,0.01340305723132755,0.2285714285714286
-0.8687755102040816,0.014499896279291893,0.2469387755102041
-0.8687755102040816,0.015599300222168771,0.2653061224489796
-0.8687755102040816,0.016701202309116807,0.2836734693877551
-0.8687755102040816,0.017805538451507164,0.3020408163265306
-0.8687755102040816,0.01891224708088751,0.3204081632653062
-0.8687755102040816,0.020021269016384468,0.3387755102040817
-0.8687755102040816,0.02113254734079675,0.3571428571428572
-0.8687755102040816,0.022246027284700407,0.3755102040816327
-0.8687755102040816,0.023361656117948285,0.3938775510204082
-0.8687755102040816,0.024479383048001215,0.41224489795918373
-0.8687755102040816,0.02559915912457809,0.43061224489795924
-0.8687755102040816,0.02672093715015617,0.44897959183673475
-0.8687755102040816,0.02784467159589355,0.46734693877551026
-0.8687755102040816,0.028970318522581865,0.48571428571428577
-0.8687755102040816,0.03009783550626992,0.5040816326530613
-0.8687755102040816,0.03122718156822901,0.5224489795918368
-0.8687755102040816,0.03235831710895737,0.5408163265306123
-0.8687755102040816,0.03349120384594542,0.5591836734693878
-0.8687755102040816,0.03462580475494632,0.5775510204081633
-0.8687755102040816,0.03576208401451555,0.5959183673469388
-0.8687755102040816,0.036900006953602696,0.6142857142857143
-0.8687755102040816,0.03803954000199438,0.6326530612244898
-0.8687755102040816,0.039180650643423236,0.6510204081632653
-0.8687755102040816,0.04032330737117164,0.6693877551020408
-0.8687755102040816,0.04146747964601129,0.6877551020408164
-0.8687755102040816,0.042613137856331945,0.7061224489795919
-0.8687755102040816,0.04376025328032333,0.7244897959183674
-0.8687755102040816,0.04490879805008346,0.7428571428571429
-0.8687755102040816,0.04605874511753611,0.7612244897959184
-0.8687755102040816,0.047210068222048825,0.7795918367346939
-0.8687755102040816,0.048362741859649346,0.7979591836734694
-0.8687755102040816,0.049516741253746735,0.8163265306122449
-0.8687755102040816,0.05067204232726866,0.8346938775510204
-0.8687755102040816,0.05182862167613356,0.8530612244897959
-0.8687755102040816,0.052986456543980286,0.8714285714285714
-0.8687755102040816,0.05414552479808497,0.889795918367347
-0.8687755102040816,0.055305804906397464,0.9081632653061225
-0.8687755102040816,0.05646727591563566,0.926530612244898
-0.8687755102040816,0.0576299174303789,0.9448979591836735
-0.8687755102040816,0.05879370959310665,0.963265306122449
-0.8687755102040816,0.05995863306513027,0.9816326530612246
-0.8687755102040816,0.061124669008371005,1.0
-0.8485714285714285,0.005592236336074422,0.1
-0.8485714285714285,0.006631460996266888,0.11836734693877551
-0.8485714285714285,0.007674163077468636,0.13673469387755102
-0.8485714285714285,0.0087202435769238,0.15510204081632656
-0.8485714285714285,0.009769607830812594,0.17346938775510207
-0.8485714285714285,0.010822165259531698,0.19183673469387758
-0.8485714285714285,0.01187782913160225,0.21020408163265308
-0.8485714285714285,0.012936516344582465,0.2285714285714286
-0.8485714285714285,0.013998147221525571,0.2469387755102041
-0.8485714285714285,0.015062645321668356,0.2653061224489796
-0.8485714285714285,0.01612993726416447,0.2836734693877551
-0.8485714285714285,0.017199952563790522,0.3020408163265306
-0.8485714285714285,0.018272623477655358,0.3204081632653062
-0.8485714285714285,0.019347884862033256,0.3387755102040817
-0.8485714285714285,0.020425674038523616,0.3571428571428572
-0.8485714285714285,0.021505930668811936,0.3755102040816327
-0.8485714285714285,0.022588596637372584,0.3938775510204082
-0.8485714285714285,0.02367361594151198,0.41224489795918373
-0.8485714285714285,0.024760934588203984,0.43061224489795924
-0.8485714285714285,0.02585050049721633,0.44897959183673475
-0.8485714285714285,0.02694226341007003,0.46734693877551026
-0.8485714285714285,0.02803617480441222,0.48571428571428577
-0.8485714285714285,0.02913218781341784,0.5040816326530613
-0.8485714285714285,0.030230257149867393,0.5224489795918368
-0.8485714285714285,0.03133033903457638,0.5408163265306123
-0.8485714285714285,0.03243239112887854,0.5591836734693878
-0.8485714285714285,0.03353637247088826,0.5775510204081633
-0.8485714285714285,0.034642243415289306,0.5959183673469388
-0.8485714285714285,0.035749965576416645,0.6142857142857143
-0.8485714285714285,0.03685950177441592,0.6326530612244898
-0.8485714285714285,0.037970815984281564,0.6510204081632653
-0.8485714285714285,0.03908387328758956,0.6693877551020408
-0.8485714285714285,0.04019863982675428,0.6877551020408164
-0.8485714285714285,0.0413150827616513,0.7061224489795919
-0.8485714285714285,0.042433170228460354,0.7244897959183674
-0.8485714285714285,0.04355287130059182,0.7428571428571429
-0.8485714285714285,0.04467415595157077,0.7612244897959184
-0.8485714285714285,0.045796995019761165,0.7795918367346939
-0.8485714285714285,0.04692136017482108,0.7979591836734694
-0.8485714285714285,0.04804722388578712,0.8163265306122449
-0.8485714285714285,0.04917455939069317,0.8346938775510204
-0.8485714285714285,0.050303340667635706,0.8530612244897959
-0.8485714285714285,0.051433542407202264,0.8714285714285714
-0.8485714285714285,0.052565139986187184,0.889795918367347
-0.8485714285714285,0.0536981094425218,0.9081632653061225
-0.8485714285714285,0.05483242745135234,0.926530612244898
-0.8485714285714285,0.05596807130220229,0.9448979591836735
-0.8485714285714285,0.05710501887716078,0.963265306122449
-0.8485714285714285,0.05824324863004098,0.9816326530612246
-0.8485714285714285,0.05938273956645764,1.0
-0.8283673469387756,0.005380619340324433,0.1
-0.8283673469387756,0.006382077856400869,0.11836734693877551
-0.8283673469387756,0.0073873360567339235,0.13673469387755102
-0.8283673469387756,0.008396287586936117,0.15510204081632656
-0.8283673469387756,0.009408830703919433,0.17346938775510207
-0.8283673469387756,0.010424868007297196,0.19183673469387758
-0.8283673469387756,0.011444306190308047,0.21020408163265308
-0.8283673469387756,0.012467055808570179,0.2285714285714286
-0.8283673469387756,0.013493031065143013,0.2469387755102041
-0.8283673469387756,0.01452214961052427,0.2653061224489796
-0.8283673469387756,0.015554332356343872,0.2836734693877551
-0.8283673469387756,0.016589503301635153,0.3020408163265306
-0.8283673469387756,0.017627589370669553,0.3204081632653062
-0.8283673469387756,0.018668520261435718,0.3387755102040817
-0.8283673469387756,0.01971222830392859,0.3571428571428572
-0.8283673469387756,0.020758648327489727,0.3755102040816327
-0.8283673469387756,0.02180771753650822,0.3938775510204082
-0.8283673469387756,0.022859375393852348,0.41224489795918373
-0.8283673469387756,0.023913563511457486,0.43061224489795924
-0.8283673469387756,0.024970225547545164,0.44897959183673475
-0.8283673469387756,0.026029307109992444,0.46734693877551026
-0.8283673469387756,0.027090755665411845,0.48571428571428577
-0.8283673469387756,0.028154520453538084,0.5040816326530613
-0.8283673469387756,0.029220552406551137,0.5224489795918368
-0.8283673469387756,0.030288804072995085,0.5408163265306123
-0.8283673469387756,0.03135922954597959,0.5591836734693878
-0.8283673469387756,0.032431784395375376,0.5775510204081633
-0.8283673469387756,0.03350642560373798,0.5959183673469388
-0.8283673469387756,0.03458311150571429,0.6142857142857143
-0.8283673469387756,0.03566180173070518,0.6326530612244898
-0.8283673469387756,0.03674245714857485,0.6510204081632653
-0.8283673469387756,0.0378250398182131,0.6693877551020408
-0.8283673469387756,0.038909512938770735,0.6877551020408164
-0.8283673469387756,0.039995840803401815,0.7061224489795919
-0.8283673469387756,0.04108398875535863,0.7244897959183674
-0.8283673469387756,0.0421739231462957,0.7428571428571429
-0.8283673469387756,0.04326561129664967,0.7612244897959184
-0.8283673469387756,0.044359021457971576,0.7795918367346939
-0.8283673469387756,0.045454122777095714,0.7979591836734694
-0.8283673469387756,0.0465508852620383,0.8163265306122449
-0.8283673469387756,0.047649279749525195,0.8346938775510204
-0.8283673469387756,0.04874927787405613,0.8530612244897959
-0.8283673469387756,0.04985085203841756,0.8714285714285714
-0.8283673469387756,0.050953975385563476,0.889795918367347
-0.8283673469387756,0.0520586217717874,0.9081632653061225
-0.8283673469387756,0.053164765741115075,0.926530612244898
-0.8283673469387756,0.054272382500850785,0.9448979591836735
-0.8283673469387756,0.055381447898215294,0.963265306122449
-0.8283673469387756,0.05649193839801668,0.9816326530612246
-0.8283673469387756,0.057603831061299356,1.0
-0.8081632653061225,0.005168390209050003,0.1
-0.8081632653061225,0.006131847787332809,0.11836734693877551
-0.8081632653061225,0.007099392825505814,0.13673469387755102
-0.8081632653061225,0.008070912876556483,0.15510204081632656
-0.8081632653061225,0.009046300316222434,0.17346938775510207
-0.8081632653061225,0.010025452064285149,0.19183673469387758
-0.8081632653061225,0.011008269325995922,0.21020408163265308
-0.8081632653061225,0.01199465735189776,0.2285714285714286
-0.8081632653061225,0.012984525214480269,0.2469387755102041
-0.8081632653061225,0.013977785600258516,0.2653061224489796
-0.8081632653061225,0.014974354616003013,0.2836734693877551
-0.8081632653061225,0.015974151607970166,0.3020408163265306
-0.8081632653061225,0.01697709899309047,0.3204081632653062
-0.8081632653061225,0.017983122101169015,0.3387755102040817
-0.8081632653061225,0.01899214902723924,0.3571428571428572
-0.8081632653061225,0.020004110493288697,0.3755102040816327
-0.8081632653061225,0.021018939718645324,0.3938775510204082
-0.8081632653061225,0.02203657229837511,0.41224489795918373
-0.8081632653061225,0.023056946089098907,0.43061224489795924
-0.8081632653061225,0.024080001101686375,0.44897959183673475
-0.8081632653061225,0.025105679400331652,0.46734693877551026
-0.8081632653061225,0.026133925007555955,0.48571428571428577
-0.8081632653061225,0.027164683814720893,0.5040816326530613
-0.8081632653061225,0.028197903497669114,0.5224489795918368
-0.8081632653061225,0.02923353343714093,0.5408163265306123
-0.8081632653061225,0.030271524643642782,0.5591836734693878
-0.8081632653061225,0.031311829686469124,0.5775510204081633
-0.8081632653061225,0.032354402626602954,0.5959183673469388
-0.8081632653061225,0.03339919895324059,0.6142857142857143
-0.8081632653061225,0.03444617552370641,0.6326530612244898
-0.8081632653061225,0.03549529050654026,0.6510204081632653
-0.8081632653061225,0.036546503327557135,0.6693877551020408
-0.8081632653061225,0.037599774618692405,0.6877551020408164
-0.8081632653061225,0.03865506616946062,0.7061224489795919
-0.8081632653061225,0.039712340880867614,0.7244897959183674
-0.8081632653061225,0.04077156272162701,0.7428571428571429
-0.8081632653061225,0.041832696686543276,0.7612244897959184
-0.8081632653061225,0.04289570875693224,0.7795918367346939
-0.8081632653061225,0.04396056586295995,0.7979591836734694
-0.8081632653061225,0.04502723584778786,0.8163265306122449
-0.8081632653061225,0.0460956874334205,0.8346938775510204
-0.8081632653061225,0.04716589018815891,0.8530612244897959
-0.8081632653061225,0.0482378144955686,0.8714285714285714
-0.8081632653061225,0.04931143152487823,0.889795918367347
-0.8081632653061225,0.05038671320272897,0.9081632653061225
-0.8081632653061225,0.0514636321862014,0.926530612244898
-0.8081632653061225,0.05254216183704971,0.9448979591836735
-0.8081632653061225,0.05362227619707926,0.963265306122449
-0.8081632653061225,0.05470394996460558,0.9816326530612246
-0.8081632653061225,0.05578715847193857,1.0
-0.7879591836734694,0.004955547171552587,0.1
-0.7879591836734694,0.005880767912809421,0.11836734693877551
-0.7879591836734694,0.006810329039961119,0.13673469387755102
-0.7879591836734694,0.007744113232695442,0.15510204081632656
-0.7879591836734694,0.008682008147437945,0.17346938775510207
-0.7879591836734694,0.009623906132026756,0.19183673469387758
-0.7879591836734694,0.010569703960870041,0.21020408163265308
-0.7879591836734694,0.011519302588828521,0.2285714285714286
-0.7879591836734694,0.012472606922240167,0.2469387755102041
-0.7879591836734694,0.013429525605659562,0.2653061224489796
-0.7879591836734694,0.014389970823021674,0.2836734693877551
-0.7879591836734694,0.015353858112062902,0.3020408163265306
-0.7879591836734694,0.016321106190941966,0.3204081632653062
