feature,target
-6.416416416416416,-10353.920971624879
-6.396396396396396,-10190.2165641826
-6.376376376376376,-10028.579207835273
-6.356356356356356,-9868.98936272692
-6.336336336336336,-9711.427611918914
-6.316316316316316,-9555.874661004069
-6.296296296296296,-9402.311337720703
-6.276276276276276,-9250.718591566716
-6.256256256256256,-9101.077493413664
-6.236236236236236,-8953.369235120837
-6.216216216216216,-8807.57512914932
-6.196196196196196,-8663.676608176082
-6.176176176176176,-8521.655224708042
-6.156156156156156,-8381.492650696155
-6.136136136136136,-8243.170677149465
-6.116116116116116,-8106.671213749198
-6.096096096096096,-7971.976288462826
-6.076076076076076,-7839.068047158149
-6.056056056056056,-7707.928753217364
-6.036036036036036,-7578.540787151137
-6.016016016016016,-7450.8866462126825
-5.995995995995996,-7324.948944011837
-5.975975975975976,-7200.710410129131
-5.955955955955956,-7078.153889729861
-5.935935935935936,-6957.262343178173
-5.915915915915916,-6838.018845651127
-5.895895895895896,-6720.4065867527725
-5.875875875875876,-6604.408870128232
-5.8558558558558556,-6490.00911307776
-5.8358358358358355,-6377.190846170831
-5.8158158158158155,-6265.937712860208
-5.7957957957957955,-6156.233469096015
-5.7757757757757755,-6048.061982939813
-5.7557557557557555,-5941.407234178677
-5.7357357357357355,-5836.253313939265
-5.7157157157157155,-5732.5844243018955
-5.6956956956956954,-5630.384877914623
-5.675675675675675,-5529.639097607307
-5.655655655655655,-5430.331616005692
-5.635635635635635,-5332.44707514548
-5.615615615615615,-5235.970226086401
-5.595595595595595,-5140.885928526293
-5.575575575575575,-5047.179150415171
-5.555555555555555,-4954.834967569306
-5.535535535535535,-4863.838563285296
-5.515515515515515,-4774.17522795414
-5.495495495495495,-4685.830358675316
-5.475475475475475,-4598.78945887085
-5.455455455455455,-4513.038137899393
-5.435435435435435,-4428.562110670298
-5.415415415415415,-4345.347197257689
-5.395395395395395,-4263.379322514535
-5.375375375375375,-4182.644515686731
-5.355355355355355,-4103.128910027168
-5.335335335335335,-4024.818742409803
-5.315315315315315,-3947.7003529437416
-5.295295295295295,-3871.760184587304
-5.275275275275275,-3796.984782762109
-5.255255255255255,-3723.3607949671355
-5.235235235235235,-3650.87497039281
-5.215215215215215,-3579.5141595350706
-5.195195195195195,-3509.2653138094465
-5.175175175175175,-3440.115485165131
-5.155155155155155,-3372.0518256990545
-5.135135135135135,-3305.061587269962
-5.115115115115115,-3239.132121112483
-5.095095095095095,-3174.2508774512094
-5.075075075075075,-3110.4054051147664
-5.055055055055055,-3047.5833511498918
-5.035035035035035,-2985.772460435503
-5.015015015015015,-2924.9605752967777
-4.994994994994995,-2865.1356351192253
-4.974974974974975,-2806.285675962761
-4.954954954954955,-2748.3988301757813
-4.934934934934935,-2691.463326009236
-4.914914914914915,-2635.4674872307046
-4.894894894894895,-2580.39973273847
-4.874874874874875,-2526.248576175592
-4.854854854854855,-2473.002625543983
-4.834834834834835,-2420.6505828184804
-4.814814814814815,-2369.181243560921
-4.794794794794795,-2318.583496534217
-4.774774774774775,-2268.8463233164293
-4.754754754754755,-2219.9587979148405
-4.734734734734735,-2171.9100863800313
-4.714714714714715,-2124.6894464199518
-4.694694694694695,-2078.286227014
-4.674674674674675,-2032.6898680270913
-4.654654654654655,-1987.889899823737
-4.634634634634635,-1943.8759428821147
-4.614614614614615,-1900.6377074081454
-4.594594594594595,-1858.164992949566
-4.574574574574575,-1816.4476880100053
-4.554554554554555,-1775.4757696630556
-4.534534534534535,-1735.2393031663496
-4.514514514514515,-1695.7284415756328
-4.494494494494495,-1656.9334253588388
-4.474474474474475,-1618.8445820101626
-4.454454454454455,-1581.4523256641362
-4.434434434434435,-1544.7471567097018
-4.414414414414415,-1508.7196614042848
-4.394394394394395,-1473.360511487871
-4.374374374374375,-1438.660463797079
-4.354354354354355,-1404.610359879234
-4.334334334334335,-1371.2011256064434
-4.314314314314315,-1338.42377078967
-4.2942942942942945,-1306.2693887928067
-4.2742742742742745,-1274.7291561467503
-4.2542542542542545,-1243.794332163476
-4.2342342342342345,-1213.4562585501121
-4.2142142142142145,-1183.7063590230139
-4.1941941941941945,-1154.5361389218363
-4.1741741741741745,-1125.9371848236117
-4.1541541541541545,-1097.9011641568204
-4.134134134134134,-1070.4198248154669
-4.114114114114114,-1043.484994773154
-4.094094094094094,-1017.0885816971565
-4.074074074074074,-991.2225725624958
-4.054054054054054,-965.8790332660138
-4.034034034034034,-941.0501082404469
-4.014014014014014,-916.7280200685018
-3.9939939939939944,-892.905069096927
-3.9739739739739743,-869.5736330505903
-3.9539539539539543,-846.7261666465495
-3.9339339339339343,-824.35520120813
-3.9139139139139143,-802.4533442789965
-3.8938938938938943,-781.0132792372285
-3.8738738738738743,-760.0277649093944
-3.8538538538538543,-739.4896351846252
-3.8338338338338342,-719.3917986286891
-3.8138138138138142,-699.727238098066
-3.7937937937937942,-680.4890103540212
-3.773773773773774,-661.6702456766797
-3.753753753753754,-643.2641474791005
-3.733733733733734,-625.2639919213519
-3.713713713713714,-607.6631275245833
-3.693693693693694,-590.4549747851019
-3.673673673673674,-573.633025788445
-3.653653653653654,-557.1908438234561
-3.633633633633634,-541.1220629963574
-3.613613613613614,-525.4203878448251
-3.593593593593594,-510.07959295206285
-3.573573573573573,-495.09352256087635
-3.553553553553553,-480.4560901877493
-3.533533533533533,-466.161278236914
-3.513513513513513,-452.2031376144281
-3.493493493493493,-438.57578734224853
-3.473473473473473,-425.27341417230525
-3.453453453453453,-412.29027220057577
-3.433433433433433,-399.62068248115935
-3.413413413413413,-387.259032640351
-3.393393393393393,-375.19977649071603
-3.373373373373373,-363.4374336451641
-3.353353353353353,-351.9665891310234
-3.333333333333333,-340.78189300411503
-3.313313313313313,-329.8780599628272
-3.293293293293293,-319.2498689621892
-3.273273273273273,-308.89216282794604
-3.253253253253253,-298.79984787063233
-3.233233233233233,-288.9678934996468
-3.213213213213213,-279.39133183732605
-3.193193193193193,-270.0652573330193
-3.173173173173173,-260.9848263771627
-3.153153153153153,-252.14525691535272
-3.133133133133133,-243.54182806242133
-3.113113113113113,-235.16987971650957
-3.093093093093093,-227.02481217314224
-3.073073073073073,-219.10208573930166
-3.053053053053053,-211.3972203475024
-3.033033033033033,-203.90579516986523
-3.013013013013013,-196.62344823219115
-2.992992992992993,-189.54587602803605
-2.972972972972973,-182.6688331327847
-2.952952952952953,-175.98813181772488
-2.932932932932933,-169.49964166412195
-2.9129129129129128,-163.1992891772926
-2.8928928928928928,-157.08305740067956
-2.8728728728728727,-151.14698552992544
-2.8528528528528527,-145.3871685269472
-2.8328328328328327,-139.7997567340102
-2.8128128128128127,-134.38095548780268
-2.7927927927927927,-129.12702473350973
-2.7727727727727727,-124.03427863888753
-2.7527527527527527,-119.09908520833783
-2.7327327327327327,-114.31786589698183
-2.7127127127127126,-109.68709522473476
-2.6926926926926926,-105.20330039037977
-2.6726726726726726,-100.86306088564241
-2.6526526526526526,-96.66300810926472
-2.6326326326326326,-92.59982498107955
-2.6126126126126126,-88.67024555608465
-2.5925925925925926,-84.87105463851707
-2.5725725725725725,-81.1990873959272
-2.5525525525525525,-77.6512289732532
-2.5325325325325325,-74.22441410689503
-2.5125125125125125,-70.91562673878882
-2.4924924924924925,-67.72189963048103
-2.4724724724724725,-64.64031397720271
-2.4524524524524525,-61.667999021943665
-2.4324324324324325,-58.802131669526744
-2.4124124124124124,-56.039936100682034
-2.3923923923923924,-53.37868338612113
-2.3723723723723724,-50.81569110061131
-2.3523523523523524,-48.34832293704977
-2.3323323323323324,-45.97398832053788
-2.3123123123123124,-43.69014202245538
-2.2922922922922924,-41.49428377453464
-2.2722722722722724,-39.38395788293482
-2.2522522522522523,-37.356752842316205
-2.2322322322322323,-35.41030094991431
-2.2122122122122123,-33.5422779196142
-2.1921921921921923,-31.750402496024666
-2.1721721721721723,-30.032436068552485
-2.1521521521521523,-28.38618228547661
-2.1321321321321323,-26.809486668022412
-2.1121121121121122,-25.300236224435945
-2.0920920920920922,-23.856359064058083
-2.0720720720720722,-22.475824011398846
-2.052052052052052,-21.156640220211557
-2.032032032032032,-19.896856787567103
-2.012012012012012,-18.694562367928153
-1.9919919919919913,-17.547884787223325
-1.9719719719719713,-16.454990656921623
-1.9519519519519513,-15.414084988106358
-1.9319319319319312,-14.423410805549597
-1.9119119119119112,-13.481248761786288
-1.8918918918918912,-12.58591675118854
-1.8718718718718712,-11.735769524039831
-1.8518518518518512,-10.929198300609212
-1.8318318318318312,-10.164630385225573
-1.8118118118118112,-9.440528780351837
-1.7917917917917912,-8.755391800659208
-1.7717717717717711,-8.107752687101382
-1.7517517517517511,-7.4961792209887825
-1.7317317317317311,-6.919273338062791
-1.711711711711711,-6.3756707425699535
-1.691691691691691,-5.864040521336234
-1.671671671671671,-5.383084757841221
-1.651651651651651,-4.931538146292365
-1.631631631631631,-4.508167605699198
-1.611611611611611,-4.111771893947562
-1.591591591591591,-3.741181221873841
-1.571571571571571,-3.395256867339178
-1.551551551551551,-3.072890789303713
-1.531531531531531,-2.7730052419007984
-1.511511511511511,-2.4945523885112273
-1.491491491491491,-2.236513915837471
-1.471471471471471,-1.9979006479778931
-1.451451451451451,-1.7777521605009792
-1.431431431431431,-1.5751363945195678
-1.411411411411411,-1.3891492707650714
-1.391391391391391,-1.218914303661708
-1.3713713713713709,-1.0635822154007206
-1.3513513513513509,-0.9223305500146148
-1.3313313313313309,-0.7943632874513709
-1.3113113113113108,-0.6789104576486849
-1.2912912912912908,-0.5752277546081848
-1.2712712712712708,-0.4825961504696603
-1.2512512512512508,-0.400321509585293
-1.2312312312312308,-0.32773420259387587
-1.2112112112112108,-0.2641887204950457
-1.1911911911911908,-0.20906328872350688
-1.1711711711711708,-0.16175948122325945
-1.1511511511511507,-0.12170183452182304
-1.1311311311311307,-0.08833746180446655
-1.1111111111111107,-0.06113566698843287
-1.0910910910910907,-0.039587558797165245
-1.0710710710710707,-0.023205664834534456
-1.0510510510510507,-0.011523545659066325
-1.0310310310310307,-0.004095408858165506
-1.0110110110110107,-0.0004957231223454706
-0.9909909909909906,-0.00031883231945073476
-0.9709709709709706,-0.003178569568888623
-0.9509509509509506,-0.008707871315851379
-0.9309309309309306,-0.016558391405545048
-0.9109109109109106,-0.026400115157414916
-0.8908908908908906,-0.03792097343937273
-0.8708708708708706,-0.05082645674202346
-0.8508508508508505,-0.06483922925289032
-0.8308308308308305,-0.07969874293064316
-0.8108108108108105,-0.09516085157932386
-0.7907907907907905,-0.11099742492257325
-0.7707707707707705,-0.1269959626778574
-0.7507507507507505,-0.14295920863069478
-0.7307307307307305,-0.15870476470888184
-0.7107107107107105,-0.17406470505672011
-0.6906906906906904,-0.18888519010924298
-0.6706706706706704,-0.20302608066644157
-0.6506506506506504,-0.21636055196749188
-0.6306306306306304,-0.22877470776498088
-0.6106106106106104,-0.24016719439913314
-0.5905905905905904,-0.25044881487203774
-0.5705705705705704,-0.25954214292187416
-0.5505505505505504,-0.2673811370971395
-0.5305305305305303,-0.2739107548308744
-0.5105105105105103,-0.27908656651488983
-0.4904904904904903,-0.28287436957399387
-0.4704704704704703,-0.28524980254021776
-0.4504504504504503,-0.2861979591270428
-0.4304304304304303,-0.28571300230362684
-0.41041041041041026,-0.28379777836903053
-0.39039039039039025,-0.2804634310264442
-0.37037037037037024,-0.27572901545741424
-0.3503503503503502,-0.2696211123960696
-0.3303303303303302,-0.2621734422033485
-0.3103103103103102,-0.25342647894122455
-0.2902902902902902,-0.2434270644469339
-0.2702702702702702,-0.2322280224072012
-0.25025025025025016,-0.21988777243246646
-0.23023023023023015,-0.2064699441311115
-0.21021021021021014,-0.19204299118368642
-0.19019019019019012,-0.1766798054171363
-0.1701701701701701,-0.16045733087902747
-0.1501501501501501,-0.14345617791177434
-0.13013013013013008,-0.12576023722686572
-0.11011011011011007,-0.1074562939790914
-0.09009009009009006,-0.08863364184076875
-0.07007007007007005,-0.06938369707596918
-0.05005005005005003,-0.049799612614744734
-0.03003003003003002,-0.02997589212735456
-0.010010010010010006,-0.01000800409849148
0.010010010010010006,0.01000800409849148
0.03003003003003002,0.02997589212735456
0.05005005005005003,0.049799612614744734
0.07007007007007005,0.06938369707596918
0.09009009009009006,0.08863364184076875
0.11011011011011007,0.1074562939790914
0.13013013013013008,0.12576023722686572
0.1501501501501501,0.14345617791177434
0.1701701701701701,0.16045733087902747
0.19019019019019012,0.1766798054171363
0.21021021021021014,0.19204299118368642
0.23023023023023015,0.2064699441311115
0.25025025025025016,0.21988777243246646
0.2702702702702702,0.2322280224072012
0.2902902902902902,0.2434270644469339
0.3103103103103102,0.25342647894122455
0.3303303303303302,0.2621734422033485
0.3503503503503502,0.2696211123960696
0.37037037037037024,0.27572901545741424
0.39039039039039025,0.2804634310264442
0.41041041041041026,0.28379777836903053
0.4304304304304303,0.28571300230362684
0.4504504504504503,0.2861979591270428
0.4704704704704703,0.28524980254021776
0.4904904904904903,0.28287436957399387
0.5105105105105103,0.27908656651488983
0.5305305305305303,0.2739107548308744
0.5505505505505504,0.2673811370971395
0.5705705705705704,0.25954214292187416
0.5905905905905904,0.25044881487203774
0.6106106106106104,0.24016719439913314
0.6306306306306304,0.22877470776498088
0.6506506506506504,0.21636055196749188
0.6706706706706704,0.20302608066644157
0.6906906906906904,0.18888519010924298
0.7107107107107105,0.17406470505672011
0.7307307307307305,0.15870476470888184
0.7507507507507505,0.14295920863069478
0.7707707707707705,0.1269959626778574
0.7907907907907905,0.11099742492257325
0.8108108108108105,0.09516085157932386
0.8308308308308305,0.07969874293064316
0.8508508508508505,0.06483922925289032
0.8708708708708706,0.05082645674202346
0.8908908908908906,0.03792097343937273
0.9109109109109106,0.026400115157414916
0.9309309309309306,0.016558391405545048
0.9509509509509506,0.008707871315851379
0.9709709709709706,0.003178569568888623
0.9909909909909906,0.00031883231945073476
1.0110110110110107,0.0004957231223454706
1.0310310310310307,0.004095408858165506
1.0510510510510507,0.011523545659066325
1.0710710710710707,0.023205664834534456
1.0910910910910907,0.039587558797165245
1.1111111111111107,0.06113566698843287
1.1311311311311307,0.08833746180446655
1.1511511511511507,0.12170183452182304
1.1711711711711708,0.16175948122325945
1.1911911911911908,0.20906328872350688
1.2112112112112108,0.2641887204950457
1.2312312312312308,0.32773420259387587
1.2512512512512508,0.400321509585293
1.2712712712712708,0.4825961504696603
1.2912912912912908,0.5752277546081848
1.3113113113113108,0.6789104576486849
1.3313313313313309,0.7943632874513709
1.3513513513513509,0.9223305500146148
1.3713713713713709,1.0635822154007206
1.391391391391391,1.218914303661708
1.411411411411411,1.3891492707650714
1.431431431431431,1.5751363945195678
1.451451451451451,1.7777521605009792
1.471471471471471,1.9979006479778931
1.491491491491491,2.236513915837471
1.511511511511511,2.4945523885112273
1.531531531531531,2.7730052419007984
1.551551551551551,3.072890789303713
1.571571571571571,3.395256867339178
1.591591591591591,3.741181221873841
1.611611611611611,4.111771893947562
1.631631631631631,4.508167605699198
1.651651651651651,4.931538146292365
1.671671671671671,5.383084757841221
1.691691691691691,5.864040521336234
1.711711711711711,6.3756707425699535
1.7317317317317311,6.919273338062791
1.7517517517517511,7.4961792209887825
1.7717717717717711,8.107752687101382
1.7917917917917912,8.755391800659208
1.8118118118118112,9.440528780351837
1.8318318318318312,10.164630385225573
1.8518518518518512,10.929198300609212
1.8718718718718712,11.735769524039831
1.8918918918918912,12.58591675118854
1.9119119119119112,13.481248761786288
1.9319319319319312,14.423410805549597
1.9519519519519513,15.414084988106358
1.9719719719719713,16.454990656921623
1.9919919919919913,17.547884787223325
2.0120120120120113,18.694562367928096
2.0320320320320313,19.896856787567046
2.0520520520520513,21.1566402202115
2.0720720720720713,22.47582401139878
2.0920920920920913,23.85635906405802
2.1121121121121114,25.300236224435874
2.1321321321321314,26.809486668022352
2.1521521521521514,28.386182285476536
2.1721721721721714,30.032436068552414
2.1921921921921914,31.75040249602459
2.2122122122122114,33.54227791961412
2.2322322322322314,35.410300949914216
2.2522522522522515,37.35675284231611
2.2722722722722715,39.38395788293472
2.2922922922922915,41.49428377453454
2.3123123123123115,43.69014202245528
2.3323323323323315,45.97398832053777
2.3523523523523515,48.34832293704966
2.3723723723723715,50.81569110061119
2.3923923923923915,53.378683386121025
2.4124124124124116,56.03993610068191
2.4324324324324316,58.80213166952662
2.4524524524524516,61.66799902194353
2.4724724724724716,64.64031397720258
2.4924924924924916,67.7218996304809
2.5125125125125116,70.91562673878869
2.5325325325325316,74.22441410689487
2.5525525525525516,77.65122897325304
2.5725725725725717,81.19908739592704
2.5925925925925917,84.8710546385169
2.6126126126126117,88.67024555608448
2.6326326326326317,92.59982498107937
2.6526526526526517,96.66300810926455
2.6726726726726717,100.86306088564223
2.6926926926926917,105.20330039037957
2.7127127127127117,109.68709522473455
2.7327327327327318,114.31786589698163
2.7527527527527518,119.0990852083376
2.772772772772772,124.03427863888732
2.792792792792792,129.12702473350947
2.812812812812812,134.38095548780245
2.8328328328328336,139.79975673401046
2.8528528528528536,145.38716852694742
2.8728728728728736,151.14698552992567
2.8928928928928936,157.0830574006798
2.9129129129129137,163.19928917729285
2.9329329329329337,169.49964166412224
2.9529529529529537,175.9881318177252
2.9729729729729737,182.66883313278498
2.9929929929929937,189.54587602803633
3.0130130130130137,196.62344823219146
3.0330330330330337,203.90579516986557
3.0530530530530537,211.39722034750278
3.0730730730730738,219.102085739302
3.0930930930930938,227.0248121731426
3.113113113113114,235.16987971650997
3.133133133133134,243.54182806242167
3.153153153153154,252.14525691535314
3.173173173173174,260.98482637716313
3.193193193193194,270.06525733301976
3.213213213213214,279.3913318373264
3.233233233233234,288.9678934996472
3.253253253253254,298.7998478706328
3.273273273273274,308.8921628279465
3.293293293293294,319.2498689621897
3.313313313313314,329.87805996282765
3.333333333333334,340.7818930041155
3.353353353353354,351.96658913102385
3.373373373373374,363.43743364516456
3.393393393393394,375.1997764907166
3.413413413413414,387.25903264035156
3.433433433433434,399.62068248115986
3.453453453453454,412.2902722005764
3.473473473473474,425.2734141723058
3.493493493493494,438.57578734224904
3.513513513513514,452.2031376144287
3.533533533533534,466.1612782369146
3.553553553553554,480.45609018774985
3.573573573573574,495.0935225608769
3.593593593593594,510.07959295206285
3.613613613613614,525.4203878448251
3.633633633633634,541.1220629963574
3.653653653653654,557.1908438234561
3.673673673673674,573.633025788445
3.693693693693694,590.4549747851019
3.713713713713714,607.6631275245833
3.733733733733734,625.2639919213519
3.753753753753754,643.2641474791005
3.773773773773774,661.6702456766797
3.7937937937937942,680.4890103540212
3.8138138138138142,699.727238098066
3.8338338338338342,719.3917986286891
3.8538538538538543,739.4896351846252
3.8738738738738743,760.0277649093944
3.8938938938938943,781.0132792372285
3.9139139139139143,802.4533442789965
3.9339339339339343,824.35520120813
3.9539539539539543,846.7261666465495
3.9739739739739743,869.5736330505903
3.9939939939939944,892.905069096927
4.014014014014014,916.7280200685018
4.034034034034034,941.0501082404469
4.054054054054054,965.8790332660138
4.074074074074074,991.2225725624958
4.094094094094094,1017.0885816971565
4.114114114114114,1043.484994773154
4.134134134134134,1070.4198248154669
4.1541541541541545,1097.9011641568204
4.1741741741741745,1125.9371848236117
4.1941941941941945,1154.5361389218363
4.2142142142142145,1183.7063590230139
4.2342342342342345,1213.4562585501121
4.2542542542542545,1243.794332163476
4.2742742742742745,1274.7291561467503
4.2942942942942945,1306.2693887928067
4.314314314314315,1338.42377078967
4.334334334334335,1371.2011256064434
4.354354354354355,1404.610359879234
4.374374374374375,1438.660463797079
4.394394394394395,1473.360511487871
4.414414414414415,1508.7196614042848
4.434434434434435,1544.7471567097018
4.454454454454455,1581.4523256641362
4.474474474474475,1618.8445820101626
4.494494494494495,1656.9334253588388
4.514514514514515,1695.7284415756328
4.534534534534535,1735.2393031663496
4.554554554554555,1775.4757696630556
4.574574574574575,1816.4476880100053
4.594594594594595,1858.164992949566
4.614614614614615,1900.6377074081454
4.634634634634635,1943.8759428821147
4.654654654654655,1987.889899823737
4.674674674674675,2032.6898680270913
4.694694694694695,2078.286227014
4.714714714714715,2124.6894464199518
4.734734734734735,2171.9100863800313
4.754754754754755,2219.9587979148405
4.774774774774775,2268.8463233164293
4.794794794794795,2318.583496534217
4.814814814814815,2369.181243560921
4.834834834834835,2420.6505828184804
4.854854854854855,2473.002625543983
4.874874874874875,2526.248576175592
4.894894894894895,2580.39973273847
4.914914914914915,2635.4674872307046
4.934934934934935,2691.463326009236
4.954954954954955,2748.3988301757813
4.974974974974975,2806.285675962761
4.994994994994995,2865.1356351192253
5.015015015015015,2924.9605752967777
5.035035035035035,2985.772460435503
5.055055055055055,3047.5833511498918
5.075075075075075,3110.4054051147664
5.095095095095095,3174.2508774512094
5.115115115115115,3239.132121112483
5.135135135135135,3305.061587269962
5.155155155155155,3372.0518256990545
5.175175175175175,3440.115485165131
5.195195195195195,3509.2653138094465
5.215215215215215,3579.5141595350706
5.235235235235235,3650.87497039281
5.255255255255255,3723.3607949671355
5.275275275275275,3796.984782762109
5.295295295295295,3871.760184587304
5.315315315315315,3947.7003529437416
5.335335335335335,4024.818742409803
5.355355355355355,4103.128910027168
5.375375375375375,4182.644515686731
5.395395395395395,4263.379322514535
5.415415415415415,4345.347197257689
5.435435435435435,4428.562110670298
5.455455455455455,4513.038137899393
5.475475475475475,4598.78945887085
5.495495495495495,4685.830358675316
5.515515515515515,4774.17522795414
5.535535535535535,4863.838563285296
5.555555555555555,4954.834967569306
