feature,target
-8.71871871871872,2642506.691649567
-8.6986986986987,2604951.1594462795
-8.67867867867868,2562461.533120622
-8.65865865865866,2515274.301832141
-8.63863863863864,2463643.3954093964
-8.618618618618619,2407838.891939621
-8.598598598598599,2348145.5398013373
-8.578578578578579,2284861.1180031626
-8.558558558558559,2218294.6594748637
-8.538538538538539,2148764.5624249927
-8.518518518518519,2076596.6150439098
-8.498498498498499,2002121.9587055424
-8.478478478478479,1925675.014421787
-8.458458458458459,1847591.3966484775
-8.438438438438439,1768205.8376512548
-8.418418418418419,1687850.1445352822
-8.398398398398399,1606851.2097472348
-8.378378378378379,1525529.094395266
-8.358358358358359,1444195.2021269053
-8.338338338338339,1363150.5595809023
-8.318318318318319,1282684.2176114249
-8.298298298298299,1203071.7855963008
-8.278278278278279,1124574.1092090772
-8.258258258258259,1047436.1000807437
-8.238238238238239,971885.7238233659
-8.218218218218219,898133.150955713
-8.198198198198199,826370.0733800862
-8.178178178178179,756769.1872283575
-8.158158158158159,689483.8411405307
-8.138138138138139,624647.8473760705
-8.118118118118119,562375.4516001985
-8.098098098098099,502761.4557459015
-8.078078078078079,445881.4870372749
-8.058058058058059,391792.40507891047
-8.038038038038039,340532.8378753774
-8.018018018018019,292123.8367486552
-7.997997997997998,246569.63937212504
-7.977977977977978,203858.52953818536
-7.957957957957958,163963.78182177324
-7.937937937937938,126844.67899184441
-7.917917917917918,92447.58985308361
-7.897897897897898,60707.0951659166
-7.877877877877878,31547.14938776984
-7.857857857857858,4882.266195155888
-7.837837837837838,-19381.28392378677
-7.817817817817818,-41344.27528230552
-7.797797797797798,-61113.33856069127
-7.777777777777778,-78799.79245848984
-7.757757757757758,-94518.50488037168
-7.737737737737738,-108386.79235323897
-7.717717717717718,-120523.36557091736
-7.697697697697698,-131047.32812083805
-7.677677677677678,-140077.2345753447
-7.657657657657658,-147730.2132392908
-7.637637637637638,-154121.15794572735
-7.617617617617618,-159361.99239258032
-7.597597597597598,-163561.0096246324
-7.5775775775775776,-166822.28839561416
-7.5575575575575575,-169245.18730287926
-7.5375375375375375,-170923.9167793916
-7.5175175175175175,-171947.18826123452
-7.4974974974974975,-172397.93912944075
-7.4774774774774775,-172353.13135769652
-7.4574574574574575,-171883.6211866471
-7.4374374374374375,-171054.09659455655
-7.4174174174174174,-169923.07884556387
-7.397397397397397,-168542.9839725551
-7.377377377377377,-166960.2396927747
-7.357357357357357,-165215.4529610203
-7.337337337337337,-163343.62313719414
-7.317317317317317,-161374.39558102423
-7.297297297297297,-159332.35038521682
-7.277277277277277,-157237.32091686962
-7.257257257257257,-155104.73685287
-7.237237237237237,-152945.98646495695
-7.217217217217217,-150768.79303048333
-7.197197197197197,-148577.60041167476
-7.177177177177177,-146373.9630550582
-7.157157157157157,-144156.93590923146
-7.137137137137137,-141923.46003860226
-7.117117117117117,-139668.7400183837
-7.097097097097097,-137386.60952718754
-7.077077077077077,-135069.88190321365
-7.057057057057057,-132710.68279356143
-7.037037037037037,-130300.76239895565
-7.017017017017017,-127831.785193724
-6.996996996996997,-125295.59537889107
-6.976976976976977,-122684.45670072421
-6.956956956956957,-119991.26563417868
-6.936936936936937,-117209.73728693728
-6.916916916916917,-114334.5637219292
-6.896896896896897,-111361.5447214627
-6.876876876876877,-108287.69132189402
-6.856856856856857,-105111.30273188655
-6.836836836836837,-101832.01750796995
-6.816816816816817,-98450.84009679852
-6.796796796796797,-94970.14406312088
-6.776776776776776,-91393.65350521306
-6.756756756756756,-87726.40431495509
-6.736736736736736,-83974.6870677112
-6.716716716716716,-80145.97342789236
-6.696696696696696,-76248.82802998325
-6.676676676676676,-72292.80784264395
-6.656656656656656,-68288.35104621078
-6.636636636636636,-64246.65745271183
-6.616616616616616,-60179.56247375917
-6.596596596596596,-56099.40659693581
-6.576576576576576,-52018.90226724834
-6.556556556556556,-47950.99998867635
-6.536536536536536,-43908.755363714445
-6.516516516516516,-39905.1986780311
-6.496496496496496,-35953.20851496504
-6.476476476476476,-32065.390752556577
-6.456456456456456,-28253.964156179183
-6.436436436436436,-24530.65363457226
-6.416416416416416,-20906.592078111342
-6.396396396396396,-17392.231547346142
-6.376376376376376,-13997.264428969886
-6.356356356356356,-10730.555027131883
-6.336336336336336,-7600.081911936388
-6.316316316316316,-4612.8912055271585
-6.296296296296296,-1775.0608506505287
-6.276276276276276,908.3242218088468
-6.256256256256256,3433.1862300874627
-6.236236236236236,5796.458298611899
-6.216216216216216,7996.078251390733
-6.196196196196196,10030.972949413486
-6.176176176176176,11901.0337601472
-6.156156156156156,13607.083816572758
-6.136136136136136,15150.83778134681
-6.116116116116116,16534.854878591366
-6.096096096096096,17762.48599160809
-6.076076076076076,18837.815649710756
-6.056056056056056,19765.59974169979
-6.036036036036036,20551.199797696776
-6.016016016016016,21200.51467563443
-5.995995995995996,21719.910474254237
-5.975975975975976,22116.1494716645
-5.955955955955956,22396.318858073515
-5.935935935935936,22567.75999400214
-5.915915915915916,22637.99888189219
-5.895895895895896,22614.67849038438
-5.875875875875876,22505.49351747354
-5.8558558558558556,22318.128122096383
-5.8358358358358355,22060.19709429585
-5.8158158158158155,21739.19087275
-5.7957957957957955,21362.42475594125
-5.7757757757757755,20936.99259033201
-5.7557557557557555,20469.72515632487
-5.7357357357357355,19967.153411196152
-5.7157157157157155,19435.476688227904
-5.6956956956956954,18880.535893499047
-5.675675675675675,18307.791686749664
-5.655655655655655,17722.307580860466
-5.635635635635635,17128.7378461907
-5.615615615615615,16531.3200616266
-5.595595595595595,15933.87211398239
-5.575575575575575,15339.79341157787
-5.555555555555555,14752.070046541128
-5.535535535535535,14173.283613743557
-5.515515515515515,13605.623372301865
-5.495495495495495,13050.901418258723
-5.475475475475475,12510.570524310915
-5.455455455455455,11985.744294173763
-5.435435435435435,11477.219275193816
-5.415415415415415,10985.498672949336
-5.395395395395395,10510.817315576453
-5.375375375375375,10053.167523165224
-5.355355355355355,9612.325548495352
-5.335335335335335,9187.878269316903
-5.315315315315315,8779.249829001921
-5.295295295295295,8385.727941361652
-5.275275275275275,8006.489596397335
-5.255255255255255,7640.625926383693
-5.235235235235235,7287.166015628044
-5.215215215215215,6945.099462163932
-5.195195195195195,6613.397525194591
-5.175175175175175,6291.032717978336
-5.155155155155155,5976.996731739964
-5.135135135135135,5670.316601810941
-5.115115115115115,5370.06905227873
-5.095095095095095,5075.392979714127
-5.075075075075075,4785.500059821664
-5.055055055055055,4499.683482921222
-5.035035035035035,4217.3248448448585
-5.015015015015015,3937.899238971636
-4.994994994994995,3660.97861260168
-4.974974974974975,3386.233466591038
-4.954954954954955,3113.43299105858
-4.934934934934935,2842.4437419875153
-4.914914914914915,2573.226973653229
-4.894894894894895,2305.8347500146915
-4.874874874874875,2040.4049645292139
-4.854854854854855,1777.1554023296555
-4.834834834834835,1516.3769813982876
-4.814814814814815,1258.4263103573505
-4.794794794794795,1003.7176998631528
-4.774774774774775,752.7147624413133
-4.754754754754755,505.92173204961074
-4.734734734734735,263.8746298250749
-4.714714714714715,27.132396493888255
-4.694694694694695,-203.73189506786744
-4.674674674674675,-428.13964149838085
-4.654654654654655,-645.5150278110756
-4.634634634634635,-855.2929756117796
-4.614614614614615,-1056.9266424711216
-4.594594594594595,-1249.8944042066498
-4.574574574574575,-1433.70626196868
-4.554554554554555,-1607.9096262213743
-4.534534534534535,-1772.0944398466302
-4.514514514514515,-1925.8976125615616
-4.494494494494495,-2069.0067485275144
-4.474474474474475,-2201.163158346013
-4.454454454454455,-2322.1641555006777
-4.434434434434435,-2431.864645640087
-4.414414414414415,-2530.1780248413043
-4.394394394394395,-2617.0764100942806
-4.374374374374375,-2692.5902316611027
-4.354354354354355,-2756.807222658844
-4.334334334334335,-2809.870846168563
-4.314314314314315,-2851.9782043734617
-4.2942942942942945,-2883.377477673374
-4.2742742742742745,-2904.364944416435
-4.2542542542542545,-2915.281633846079
-4.2342342342342345,-2916.509666103994
-4.2142142142142145,-2908.468333685839
-4.1941941941941945,-2891.609978651186
-4.1741741741741745,-2866.41571918205
-4.1541541541541545,-2833.3910778104555
-4.134134134134134,-2793.0615618429824
-4.114114114114114,-2745.9682442506682
-4.094094094094094,-2692.663390619931
-4.074074074074074,-2633.7061747291905
-4.054054054054054,-2569.6585219831513
-4.034034034034034,-2501.081116357838
-4.014014014014014,-2428.5296027404775
-3.9939939939939944,-2352.5510126432846
-3.9739739739739743,-2273.6804372819506
-3.9539539539539543,-2192.437967988547
-3.9339339339339343,-2109.3259199223976
-3.9139139139139143,-2024.82635109603
-3.8938938938938943,-1939.3988848877013
-3.8738738738738743,-1853.4788405051252
-3.8538538538538543,-1767.4756723303456
-3.8338338338338342,-1681.7717157431807
-3.8138138138138142,-1596.721233915732
-3.7937937937937942,-1512.6497572145154
-3.773773773773774,-1429.8537042571616
-3.753753753753754,-1348.6002713602682
-3.733733733733734,-1269.1275750930963
-3.713713713713714,-1191.64503092351
-3.693693693693694,-1116.3339495093264
-3.673673673673674,-1043.3483310481345
-3.653653653653654,-972.8158372463016
-3.633633633633634,-904.8389198951393
-3.613613613613614,-839.4960847379704
-3.593593593593594,-776.8432692628169
-3.573573573573573,-716.9153132460075
-3.553553553553553,-659.7275012849477
-3.533533533533533,-605.2771571746682
-3.513513513513513,-553.5452707828036
-3.493493493493493,-504.4981390401579
-3.473473473473473,-458.08900376791655
-3.453453453453453,-414.25967028586774
-3.433433433433433,-372.9420920671344
-3.413413413413413,-334.05990810233357
-3.393393393393393,-297.52992108878084
-3.373373373373373,-263.2635060480598
-3.353353353353353,-231.16794047853307
-3.333333333333333,-201.14764864985358
-3.313313313313313,-173.10535412711073
-3.293293293293293,-146.94313605711105
-3.273273273273273,-122.56338614410558
-3.253253253253253,-99.86966457420547
-3.233233233233233,-78.76745440551719
-3.213213213213213,-59.16481511503594
-3.193193193193193,-40.97293707553826
-3.173173173173173,-24.106599719698316
-3.153153153153153,-8.484537029595188
-3.133133133133133,5.970285235607544
-3.113113113113113,19.330475494542927
-3.093093093093093,31.664099843856288
-3.073073073073073,43.03463701617142
-3.053053053053053,53.500998363317024
-3.033033033033033,63.11760618960188
-3.013013013013013,71.93452361511578
-2.992992992992993,79.99762909696852
-2.972972972972973,87.34882877112834
-2.952952952952953,94.02629989250515
-2.932932932932933,100.06475883903848
-2.9129129129129128,105.49574739928683
-2.8928928928928928,110.34793137458298
-2.8728728728728727,114.64740588824861
-2.8528528528528527,118.41800219762752
-2.8328328328328327,121.68159124180359
-2.8128128128128127,124.45837962096827
-2.7927927927927927,126.76719418485101
-2.7727727727727727,128.62575190010017
-2.7527527527527527,130.05091216303074
-2.7327327327327327,131.05890921821816
-2.7127127127127126,131.66556282896354
-2.6926926926926926,131.8864658171694
-2.6726726726726726,131.73714754269042
-2.6526526526526526,131.23321282138272
-2.6326326326326326,130.39045618310138
-2.6126126126126126,129.22495174261238
-2.5925925925925926,127.75311929524013
-2.5725725725725725,125.99176755309152
-2.5525525525525525,123.95811570549954
-2.5325325325325325,121.66979471809299
-2.5125125125125125,119.1448299783204
-2.4924924924924925,116.40160705155219
-2.4724724724724725,113.45882243171289
-2.4524524524524525,110.33542125485667
-2.4324324324324325,107.05052399465592
-2.4124124124124124,103.62334417723835
-2.3923923923923924,100.07309914127792
-2.3723723723723724,96.41891583005453
-2.3523523523523524,92.67973353788994
-2.3323323323323324,88.87420544662191
-2.3123123123123124,85.02060068139187
-2.2922922922922924,81.13670849184324
-2.2722722722722724,77.23974602773629
-2.2522522522522523,73.34627102983309
-2.2322322322322323,69.47210060049744
-2.2122122122122123,65.63223705650668
-2.1921921921921923,61.84080170167979
-2.1721721721721723,58.11097719155051
-2.1521521521521523,54.45495899874231
-2.1321321321321323,50.88391632804711
-2.1121121121121122,47.407962676372804
-2.0920920920920922,44.03613608641222
-2.0720720720720722,40.77638900556825
-2.052052052052052,37.635587534609996
-2.032032032032032,34.61951973475727
-2.012012012012012,31.732912558206053
-1.9919919919919913,28.979456876103644
-1.9719719719719713,26.361840000035315
-1.9519519519519513,23.881785028366213
-1.9319319319319312,21.540096297285
-1.9119119119119112,19.336710177910188
-1.8918918918918912,17.270750435004107
-1.8718718718718712,15.340587349178216
-1.8518518518518512,13.543899802335748
-1.8318318318318312,11.877739534735202
-1.8118118118118112,10.33859680062765
-1.7917917917917912,8.922466677001655
-1.7717717717717711,7.624915315581707
-1.7517517517517511,6.44114547084741
-1.7317317317317311,5.366060685423077
-1.711711711711711,4.394327567673268
-1.691691691691691,3.520435653677618
-1.671671671671671,2.7387544059149236
-1.651651651651651,2.0435869629619416
-1.631631631631631,1.4292203173496758
-1.611611611611611,0.889971661516389
-1.591591591591591,0.42023070371165977
-1.571571571571571,0.014497815968851847
-1.551551551551551,-0.3325820658205492
-1.531531531531531,-0.6261898147432259
-1.511511511511511,-0.8713067321633439
-1.491491491491491,-1.0726933395183769
-1.471471471471471,-1.2348722254293143
-1.451451451451451,-1.362114792308641
-1.431431431431431,-1.4584317127915152
-1.411411411411411,-1.5275668773501034
-1.391391391391391,-1.5729945904183713
-1.3713713713713709,-1.5979197532241358
-1.3513513513513509,-1.6052807572004733
-1.3313313313313309,-1.597754802173519
-1.3113113113113108,-1.5777653482885563
-1.2912912912912908,-1.547491409584627
-1.2712712712712708,-1.5088783999630393
-1.2512512512512508,-1.4636502486875713
-1.2312312312312308,-1.4133225121481385
-1.2112112112112108,-1.3592162210401513
-1.1911911911911908,-1.3024722169712712
-1.1711711711711708,-1.244065749411925
-1.1511511511511507,-1.184821122461875
-1.1311311311311307,-1.1254262007239249
-1.1111111111111107,-1.0664466042797334
-1.0910910910910907,-1.0083394439893165
-1.0710710710710707,-0.9514664697422526
-1.0510510510510507,-0.8961065255550971
-1.0310310310310307,-0.8424672262423031
-1.0110110110110107,-0.7906957905218859
-0.9909909909909906,-0.7408889846172745
-0.9709709709709706,-0.6931021484800829
-0.9509509509509506,-0.6473572935140366
-0.9309309309309306,-0.6036502759897059
-0.9109109109109106,-0.5619570640970318
-0.8908908908908906,-0.522239128713345
-0.8708708708708706,-0.48444799842456937
-0.8508508508508505,-0.44852902811123546
-0.8308308308308305,-0.41442443751046687
-0.8108108108108105,-0.3820756816267352
-0.7907907907907905,-0.35142521874685084
-0.7707707707707705,-0.32241774419724945
-0.7507507507507505,-0.2950009589602942
-0.7307307307307305,-0.2691259419516722
-0.7107107107107105,-0.2447471932754136
-0.6906906906906904,-0.22182241324792049
-0.6706706706706704,-0.20031207855523878
-0.6506506506506504,-0.1801788727198014
-0.6306306306306304,-0.16138702324628937
-0.6106106106106104,-0.14390159253211326
-0.5905905905905904,-0.12768776400387855
-0.5705705705705704,-0.1127101591092505
-0.5505505505505504,-0.09893221487888358
-0.5305305305305303,-0.08631564589185636
-0.5105105105105103,-0.07482000873673056
-0.4904904904904903,-0.06440238155428402
-0.4704704704704703,-0.05501716606073962
-0.4504504504504503,-0.046616014653148304
-0.4304304304304303,-0.039147880850075145
-0.41041041041041026,-0.03255918746672668
-0.39039039039039025,-0.02679410359738587
-0.37037037037037024,-0.02179491870044627
-0.3503503503503502,-0.01750249986164406
-0.3303303303303302,-0.013856816647353536
-0.3103103103103102,-0.010797516839825584
-0.2902902902902902,-0.008264535748426814
-0.2702702702702702,-0.006198721685362592
-0.25025025025025016,-0.004542460543883857
-0.23023023023023015,-0.0032402831783482342
-0.21021021021021014,-0.002239440410595929
-0.19019019019019012,-0.0014904319240719975
-0.1701701701701701,-0.0009474770016231639
-0.1501501501501501,-0.0005689169591984854
-0.13013013013013008,-0.00031754116981298644
-0.11011011011011007,-0.00016083070490568468
-0.09009009009009006,-7.111579021262336e-05
-0.07007007007007005,-2.5645429698614567e-05
-0.05005005005005003,-6.569646593145709e-06
-0.03003003003003002,-8.367819087242739e-07
-0.010010010010010006,-1.0139412993421265e-08
0.010010010010010006,-9.938440194497456e-09
0.03003003003003002,-7.88004194980898e-07
0.05005005005005003,-5.94386704928423e-06
0.07007007007007005,-2.22919412941459e-05
0.09009009009009006,-5.939019922467409e-05
0.11011011011011007,-0.00012904124335605608
0.13013013013013008,-0.00024477690854954743
0.1501501501501501,-0.00042133750265043493
0.1701701701701701,-0.0006741565295440347
0.19019019019019012,-0.0010188612473836516
0.21021021021021014,-0.0014707987161302878
0.23023023023023015,-0.002044596104853719
0.25025025025025016,-0.0027537629856804933
0.2702702702702702,-0.0036103421652549676
0.2902902902902902,-0.004624614325126655
0.3103103103103102,-0.0058048603896011805
0.3303303303303302,-0.007157184143685542
0.3503503503503502,-0.008685396215007498
0.37037037037037024,-0.010390959141413855
0.39039039039039025,-0.012272991898483543
0.41041041041041026,-0.014328330984786863
0.4304304304304303,-0.016551643981540104
0.4504504504504503,-0.01893559043892467
0.4704704704704703,-0.021471024012449196
0.4904904904904903,-0.02414722899487271
0.5105105105105103,-0.026952183774582594
0.5305305305305303,-0.029872843308679228
0.5505505505505504,-0.0328954324335903
0.5705705705705704,-0.0360057417495385
0.5905905905905904,-0.03918941790588979
0.6106106106106104,-0.04243224037726604
0.6306306306306304,-0.0457203772471262
0.6506506506506504,-0.049040613095199165
0.6706706706706704,-0.05238054280394366
0.6906906906906904,-0.05572872594103846
0.7107107107107105,-0.05907479732170226
0.7307307307307305,-0.06240953038671583
0.7507507507507505,-0.06572485112843969
0.7707707707707705,-0.06901380143611785
0.7907907907907905,-0.07227045189111554
0.8108108108108105,-0.0754897652002
0.8308308308308305,-0.07866741258862335
0.8508508508508505,-0.08179954656341257
0.8708708708708706,-0.08488253448079186
0.8908908908908906,-0.08791265829133892
0.9109109109109106,-0.09088578667528521
0.9309309309309306,-0.09379702650325418
0.9509509509509506,-0.09664036115181307
0.9709709709709706,-0.09940828365799258
0.9909909909909906,-0.10209143300441045
1.0110110110110107,-0.10467824198143708
1.0310310310310307,-0.10715460507224865
1.0510510510510507,-0.1095035746505719
1.0710710710710707,-0.11170509347203222
1.0910910910910907,-0.11373577098342104
1.1111111111111107,-0.11556871037749825
1.1311311311311307,-0.11717339259403359
1.1511511511511507,-0.11851562262265689
1.1711711711711708,-0.11955754251361998
1.1911911911911908,-0.120257714464295
1.2112112112112108,-0.12057127623904994
1.2312312312312308,-0.12045017001605166
1.2512512512512508,-0.11984344455534306
1.2712712712712708,-0.118697629367515
1.2912912912912908,-0.11695717835091919
1.3113113113113108,-0.11456497917699895
1.3313313313313309,-0.11146292355688561
1.3513513513513509,-0.10759253243613988
1.3713713713713709,-0.10289562915565205
1.391391391391391,-0.09731505270124736
1.411411411411411,-0.0907954023569984
1.431431431431431,-0.08328380439046217
1.451451451451451,-0.07473069084301545
1.471471471471471,-0.06509058008411307
1.491491491491491,-0.05432284852147239
1.511511511511511,-0.04239248274449908
1.531531531531531,-0.02927080141805329
1.551551551551551,-0.014936136437959978
1.571571571571571,0.0006255367937276997
1.591591591591591,0.017420029621244316
1.611611611611611,0.03544443992721268
1.631631631631631,0.054686729707755226
1.651651651651651,0.07512538778351997
1.671671671671671,0.09672918399909045
1.691691691691691,0.11945702016667421
1.711711711711711,0.1432578818323512
1.7317317317317311,0.16807089370071304
1.7517517517517511,0.19382548026351754
1.7717717717717711,0.22044163185770047
1.7917917917917912,0.24783027504580585
1.8118118118118112,0.2758937448857641
1.8318318318318312,0.3045263553550084
1.8518518518518512,0.3336150629337999
1.8718718718718712,0.3630402171513121
1.8918918918918912,0.3926763907716637
1.9119119119119112,0.42239328126069675
1.9319319319319312,0.4520566742416793
1.9519519519519513,0.48152945883153586
1.9719719719719713,0.510672684059408
1.9919919919919913,0.5393466450152329
2.0120120120120113,0.5674119869646951
2.0320320320320313,0.5947308154035215
2.0520520520520513,0.6211677999117854
2.0720720720720713,0.6465912597088127
2.0920920920920913,0.6708742190005728
2.1121121121121114,0.6938954205512057
2.1321321321321314,0.7155402863937844
2.1521521521521514,0.7357018152159139
2.1721721721721714,0.7542814067048561
2.1921921921921914,0.7711896040045764
2.2122122122122114,0.7863467464118752
2.2322322322322314,0.7996835255077949
2.2522522522522515,0.8111414390697916
2.2722722722722715,0.8206731383248529
2.2922922922922915,0.8282426653681716
2.3123123123123115,0.8338255788699459
2.3323323323323315,0.8374089675079298
2.3523523523523515,0.8389913518788613
2.3723723723723715,0.8385824769414025
2.3923923923923915,0.8362029983105741
2.4124124124124116,0.8318840669432599
2.4324324324324316,0.8256668179112553
2.4524524524524516,0.8176017700386471
2.4724724724724716,0.8077481441710341
2.4924924924924916,0.7961731087336666
2.5125125125125116,0.7829509620136345
2.5325325325325316,0.7681622612590043
2.5525525525525516,0.7518929092180651
2.5725725725725717,0.7342332091390208
2.5925925925925917,0.7152768995107472
2.6126126126126117,0.6951201799464767
2.6326326326326317,0.673860739594168
2.6526526526526517,0.651596799301227
2.6726726726726717,0.628426178470279
2.6926926926926917,0.604445397121584
2.7127127127127117,0.5797488231327255
2.7327327327327318,0.5544278739652213
2.7527527527527518,0.5285702814197697
2.772772772772772,0.5022594270974042
2.792792792792792,0.475573755294294
2.812812812812812,0.4485862690357157
2.8328328328328336,0.4213641138730027
2.8528528528528536,0.3939682529398313
2.8728728728728736,0.36645323560513526
2.8928928928928936,0.3388670608838984
2.9129129129129137,0.3112511355882291
2.9329329329329337,0.2836403260341758
2.9529529529529537,0.25606310097857127
2.9729729729729737,0.22854176235850504
2.9929929929929937,0.20109275935680707
3.0130130130130137,0.17372708033240877
3.0330330330330337,0.14645071624593162
3.0530530530530537,0.11926518838862528
3.0730730730730738,0.09216813249593582
3.0930930930930938,0.06515393070340032
3.113113113113114,0.03821438228876033
3.133133133133134,0.01133940374529949
3.153153153153154,-0.015482251548875297
3.173173173173174,-0.04226226396034865
3.193193193193194,-0.06901201846134279
3.213213213213214,-0.09574188557178617
3.233233233233234,-0.1224605220305861
3.253253253253254,-0.1491742005274818
3.273273273273274,-0.17588617739996237
3.293293293293294,-0.20259610666883301
3.313313313313314,-0.22929950815844827
3.333333333333334,-0.2559872967318287
3.353353353353354,-0.28264537887621577
3.373373373373374,-0.3092543220113111
3.393393393393394,-0.3357891009714147
3.413413413413414,-0.3622189251453999
3.433433433433434,-0.3885071487568419
3.453453453453454,-0.41461126574282936
3.473473473473474,-0.4404829896563445
3.493493493493494,-0.4660684179858542
3.513513513513514,-0.49130827926906623
3.533533533533534,-0.5161382603874404
3.553553553553554,-0.5404894104753923
3.573573573573574,-0.5642886169739898
3.593593593593594,-0.5874591485133932
3.613613613613614,-0.6099212585306879
3.633633633633634,-0.6315928428284474
3.653653653653654,-0.6523901436618343
3.673673673673674,-0.672228492414603
3.693693693693694,-0.6910230824922945
3.713713713713714,-0.7086897637282694
3.733733733733734,-0.7251458493678895
3.753753753753754,-0.7403109265698089
3.773773773773774,-0.754107661341384
3.7937937937937942,-0.7664625889069437
3.8138138138138142,-0.777306880691074
3.8338338338338342,-0.7865770793811001
3.8538538538538543,-0.7942157939094201
3.8738738738738743,-0.8001723466619926
3.8938938938938943,-0.8044033657679892
3.9139139139139143,-0.8068733159502804
3.9339339339339343,-0.8075549621092649
3.9539539539539543,-0.8064297605650077
3.9739739739739743,-0.8034881736856937
3.9939939939939944,-0.7987299044744358
4.014014014014014,-0.79216404856167
4.034034034034034,-0.78380916194654
4.054054054054054,-0.7736932437376526
4.074074074074074,-0.7618536340511227
4.094094094094094,-0.7483368281218237
4.114114114114114,-0.7331982085623836
4.134134134134134,-0.7165016985541757
4.1541541541541545,-0.6983193395662982
4.1741741741741745,-0.6787307979638035
4.1941941941941945,-0.6578228055772956
4.2142142142142145,-0.6356885399553561
4.2342342342342345,-0.6124269506026074
4.2542542542542545,-0.5881420380140819
4.2742742742742745,-0.5629420927462667
4.2942942942942945,-0.5369389021129664
4.314314314314315,-0.5102469323572619
4.334334334334335,-0.48298249432748974
4.354354354354355,-0.45526290077454723
4.374374374374375,-0.4272056233900882
4.394394394394395,-0.39892745762143034
4.414414414414415,-0.3705437031313055
4.434434434434435,-0.34216736752189164
4.454454454454455,-0.31390840061664677
4.474474474474475,-0.285872966194926
4.494494494494495,-0.25816275760849283
4.514514514514515,-0.23087436318180982
4.534534534534535,-0.20409868671596693
4.554554554554555,-0.17792042778631806
4.574574574574575,-0.15241762585380797
4.594594594594595,-0.12766127150738124
4.614614614614615,-0.10371498742777065
4.634634634634635,-0.08063478091954547
4.654654654654655,-0.0584688691067458
4.674674674674675,-0.03725757713592126
4.694694694694695,-0.017033308986949925
4.714714714714715,0.0021794102355414584
4.734734734734735,0.020363822361491448
4.754754754754755,0.037510757070405736
4.774774774774775,0.05361838880339487
4.794794794794795,0.0686919334065918
4.814814814814815,0.08274328878429182
4.834834834834835,0.09579062433018341
4.854854854854855,0.10785792433678527
4.874874874874875,0.11897449095307101
4.894894894894895,0.12917441256537207
4.914914914914915,0.1384960037148834
4.934934934934935,0.14698122283508555
4.954954954954955,0.15467507419353715
4.974974974974975,0.1616250004549345
4.994994994994995,0.167880272246959
5.015015015015015,0.17349138100884484
5.035035035035035,0.17850944123707735
5.055055055055055,0.18298560801610939
5.075075075075075,0.18697051543799373
5.095095095095095,0.19051374117745487
5.115115115115115,0.1936633021027539
5.135135135135135,0.19646518537275767
5.155155155155155,0.19896291900230736
5.175175175175175,0.20119718537700598
5.195195195195195,0.20320548067086402
5.215215215215215,0.2050218225719838
5.235235235235235,0.20667650815886257
5.255255255255255,0.20819592319921784
5.275275275275275,0.209602403570721
5.295295295295295,0.21091414893479796
5.315315315315315,0.2121451882366924
5.335335335335335,0.21330539606302448
5.355355355355355,0.21440055836757638
5.375375375375375,0.2154324855821194
